a_0,a_1,a_2,class
P,L,AE,N
S,T,AA,K
UW,Z,IH,N
P,AH,N,IY
IY,M,AH,N
AH,L,W,IH
IY,T,EH,S
S,EH,D,IH
IH,T,W,IY
AE,T,R,IY
N,IH,S,T
T,UW,T,R
Z,IH,N,T
M,EH,N,EH
R,D,AH,N
AA,R,AH,N
L,IH,S,T
M,AH,N,T
AH,P,AA,R
EH,D,DH,AH
HH,OW,L,D
T,IH,S,AH
ER,SH,EH,R
AY,S,AH,Z
K,AE,T,AH
K,AE,T,AH
L,AH,JH,AH
AH,N,D,EH
IH,NG,K,AH
S,T,AH,N
EY,D,AW,N
EY,D,DH,AH
T,IH,F,IH
K,T,IH,D
DH,EH,R,AH
SH,AH,N,Z
T,AA,R,T
AH,W,IY,K
Y,UW,Z,T
P,L,AE,N
EH,K,AH,N
AH,N,D,L
W,AO,R,T
AE,Z,ER,D
AH,B,AA,N
K,Y,UH,R
B,IH,Z,N
DH,AH,K,AH
IY,L,ER,AH
IH,N,DH,AH
K,AA,S,T
AH,S,AY,Z
L,D,R,IH
F,AY,L,IH
M,AO,R,N
R,EY,T,IH
D,IH,T,S
T,S,EH,D
W,AY,L,AH
V,R,AH,K
L,AO,S,K
F,L,OW,T
S,B,OY,AH
AH,T,IY,R
AH,N,T,IH
W,EH,R,N
T,F,AO,R
W,EY,Z,T
EH,D,N,EH
M,R,EY,T
N,IH,G,Z
V,IY,EH,S
V,IH,T,S
AH,B,L,IH
EH,L,IH,T
T,IH,N,S
M,AH,N,T
IH,N,M,AH
N,S,DH,AH
L,IY,AW,T
AY,S,W,IH
Z,P,AA,S
AW,N,T,AH
AE,N,IH,T
SH,AH,N,AH
EH,S,T,K
B,Y,UW,T
R,AH,AH,N
IH,L,Y,AH
N,D,IH,S
V,AO,R,K
B,IH,K,AH
AH,D,IH,N
P,OY,N,T
AH,N,IY,S
OW,P,T,T
AH,N,AH,L
R,AY,S,IH
W,AO,R,T
F,AO,R,IY
ER,EY,SH,AH
AH,N,IY,Z
IH,G,Z,EH
W,EY,JH,IH
IY,EY,T,AH
EY,N,JH,IH
N,D,Z,IH
T,IH,NG,Z
N,AA,T,IH
IH,P,M,AH
N,S,AH,Z
AH,M,P,R
AH,P,F,R
AA,M,AH,N
UW,SH,EH,R
AH,B,AH,L
AA,M,AH,N
R,AH,V,EH
F,ER,D,S
G,ER,D,IH
ER,IH,JH,D
EY,K,IH,N
S,UW,T,IH
M,P,AH,N
AH,D,EY,T
N,IH,K,AH
L,P,R,EH
P,AO,R,T
V,EH,S,T
D,W,AY,D
F,ER,S,T
AH,V,DH,AH
S,AH,N,Z
AY,N,ER,IY
N,D,CH,IY
N,AH,N,D
V,M,AH,N
L,Y,AH,N
EH,D,IH,T
IY,M,AH,N
AH,T,IY,IH
S,T,EY,N
R,IY,M,AH
EH,S,S,IY
IH,NG,W,IH
L,AE,S,T
AE,T,S,AH
S,T,AE,T
IH,T,W,IY
L,AO,S,AH
IH,D,T,AH
P,IY,P,AH
AE,P,L,AH
ER,P,IH,K
S,T,EH,N
AH,V,S,AH
S,L,AO,N
N,T,R,AH
Z,S,EH,D
D,N,EH,T
AH,S,AH,N
D,D,IH,S
IH,S,T,IH
ER,EH,N,D
HH,EH,L,D
AO,R,D,N
TH,ER,AY,Z
IH,D,K,AH
IY,Z,D,EH
N,AH,M,IY
N,AH,M,IH
T,UW,K,AH
HH,EH,V,AH
L,Y,AH,N
L,AH,D,L
S,R,IH,Z
AH,V,R,AH
AH,V,DH,AH
V,IY,EH,S
CH,ER,AH,N
S,T,IH,N
IH,N,DH,AH
N,AA,T,D
F,S,AA,N
K,SH,AH,N
AA,N,DH,AH
AH,B,AY,IH
D,AE,S,K
IH,NG,DH,AH
B,AH,T,AH
N,S,AA,N
EH,N,AE,N
T,K,UW,AH
AO,R,P,R
S,IH,N,S
L,IY,W,AH
K,AE,T,AH
AH,T,EH,N
R,AY,M,R
NG,K,S,S
AH,G,R,IY
AH,N,D,Z
F,AA,S,T
N,IY,B,IH
Y,UW,S,IH
R,EH,D,AH
L,OW,P,R
K,R,IY,S
S,F,ER,S
EH,Z,AH,D
L,AH,S,K
AH,N,IY,EH
K,S,P,L
EH,N,T,S
AH,N,F,R
R,AA,B,L
EH,Z,AH,L
N,V,OW,T
F,UH,L,N
L,IH,NG,S
AO,R,T,AH
P,AH,N,IY
SH,AH,N,AH
R,D,AH,N
N,IY,EH,S
UH,D,B,IY
UW,N,AH,T
S,AH,V,R
IH,D,IH,T
T,S,S,AH
D,P,R,AH
AH,V,OY,L
ER,IH,NG,T
T,AH,N,S
S,P,R,EH
K,S,W,IH
AE,N,D,IH
AH,L,AO,D
Z,F,R,AH
M,AH,N,T
R,M,AH,N
R,M,AH,N
N,AH,L,EH
AE,L,Y,AH
EH,R,Z,T
ER,EY,SH,AH
N,DH,AH,D
V,EH,S,T
SH,F,AO,R
AH,T,IH,T
CH,ER,D,IH
N,S,EH,D
IY,F,AO,R
M,EH,R,IY
SH,AH,N,IH
AH,IH,N,K
AH,N,S,S
IH,T,N,AH
T,AE,K,T
AH,N,AH,N
M,AA,D,AH
AW,OW,N,Z
ER,N,AH,T
F,ER,M,D
R,AH,T,IY
EH,S,P,L
K,T,AH,K
G,Z,EH,K
AH,W,AO,R
D,IH,V,IH
V,AH,N,D
CH,SH,EH,R
IH,N,IH,K
AH,N,TH,S
OW,S,T,IH
IY,F,AO,R
Y,EH,S,T
IH,L,Y,AH
S,IH,K,S
D,F,R,AH
AH,N,S,IH
AH,N,IY,Z
NG,DH,AH,S
K,T,IH,N
P,AH,T,EH
EY,JH,AH,N
AO,N,AH,N
M,P,EH,R
V,IH,N,D
B,IH,G,IH
P,ER,F,IH
L,Z,IH,N
IH,S,K,L
D,AH,L,EH
NG,IH,N,T
AH,W,AO,R
NG,AH,P,IY
S,OW,AA,N
V,IH,T,S
P,EY,M,AH
AA,M,AH,N
F,AH,S,IH
DH,AH,K,AH
T,AH,S,EH
T,IY,R,AH
SH,AH,N,AH
T,UW,T,R
G,Z,IH,S
AW,N,IH,N
N,IY,T,EH
T,N,AA,T
D,K,AH,N
AA,R,G,IH
D,M,AO,R
AH,JH,AY,AH
AH,M,IH,T
AH,JH,EH,S
B,ER,AH,T
R,AH,P,S
S,T,IH,N
ER,S,EH,D
EH,D,DH,AH
M,Z,F,EH
R,AH,P,S
N,P,R,IH
K,AH,N,T
Z,DH,AE,T
Z,DH,AH,R
N,AH,K,AH
NG,K,S,T
S,T,R,IY
D,S,EH,D
DH,IH,N,L
T,ER,AE,N
AE,Z,B,IH
D,AH,V,D
R,IH,K,T
UW,S,P,EH
L,Z,W,IH
L,IY,R,AH
IY,AH,F,EH
F,AY,N,D
N,D,R,AH
V,IH,T,S
R,T,IH,D
AH,M,EY,K
R,IH,L,IH
P,SH,AH,N
D,T,UW,K
AY,T,S,EH
OW,D,AA,L
AE,Z,D,IH
AH,V,DH,AH
IH,N,IH,K
DH,AH,B,IH
L,AH,V,IH
EH,D,DH,AH
AH,B,AH,L
R,T,W,EH
AW,T,DH,AH
AH,N,Y,EH
R,K,AH,T
AO,R,DH,AH
EY,Y,UW,Z
R,IH,L,Z
S,IH,S,T
AY,Z,ER,IY
SH,AH,L,IY
K,W,OW,T
S,IH,N,AH
AH,N,T,T
P,IH,NG,K
L,EH,V,AH
P,AO,R,T
R,M,D,AH
AE,V,ER,IH
T,OW,T,AH
AH,D,UW,S
D,AH,N,T
N,EH,K,S
IH,N,T,EH
R,K,AE,S
S,ER,T,IH
ER,IH,T,S
OW,IH,N,T
AO,R,AH,N
ER,W,AH,N
IH,T,EY,L
AY,D,DH,EH
NG,K,AE,L
IH,N,DH,AH
P,R,AY,S
IY,AA,R,K
M,P,AO,R
EY,N,JH,AH
P,OY,N,T
EY,W,ER,IH
EY,D,ER,Z
OW,B,AH,L
T,AE,B,L
V,B,IH,Z
M,AA,R,K
D,AH,M,IY
EH,L,AE,Z
S,AH,N,D
L,AE,N,D
T,S,P,L
AH,N,AW,N
N,S,EH,T
N,AH,TH,IH
V,IY,EH,S
AA,F,AH,T
L,AO,S,AH
W,IH,DH,K
V,IY,EH,S
UW,T,UW,IH
G,Z,IH,S
S,IY,Z,AH
AH,G,EH,N
P,AO,R,T
AO,R,T,IH
L,AE,S,T
AY,DH,AH,EH
IH,M,AH,L
IH,M,AH,N
AH,P,AH,L
EH,R,Z,T
HH,OW,L,D
AH,N,EH,K
AH,B,S,K
DH,AE,N,D
EH,N,SH,AH
P,AH,Z,IH
Z,D,S,T
IH,N,P,R
OW,R,AH,S
P,T,UW,N
R,AE,N,T
M,AO,R,K
L,AE,S,T
S,EY,L,Z
D,IH,T,IH
AH,B,EH,N
AO,R,IY,Z
Z,B,IH,N
S,AH,P,L
SH,AH,N,IH
N,TH,EH,S
EH,S,T,IH
AE,N,SH,AH
ER,T,IH,K
L,D,R,IH
M,IY,D,IY
IH,N,V,EH
V,EH,S,T
R,T,S,EH
Z,D,S,EH
N,R,IH,S
K,AH,S,AH
T,ER,Z,AH
Z,IH,S,T
L,IY,G,AH
P,ER,P,AH
AH,L,T,IH
EH,D,IH,T
N,D,S,AH
N,DH,AH,K
IH,N,T,R
L,EH,JH,IH
R,K,AH,T
N,IY,S,EH
Y,AH,N,L
B,IH,N,R
W,AH,N,IH
AO,R,DH,AH
AE,K,W,AH
R,AH,S,IY
IY,IH,NG,R
AH,N,D,S
K,S,P,EH
AH,N,EY,T
AH,N,IY,T
UW,V,M,AH
ER,D,AH,N
P,EH,R,AH
N,T,EH,S
AH,Y,IH,R
N,AH,G,R
IH,R,G,R
AE,N,S,IH
T,S,F,R
ER,Z,AE,T
L,R,IH,Z
Z,IH,SH,AH
P,AA,Z,IH
AH,T,AO,K
EY,SH,AH,N
AH,JH,IH,T
B,IH,AA,N
IY,S,T,R
R,IY,S,AH
Z,AH,G,EH
V,Z,IH,N
IY,S,IH,Z
K,R,AY,S
P,R,AA,S
AH,L,ER,T
T,S,F,AH
V,D,EH,T
AH,S,EY,L
AO,R,N,AH
AH,N,Z,T
T,IH,T,IH
IY,EY,SH,AH
N,IH,S,T
P,AH,N,IY
N,T,R,AH
UH,D,Z,IH
W,ER,TH,AH
UW,D,IH,N
IH,N,T,R
M,AH,N,T
AY,S,P,EH
AH,N,TH,S
ER,L,D,IH
S,AH,K,S
TH,ER,D,K
S,P,AY,T
M,IY,T,IH
N,W,ER,D
AH,V,IH,K
S,ER,V,IH
R,DH,AE,N
S,EH,T,AH
S,AO,R,S
L,AY,T,IH
D,AH,K,T
D,IH,N,S
IY,AH,R,EH
Y,UH,R,AH
S,T,EH,K
P,AO,R,T
EY,SH,AH,N
AA,S,T,S
B,AE,L,AH
AE,M,P,AH
B,IH,N,S
K,T,AH,N
K,AH,T,S
S,L,AE,S
L,R,IY,D
T,AE,L,IY
N,F,ER,AH
N,AW,N,S
S,P,AO,R
OW,AA,N,IH
D,AH,D,S
R,IH,F,L
T,T,UW,L
T,EY,SH,AH
IH,N,DH,AH
EH,K,S,T
ER,IH,L,AH
N,F,IH,L
V,Z,L,EH
M,AH,N,T
EH,D,DH,AH
ER,V,AH,S
D,AH,N,D
D,S,IH,K
OW,B,IY,S
N,JH,IH,T
T,OW,T,AH
AH,K,W,EH
NG,K,AH,N
R,EH,R,IY
L,EY,SH,AH
AE,M,P,AH
T,IH,NG,T
EH,S,T,IH
AA,T,JH,AH
T,JH,AH,S
L,IY,T,AH
L,AY,N,D
AA,T,IH,N
B,IY,R,IY
L,IH,NG,Z
IH,S,K,AH
B,IH,L,IH
S,T,K,R
Z,S,IY,Z
DH,AE,N,IH
N,D,S,T
D,IH,T,AH
R,AH,T,EH
AH,V,AO,L
N,G,OW,IH
R,K,AH,T
S,T,IH,D
L,D,R,IH
EY,K,P,L
P,OY,N,T
T,B,AY,AH
HH,OW,L,D
Z,S,K,EH
EH,K,AH,N
Z,IH,N,K
P,IH,R,IY
SH,AH,N,Z
IH,K,N,EH
DH,AH,K,AH
IH,N,AH,S
CH,AH,W,AH
S,K,EY,L
AH,M,AA,R
Z,IH,SH,AH
EY,T,IH,N
D,IH,NG,IH
IH,N,K,AH
N,T,R,AH
S,AH,N,D
UW,ER,N,AH
L,AE,N,T
AH,N,S,IH
T,AH,V,K
AO,R,IH,N
UW,B,AY,S
L,AY,D,Z
IH,NG,T,R
D,IH,T,S
AH,EH,K,AH
F,AH,S,AH
IH,L,Y,AH
R,IY,P,L
N,HH,AE,N
T,DH,AH,IH
IH,N,D,EH
AH,T,IY,Z
OW,Z,D,IH
R,AH,AO,R
IH,Z,T,R
IH,P,B,IH
V,IY,EH,S
AA,F,AH,T
K,AH,T,S
L,Z,AH,N
AE,T,AH,T
B,AH,JH,IH
ER,IH,N,D
AH,N,T,T
T,S,S,EH
OW,IH,N,T
AH,V,DH,AH
F,AY,N,AH
D,K,AH,N
Y,UW,AA,N
ER,Z,P,R
M,AA,R,K
D,IH,S,K
S,T,IH,T
IY,SH,EH,R
G,Y,ER,Z
D,AA,N,S
N,S,EH,D
EH,N,SH,AH
ER,AH,N,S
S,N,OW,L
OW,L,AE,S
HH,AE,V,K
AO,L,IH,N
R,EY,D,IH
R,DH,AH,D
T,Y,IH,R
AA,Z,F,IH
IH,NG,W,IH
T,N,OW,K
L,IY,ER,T
SH,EH,K,S
P,AO,R,T
AH,M,EY,N
AE,Z,ER,L
SH,T,AH,N
DH,AH,N,EH
AA,R,JH,IH
AA,M,IH,K
AH,L,ER,T
ER,T,EH,K
AE,Z,R,IH
Z,S,EH,D
M,EH,N,T
N,V,EY,L
L,S,OW,K
N,T,AH,N
AH,M,IY,T
T,EY,SH,AH
S,M,AA,D
W,AO,R,T
IH,NG,F,R
Z,F,AO,R
R,P,EY,K
G,EY,SH,AH
S,R,UW,L
M,P,AH,N
L,EY,T,IH
AH,M,IY,AH
DH,AH,T,EH
IY,B,AH,T
L,IH,N,K
N,AH,L,EH
AA,T,S,AH
Z,W,ER,S
N,D,AH,T
AE,NG,K,S
S,L,AO,S
EH,D,DH,AH
S,IH,Z,IH
DH,AH,EH,N
HH,AE,Z,AH
AH,N,AE,N
L,OW,D,IH
T,W,AA,Z
P,R,AY,S
N,F,R,AH
EH,S,T,IH
S,EH,D,S
ER,SH,UH,D
G,OW,P,IH
T,UW,R,IH
N,AH,N,D
EH,K,T,IH
N,AH,M,AH
AY,S,IH,T
T,AH,M,Z
ER,N,S,EH
K,T,S,IH
D,EH,N,D
AH,N,IY,S
T,V,EH,N
ER,P,AW,N
N,T,D,EH
IH,N,DH,AH
D,ER,AH,L
JH,AH,N,S
K,N,IY,D
S,T,IH,D
Z,B,IH,N
AO,R,IH,N
M,P,R,AH
AH,G,UH,D
S,IH,S,T
TH,ER,AY,Z
T,UW,Y,IH
S,T,IH,N
N,AH,L,K
AH,L,K,AH
Z,F,AH,S
AH,N,Z,AH
ER,S,IY,D
L,IH,NG,D
T,AH,N,Z
L,IY,R,IH
B,AE,R,AH
T,OW,L,D
IY,Z,IH,N
AE,NG,K,S
P,AO,R,T
EH,N,ER,AH
N,D,AH,N
OW,S,IY,K
IH,T,D,EH
Z,Y,EH,T
AH,L,Z,S
V,EH,S,T
Y,IH,R,Z
AH,N,AE,N
AH,V,EY,T
M,ER,L,IY
AH,N,T,L
AH,G,R,IY
N,D,AH,S
L,F,R,AH
N,B,IH,Z
AE,Z,Y,EH
L,D,W,IH
D,UW,S,T
M,AH,N,L
T,EY,T,S
DH,AH,P,R
T,UW,B,IY
IY,V,EH,R
L,AH,JH,AH
AH,N,AH,N
AH,D,IH,S
W,AA,Z,IH
D,ER,AH,T
D,L,AE,S
T,D,IH,D
DH,AH,P,AH
D,IH,P,EH
M,P,AH,N
K,T,ER,IY
N,IH,L,EH
T,R,IY,AH
T,EH,K,S
K,S,W,AH
B,IH,L,IY
DH,IH,S,S
T,S,P,L
Z,AO,L,S
B,EH,L,IY
T,UW,R,IH
Z,AH,D,EH
D,IH,D,N
IH,SH,AH,L
IH,N,AH,S
V,S,IH,L
T,R,EY,Z
T,S,OW,AH
AH,T,IH,D
ER,F,AO,R
T,IH,D,T
S,ER,P,L
NG,AA,N,AH
D,IH,K,L
AH,M,AH,N
AH,M,P,EH
HH,OW,L,D
V,DH,AH,K
IH,K,AA,N
K,AO,Z,K
Z,R,OW,Z
S,IH,K,S
T,AH,L,EH
T,S,IH,L
T,AA,P,R
T,DH,IY,Z
DH,EH,M,S
S,EH,D,IH
ER,N,EH,T
IH,N,K,AH
K,S,IY,D
D,AE,D,AH
AH,F,AO,R
T,Y,IH,R
V,AH,T,IH
S,AH,Z,S
T,EY,K,IH
N,DH,AH,K
S,EH,D,IH
AA,K,DH,AH
M,AA,N,AH
AH,F,AE,K
AY,K,L,IY
D,F,R,IH
Z,T,UW,D
AH,P,AA,S
T,EH,K,S
AH,N,S,IY
N,D,D,IH
AA,R,M,S
P,AO,R,T
M,K,AA,Z
L,IY,AH,N
R,D,W,IH
IH,R,OW,D
AH,V,S,EH
UW,HH,EH,L
AH,V,R,IY
T,R,EY,D
P,IH,T,EH
EH,L,P,T
AA,T,AH,S
R,D,R,AH
AE,L,AH,N
AH,B,AW,T
M,ER,Z,IH
V,L,IY,AH
AH,M,AH,T
AH,L,Z,S
IH,NG,EH,K
SH,AH,N,IH
K,SH,AH,N
K,AA,N,AH
L,IY,S,AH
R,P,L,IY
B,AE,NG,K
NG,IH,T,S
V,ER,DH,AH
S,IY,HH,IY
T,UW,R,IY
T,ER,EY,T
HH,AE,Z,AH
D,DH,AH,K
K,W,AH,Z
K,AH,N,K
L,AO,NG,S
T,IH,T,S
T,S,EH,D
S,AH,CH,AH
Z,AH,L,Z
P,AE,K,AH
D,T,OW,L
AH,D,EH,T
AH,M,AH,K
W,IH,L,S
T,F,AA,L
K,AO,R,D
AH,N,AE,N
EY,F,AO,R
S,T,EY,T
N,D,AH,L
R,AH,M,AH
T,IH,D,IH
AY,DH,AH,S
Z,AH,N,D
IH,N,AH,S
EH,T,IH,D
F,AO,R,EH
N,AE,SH,AH
N,S,IH,D
K,IH,K,S
N,Z,IH,N
N,DH,AH,S
EY,JH,AH,N
N,IH,K,S
IH,Z,K,AH
S,T,W,IY
D,IH,K,L
K,S,P,EH
Y,EH,T,AH
AH,V,DH,AH
AH,N,IH,N
AA,N,AH,T
IH,N,D,AH
DH,AH,T,R
AY,D,DH,AH
N,AH,T,EH
ER,P,L,AH
V,EH,S,T
IH,Z,AH,N
SH,AH,N,EH
UW,S,T,S
N,K,AO,R
AA,R,K,T
P,L,AY,IH
AH,N,T,AH
N,HH,AE,Z
D,AE,N,T
AH,N,W,IH
K,S,P,EH
IH,N,DH,AH
AE,D,IH,N
AH,M,S,T
IH,N,DH,AH
AH,S,T,R
T,IY,EH,K
N,T,L,IY
N,K,R,IY
IY,W,IH,L
N,HH,AE,N
D,IY,OW,R
D,IH,NG,S
S,L,IY,T
AE,N,SH,AH
EY,T,ER,S
AE,T,HH,IY
EY,JH,ER,IH
T,R,EY,T
AW,T,DH,AH
T,P,AE,S
T,ER,V,EH
AH,V,DH,AH
R,AH,M,D
AE,Z,JH,AH
K,S,S,IY
AH,N,AW,N
D,AE,K,S
EH,N,HH,IY
DH,AH,EH,N
AE,T,IH,T
M,IY,W,EH
K,AA,N,AH
AH,N,AW,N
P,AO,R,T
S,M,AO,L
AH,M,AE,N
IH,R,JH,AH
EH,R,OW,N
DH,AH,M,AH
Z,AH,N,D
B,AY,DH,AH
M,T,AH,D
AH,V,ER,N
SH,AH,N,AH
W,ER,L,D
T,UW,IH,N
IY,K,W,AH
D,T,UW,IH
N,EH,K,S
AH,V,N,AH
T,UW,B,IY
K,S,IH,N
AH,P,AA,Z
D,AH,S,T
T,M,AH,N
AH,K,AO,R
AH,M,Z,AH
OW,AH,L,IH
V,DH,AH,K
M,EH,N,T
S,V,IH,Z
AH,N,AO,R
B,IY,IH,N
AH,N,S,IY
AH,D,AH,K
N,D,AH,S
EY,SH,AH,N
D,DH,EH,R
AE,N,S,T
D,Z,R,IY
AH,N,AE,N
AH,V,EH,K
T,AH,N,Z
IH,G,Z,EH
G,AH,L,K
N,AH,JH,AH
IH,L,Y,AH
L,IY,HH,IY
F,IH,SH,AH
R,AH,F,EH
N,S,AE,T
Z,SH,UH,D
M,AH,N,T
IH,N,IH,N
AH,L,M,IY
JH,AH,S,T
N,Z,HH,IY
T,UW,S,AH
M,AW,N,T
Z,F,AO,R
T,UW,P,R
N,T,K,AH
IH,M,IY,D
IH,S,IH,Z
P,S,AY,Z
AA,M,S,IY
AY,D,DH,AH
TH,IH,NG,K
R,AH,Z,EH
V,ER,S,AH
AH,N,AO,R
R,UW,P,L
CH,IH,K,S
F,ER,T,S
W,AA,Z,K
AW,N,T,R
AH,M,IH,S
ER,N,AA,T
P,AE,S,AH
AY,T,W,EH
L,B,IY,S
IH,T,IH,Z
L,D,IH,T
IH,Z,AH,L
AH,N,AH,L
AH,N,T,R
IH,N,K,AH
JH,IY,N,IY
EH,N,AH,N
F,EH,K,T
D,AH,P,AH
NG,K,SH,AH
IH,F,T,IH
Y,UW,N,AH
N,T,AE,N
EH,S,IH,N
S,AH,S,EH
K,EH,K,S
W,EY,T,AH
D,DH,AH,N
R,AY,S,R
ER,K,W,EH
P,EH,K,T
AO,R,S,S
IH,Z,AH,K
IH,NG,AH,N
AH,N,AW,N
IH,N,T,R
M,P,AE,K
W,UH,D,AH
R,IY,Z,IH
K,S,EH,D
ER,AH,N,S
L,IY,R,AH
AH,M,P,AH
AH,AH,D,IH
T,AH,L,K
OW,P,AH,N
D,B,AY,EH
IH,D,AE,Z
DH,AH,P,AH
S,IH,T,R
T,DH,AH,K
AY,M,DH,AH
N,K,R,IY
DH,IH,S,T
N,D,AH,S
AH,V,DH,AH
Z,AH,N,D
F,ER,T,T
L,M,AH,N
B,AE,S,K
AE,S,K,AH
IH,NG,EH,S
N,W,ER,L
S,EH,D,IH
UW,S,P,AH
OW,N,AE,Z
T,IH,D,EH
S,T,W,IH
NG,L,IY,IH
K,W,EH,S
AH,B,IH,L
IH,K,IH,Z
AO,S,T,K
DH,AH,D,IH
AH,N,EH,K
Z,T,UW,R
Z,AA,R,AH
AE,K,T,IH
T,IH,N,T
R,IH,K,T
HH,IY,S,EH
IH,DH,IH,N
T,IH,NG,D
T,ER,Z,L
L,D,AA,L
D,R,EY,N
OY,N,T,R
S,ER,P,L
F,AO,R,AH
L,UW,D,Z
EH,L,P,T
IH,T,EH,S
N,S,IH,Z
ER,K,AH,N
JH,ER,AE,K
AH,N,IH,N
T,R,EY,T
D,DH,AE,T
SH,AH,N,Z
L,IY,IH,N
P,IH,R,IY
IY,S,AH,N
M,EH,K,AH
AH,F,AH,K
DH,DH,AH,S
T,R,IY,L
AH,N,R,IY
IH,NG,IH,N
AH,K,AH,N
D,D,IH,S
S,AH,K,S
V,OY,D,IH
AE,N,D,L
T,S,R,IH
ER,V,Z,AH
EY,D,F,R
EY,SH,AH,N
ER,P,L,AH
T,UW,DH,AH
IH,Z,AH,L
EH,K,S,EH
W,IH,DH,S
R,EH,JH,IH
IH,N,DH,AH
T,AH,K,R
EY,JH,IH,N
T,R,IY,Z
EY,T,ER,Z
EY,SH,AH,N
M,AE,T,S
S,DH,EH,R
EH,R,IY,D
IY,N,OY,L
N,AH,S,T
AW,T,DH,AH
R,D,W,IH
Z,HH,AE,D
AW,N,IH,N
AW,N,T,R
DH,AE,T,AH
UW,S,IH,K
DH,AE,T,AH
IH,K,S,EH
AH,V,DH,AH
D,B,IY,AH
S,W,OW,L
M,S,IH,N
Z,M,AH,S
AE,K,S,EH
N,F,AA,L
L,OW,DH,AH
IY,P,AO,R
K,S,P,EH
AH,IH,N,S
N,R,IY,L
S,AA,N,K
UW,AH,L,IY
R,AA,S,EH
AH,P,M,AH
SH,AH,L,D
OW,DH,EY,K
SH,AH,L,S
T,IH,NG,AH
EH,V,R,AH
L,IY,JH,AH
S,T,DH,AH
R,AY,S,IH
AH,B,AH,L
N,D,K,EH
L,IY,AE,Z
OW,AH,K,AH
ER,EY,T,IH
IH,N,K,L
IY,IH,N,T
AH,S,IY,Z
AH,V,DH,AH
IY,W,ER,K
ER,D,DH,AH
Z,T,UW,AH
M,EH,N,IY
DH,AE,T,K
EH,K,T,IH
AH,N,T,EH
AH,L,IH,N
AH,OW,N,L
T,L,EH,T
IH,NG,AO,R
L,EH,F,T
AH,N,T,S
S,T,ER,Z
D,IH,K,L
N,D,DH,AH
T,UW,IH,K
IY,Z,AA,R
ER,Z,K,AH
L,AH,S,AH
T,S,T,R
IH,DH,D,R
AH,N,P,EH
Z,S,EH,D
SH,AH,L,Z
HH,AE,D,IH
ER,Z,IH,N
D,DH,AH,IH
IH,R,R,IH
T,S,EH,D
AY,N,AH,N
AE,N,IH,K
P,EH,N,D
AH,V,D,R
EH,S,T,AH
OW,T,AH,L
S,W,UH,D
AO,R,T,S
UW,B,R,IH
ER,V,OW,T
IH,N,DH,AH
AH,V,IH,N
EH,N,T,AH
S,T,IH,K
N,AH,L,S
AH,V,R,IH
N,AH,T,EH
S,T,S,S
S,EH,S,AH
N,IY,EH,S
UW,P,R,AH
L,N,AA,T
M,P,AH,N
AH,S,IY,Z
R,AH,M,AH
NG,P,IH,R
Y,AH,T,IH
Z,IH,N,T
HH,OW,L,D
AH,CH,AH,T
S,T,M,AH
P,AH,N,IY
P,EH,R,D
EH,R,P,AH
IH,ZH,AH,N
L,AE,N,Z
M,B,IY,IH
S,OW,S,EH
AH,N,AE,N
JH,AH,N,AH
S,M,IH,N
OW,Z,AH,L
K,R,IY,S
N,T,R,AH
D,T,UW,R
K,AH,JH,AH
R,IH,N,S
NG,DH,EH,R
IH,N,T,R
UW,B,IY,R
IH,S,K,AH
M,IH,T,IH
Z,T,UW,R
T,AH,T,IH
R,AH,N,T
M,IH,T,S
V,DH,AE,T
IY,B,AE,N
L,AH,N,S
AO,R,M,AH
OW,S,IY,K
K,S,HH,EH
B,AH,T,N
S,D,EH,T
D,R,EY,Z
R,UW,DH,AH
N,T,AH,R
D,AH,K,T
IH,R,D,R
AO,R,S,EH
P,EH,K,T
S,EY,L,Z
Y,EH,N,D
P,M,AH,N
IH,ZH,AH,N
AH,N,D,AH
R,AY,S,AH
N,ER,Z,AH
N,D,AH,S
AE,N,Y,AH
T,DH,EH,R
S,IH,Z,IH
D,D,IY,S
IH,S,Y,IH
AA,M,P,AH
R,IH,T,IY
K,AH,N,T
K,AE,N,D
ER,S,T,K
R,AA,JH,EH
S,IH,K,S
AH,P,OW,Z
S,EH,D,AH
K,Y,UW,Z
L,Y,AH,N
AA,S,EH,S
R,W,AA,Z
IH,NG,AA,N
S,EH,V,AH
IH,M,EY,N
AE,N,D,IH
S,AH,Z,AH
AH,N,D,L
IY,T,UW,IH
ER,K,AH,N
K,HH,AE,Z
N,T,S,IH
S,W,ER,K
AA,T,B,IY
M,AH,TH,AH
N,D,DH,AH
S,OW,P,R
UH,R,AH,T
V,D,IH,N
AH,N,IH,N
B,AE,K,T
P,ER,SH,EH
R,OW,T,EH
AH,N,EH,N
P,Y,UW,T
T,UW,S,IH
ER,DH,AE,N
N,AH,P,AH
V,IH,T,S
AH,W,ER,L
K,AA,N,AH
D,AW,N,IH
IH,V,L,IY
R,AY,S,AH
AY,K,OW,K
S,AH,M,AH
N,DH,AH,S
P,R,AA,D
AH,N,AH,L
M,AH,N,T
N,L,IH,R
K,AH,S,T
T,IH,V,K
IH,N,DH,AH
F,EH,K,T
V,EH,L,AH
T,S,W,IH
IH,S,Y,IH
EH,S,R,IY
T,AH,G,R
W,AA,N,T
ER,B,IY,IH
R,UW,V,D
AH,N,F,R
T,R,AE,K
R,AE,K,T
K,AA,N,T
F,AO,R,K
