a_0,a_1,a_2,class
B,EY,S,T
N,D,ER,R
CH,AH,S,AH
D,L,IH,S
R,AY,T,T
R,EH,D,IH
S,AE,T,AH
F,IH,S,K
R,IY,AH,D
P,AO,R,T
T,S,AA,R
R,Y,UW,Z
IY,M,AH,N
UW,L,S,AH
ER,DH,EY,S
L,D,AA,N
K,T,AH,D
V,IY,EH,S
EH,S,T,K
T,AH,L,R
AO,R,T,S
T,IH,NG,R
L,IH,T,S
V,EH,S,T
K,T,AH,D
DH,AH,T,EH
P,R,EH,Z
B,IY,D,IH
T,F,R,AH
EH,N,T,AH
M,B,AH,L
P,AH,N,S
B,AH,L,IH
AH,K,AA,S
L,Y,AH,N
N,P,R,AH
ER,Z,M,IH
EH,N,S,T
D,IH,S,IH
IH,N,DH,AH
N,D,IH,D
N,L,AE,S
B,AE,N,D
R,OY,DH,AH
M,ER,SH,AH
T,T,AH,D
N,D,Z,T
Z,AH,N,D
M,AO,R,IH
AH,V,DH,AH
B,IH,L,Z
AA,R,JH,D
AH,B,IH,L
B,IH,N,R
T,AH,S,T
EH,R,Z,AH
DH,AH,K,AH
B,IY,P,AH
Z,P,R,AH
NG,D,IH,S
AH,P,AO,R
EH,S,R,AH
R,D,IH,L
IH,NG,S,T
AE,Z,AH,R
AH,L,IY,AH
Z,S,T,IH
V,IY,EH,S
IY,P,EY,D
S,P,EH,K
B,AE,NG,K
K,AH,N,T
UW,Y,IY,L
S,T,AH,N
SH,AH,N,AH
IH,T,ER,Z
V,IH,D,EH
N,T,AO,R
AO,R,IY,IH
AA,M,AH,N
AH,V,DH,AH
L,IH,NG,S
D,DH,AH,IH
P,DH,AH,D
R,IY,S,T
EH,R,K,R
AH,N,T,S
Y,EH,S,T
AO,T,ER,D
IY,P,AE,K
AA,R,K,AH
IY,T,DH,AH
AE,T,K,AH
S,F,AH,N
V,F,AO,R
S,W,AO,R
K,T,R,IH
AH,N,S,EH
IH,L,EH,K
OW,N,D,S
AH,JH,AO,R
AH,B,L,IH
S,EH,K,T
D,IH,S,IH
M,K,AH,N
AY,N,DH,AH
IH,NG,S,T
K,EY,SH,AH
R,EH,JH,IH
N,AH,K,AH
N,AW,N,S
M,P,AO,R
M,P,AH,L
EH,N,D,AH
T,IY,AA,N
T,AE,SH,D
Z,IH,S,T
EH,K,T,AH
N,D,W,IH
IY,S,F,R
AA,R,JH,AH
N,T,ER,K
HH,IH,K,AH
OW,F,AO,R
AE,K,T,IH
OW,AE,N,EH
T,R,EY,T
S,ER,V,AH
T,IH,T,D
F,AO,R,AH
T,ER,M,Z
IH,SH,AH,N
EH,N,D,IH
R,D,ER,T
AH,M,AO,R
EH,T,AH,T
AH,N,V,IH
S,S,EH,D
M,EH,S,S
EH,D,DH,IH
AH,K,EY,T
ER,AH,N,S
DH,AH,F,AH
T,F,AO,R
IY,AH,L,Z
CH,S,EH,N
AH,N,T,S
AE,P,AH,T
L,AY,K,L
L,AH,M,IH
AE,S,T,S
R,F,AO,R
AH,N,IH,N
D,AH,T,R
N,AE,N,AH
AY,S,AH,Z
T,IH,T,S
Z,DH,AE,T
S,P,EH,N
D,ER,Z,S
N,D,P,AH
AH,N,D,IH
AH,B,L,IH
N,T,R,AH
IY,AH,Z,IH
AH,M,IH,T
L,ER,AH,L
R,T,ER,Z
N,AH,T,EH
T,EH,N,D
K,SH,AH,N
R,EH,D,IH
L,AY,N,Z
R,AA,D,AH
ER,AH,S,S
AH,D,IY,Z
N,D,AH,AH
R,AH,S,T
AY,V,B,IH
M,B,ER,AH
AH,L,Z,AH
D,P,AA,R
JH,IH,T,AH
AH,N,Z,AH
AE,N,S,K
AO,R,OW,N
N,S,T,N
V,IY,EH,S
K,S,ER,S
DH,AH,K,AH
T,IY,Z,IH
P,L,AE,N
IH,NG,IH,T
AA,N,F,AH
T,DH,AH,S
OW,AE,K,T
N,T,IH,N
AH,P,AO,R
IH,L,AE,T
D,AH,N,D
Y,AH,T,IH
T,EH,K,T
AH,P,AE,T
AH,B,IH,L
SH,UH,R,AH
AA,R,K,AH
AE,S,K,T
P,EY,M,AH
EY,T,AH,D
N,D,W,IH
EY,M,AH,D
UW,V,AH,L
IH,N,K,AH
IY,Z,IH,N
AH,F,EH,K
IH,N,K,AH
B,S,IH,D
AH,D,W,IH
N,T,R,AH
EH,N,IY,D
IH,T,EH,R
N,S,T,AH
AH,F,ER,S
M,AH,N,S
B,IH,R,S
N,Z,IY,K
UW,IH,N,S
IY,R,AY,T
AH,M,P,AH
R,AH,D,AH
T,EY,SH,AH
K,L,OW,Z
K,L,IY,T
IH,N,IH,N
AH,S,ER,AH
AH,N,EH,R
IY,AH,F,L
AH,K,T,S
T,UW,AH,L
AH,T,AH,N
AH,S,AY,T
N,T,IH,Z
IH,N,DH,EH
N,AE,K,T
M,Z,B,IH
AY,R,AH,N
L,Z,DH,AH
AE,M,Z,AH
D,IH,S,K
T,UW,DH,AH
R,IY,S,T
AH,B,L,IH
N,V,AA,L
N,D,DH,AH
R,AY,S,T
L,IY,EY,T
D,D,EH,T
M,AA,R,K
IH,L,Y,AH
IH,D,EH,N
K,AH,P,AH
IH,N,K,AH
T,P,R,AH
EY,L,AE,S
Z,K,AH,N
UW,AH,P,R
AH,G,EH,N
M,AH,N,T
D,AH,N,IH
M,AH,N,T
AO,R,AO,L
EH,R,Z,AH
IH,NG,R,IH
HH,AE,NG,IH
P,R,AH,S
NG,K,D,EH
AH,K,AH,N
S,T,AE,K
M,P,AH,N
IH,S,AY,D
AH,Y,UW,S
AH,L,P,R
ER,EY,T,IH
N,F,OW,N
IH,N,K,L
D,IH,S,K
S,S,T,R
AH,K,SH,AH
ER,IH,NG,T
N,T,V,EH
T,UW,AE,T
IH,L,V,EH
DH,AH,K,L
AE,N,D,IH
M,AH,N,T
AY,Z,DH,AH
JH,AH,S,T
N,AA,T,K
IH,Z,K,AH
AE,N,D,AH
AH,N,T,AH
L,D,R,IH
S,IY,AH,N
L,UW,S,IH
M,AH,S,T
R,AH,M,IH
IH,JH,IH,N
M,AH,N,T
L,S,OW,S
F,L,OW,IH
AH,B,AW,T
R,IY,CH,AH
IH,N,K,L
V,F,IH,S
M,DH,AH,S
AH,N,R,AH
R,IY,AY,T
AH,N,D,EH
Z,F,R,AH
T,EY,K,AH
K,AH,N,IH
T,UW,DH,IH
D,DH,AH,S
AE,S,EH,T
F,AO,R,L
AH,N,Z,EH
NG,AH,N,D
DH,OW,Z,AH
K,T,AA,N
V,DH,EH,R
T,F,AO,R
AE,D,AH,K
R,IY,M,AH
AY,V,Y,IH
D,F,AY,N
AH,V,R,AH
T,S,AE,T
D,AW,T,IH
T,AH,M,IH
T,W,IY,K
S,T,IH,N
AA,N,AO,R
N,IH,N,K
UW,G,EH,T
ER,K,AH,N
Z,P,R,AH
V,ER,M,AH
T,B,IY,AH
V,R,IY,IH
M,AA,R,K
T,IH,D,K
EH,D,IH,T
L,AH,T,IH
AH,N,T,IH
IH,SH,AH,N
IH,N,DH,EH
AH,N,D,IH
P,EH,R,D
AH,N,IY,K
Y,UW,D,D
EY,SH,AH,N
AE,K,W,AH
AA,R,T,S
IY,D,W,AH
AH,S,AH,Z
S,T,OW,T
S,IH,S,T
Z,AH,D,EH
D,M,IY,T
B,AE,NG,K
AY,T,IH,N
M,AH,N,T
S,AO,R,S
AH,V,S,AH
OY,S,R,IH
JH,AH,S,L
AH,G,EY,T
K,AH,T,S
K,AH,N,K
D,M,IH,N
N,EH,S,D
AH,IH,G,Z
SH,AH,N,AH
M,EY,N,T
R,M,DH,AH
IH,R,Z,AH
R,EY,T,IH
P,R,EH,D
K,IH,NG,R
B,AE,NG,K
N,AA,T,D
W,AA,Z,S
IH,R,Z,AH
AH,S,T,R
AY,N,IH,N
ER,DH,AH,D
IH,L,Y,AH
B,IH,L,IH
SH,AH,N,T
EH,N,T,AH
AE,T,DH,AH
AH,V,DH,AH
SH,OW,N,AH
JH,F,AO,R
R,T,AO,L
ER,L,D,D
ER,R,IH,T
IY,AE,T,L
M,AA,R,K
K,UH,D,K
P,AE,S,AH
DH,EH,R,K
F,AH,N,D
OW,IH,N,T
R,AH,N,IH
N,L,OW,N
AH,P,P,R
IY,S,EH,K
NG,K,R,EH
D,DH,AE,T
T,AY,M,IH
R,AA,P,AH
EH,S,ER,N
V,EY,L,AH
AH,N,S,EH
K,AE,SH,AH
IH,N,D,IH
AH,B,AW,T
S,V,IY,EH
T,ER,V,EH
N,EH,K,S
AH,P,L,AH
AA,R,K,S
S,K,S,AH
M,AA,R,K
K,S,P,EH
T,IH,R,Z
T,UW,IH,N
UW,D,V,EH
AE,N,D,AH
IY,OW,N,L
T,DH,EH,R
IH,CH,L,EH
UW,ER,AW,N
JH,AH,N,AH
S,EH,D,IH
S,AH,G,EH
D,F,AO,R
D,IH,F,AH
UW,L,R,IH
D,EY,AE,T
R,K,AH,T
N,T,IH,N
S,T,IH,D
TH,T,UW,IH
T,R,EY,N
K,L,OW,S
R,T,IY,AH
L,S,T,IH
AO,R,DH,AH
IH,N,V,IH
N,AH,M,IH
W,IH,DH,AH
AA,N,DH,AH
SH,UW,AH,N
AY,S,AH,Z
AE,K,S,IH
SH,AH,L,T
AH,EH,K,AH
IH,V,EH,L
AE,T,T,R
OW,K,AH,N
UW,S,T,R
Z,W,AH,N
UW,F,AO,L
L,IH,NG,Z
ER,T,UW,AH
ER,N,AA,N
B,AE,NG,K
EY,R,EY,Z
EH,D,IH,T
V,L,AE,S
R,UW,DH,AH
AE,SH,IH,K
AH,B,AW,T
Y,UW,AH,L
M,AH,T,IH
N,T,K,AH
S,EH,D,IH
S,T,D,IH
Z,AH,N,D
OW,S,ER,T
B,AE,NG,K
AE,K,S,T
L,IY,L,IH
P,AH,T,IH
D,IH,T,IH
DH,AH,K,AH
N,D,DH,AH
R,IY,Z,AH
B,AH,JH,IH
TH,B,AA,N
L,Y,AH,N
IH,R,AH,N
AE,S,EH,T
L,IY,B,EH
T,UW,L,EH
N,T,UW,S
F,AO,R,AH
K,IH,NG,S
EH,N,D,IH
ER,DH,ER,D
S,EH,P,T
AO,R,D,Z
AH,N,S,T
UW,DH,AH,K
EY,T,AH,D
T,IH,T,D
S,L,AO,S
B,IY,F,R
AH,N,S,IH
T,AE,T,AH
V,Z,AE,K
P,ER,EH,R
W,EY,IH,N
AH,P,AA,R
ER,IY,S,AH
S,T,P,R
Z,P,AE,T
G,R,IY,D
IY,CH,T,AH
AO,R,AO,L
S,AH,S,EH
IY,V,IH,N
D,HH,EH,L
D,V,ER,S
R,AA,D,AH
Z,AH,D,IH
IH,N,IH,T
M,AE,N,AH
ER,AH,N,T
N,Z,W,IH
K,R,EH,D
K,AE,P,AH
R,K,AH,T
AA,L,AH,D
T,AE,F,AH
P,ER,EY,T
Z,IH,K,S
K,AE,S,T
S,P,EH,N
AY,S,AH,Z
R,AH,N,K
L,EH,R,D
D,SH,EH,R
N,IY,S,EH
IH,SH,UW,AH
M,AH,N,T
R,AW,N,D
K,R,AH,T
D,IH,F,AH
P,EH,T,AH
S,AA,R,N
AH,M,P,AH
N,IH,N,IH
UW,D,AE,T
AH,G,EH,N
N,IH,N,T
S,EH,D,IH
IY,K,P,R
D,DH,AH,K
AH,N,S,AH
P,OW,Z,AH
AO,R,T,S
EH,N,T,AH
OW,V,ER,AH
N,EH,K,S
EH,P,T,AH
Z,AH,F,AH
IH,L,IH,T
L,IH,N,S
L,AH,N,D
P,L,AO,R
SH,IY,P,R
AH,N,AE,T
IH,L,EH,K
IY,V,AY,R
T,S,AE,T
K,AH,T,S
HH,IY,AE,D
T,R,IY,AH
N,D,ER,D
AH,S,W,IH
IH,SH,AH,N
D,D,IH,K
IY,P,AO,R
Y,ER,Z,R
AH,B,L,IH
S,EH,S,T
EY,L,Z,AH
S,T,M,IH
OY,N,T,AH
JH,AH,Z,AH
N,T,UW,R
AA,P,AH,N
IH,N,IH,T
N,IY,S,EH
K,T,AH,D
S,JH,EH,N
EY,T,AH,N
T,W,UH,D
DH,AE,T,K
S,DH,AE,T
AH,W,IY,K
D,S,ER,T
AY,M,AH,N
ER,L,IY,D
AY,T,ER,Z
T,UW,D,IH
D,AH,D,IH
JH,AH,S,L
S,T,ER,D
S,ER,S,EH
Y,AH,L,AH
T,AH,S,AH
Y,UW,N,AH
S,CH,AH,N
P,EH,K,T
M,F,ER,T
D,T,UW,K
SH,AH,L,D
P,EH,K,T
K,SH,AH,N
AA,R,AO,L
ER,M,AH,N
P,AW,ER,Z
D,N,AA,T
D,Z,AW,T
S,P,R,AH
AH,P,AE,K
EH,S,T,AH
ER,DH,IH,S
T,DH,AH,S
AA,R,B,R
N,L,IY,D
L,Y,AH,N
AO,L,L,EH
B,AO,R,D
F,OW,K,AH
NG,Z,IH,N
AA,N,DH,AH
IH,F,AO,R
V,IH,T,S
R,UW,P,T
ER,T,AY,Z
T,AH,N,S
B,EY,S,AH
Z,EY,SH,AH
S,EH,D,IH
S,T,AO,R
K,T,AH,D
UW,M,AE,N
S,AH,K,R
N,T,EH,N
EY,D,DH,EH
S,AE,F,T
UW,N,AA,T
EH,K,T,IH
T,S,EH,D
AH,K,SH,AH
V,IH,D,EH
R,AO,NG,L
P,EH,R,D
EH,S,T,AH
S,B,IH,Z
T,R,IY,S
AH,N,T,S
M,SH,UH,D
R,D,L,AH
L,IY,B,R
EH,K,AH,N
M,P,AH,N
Z,D,IH,S
S,B,AO,R
R,S,AH,Z
T,M,AH,N
IH,NG,AE,N
IY,K,AH,N
G,R,AW,N
IH,NG,IH,T
K,AO,R,T
NG,IH,T,T
T,S,D,IH
EH,K,T,IH
AH,R,EY,N
L,K,W,EH
EH,N,D,AH
AH,IH,N,T
N,D,S,AH
SH,AH,S,IH
M,AE,N,D
N,SH,AH,L
V,S,AH,L
IH,L,P,R
B,AO,R,D
T,M,AA,D
EY,S,IH,N
AE,K,T,EH
M,AH,N,T
IH,N,D,AH
IH,N,DH,AH
EH,S,T,AH
AE,N,EH,S
IH,F,AH,K
K,Y,UH,R
SH,AH,N,T
OW,N,AH,K
M,EH,S,T
M,P,AO,R
EH,D,IH,T
P,R,EH,Z
ZH,AH,N,Z
IY,S,DH,AH
EY,K,AE,N
V,EH,L,AH
ER,IY,W,AH
IH,T,F,EH
EH,N,F,R
IH,V,Y,IH
N,D,AH,S
IH,SH,AH,L
V,B,OW,N
F,R,IY,D
Z,AH,V,K
IH,P,AA,R
B,AE,D,L
T,AH,N,Z
N,T,R,AH
F,AO,R,AH
AH,L,Z,AH
T,L,IY,R
T,L,IY,S
T,T,UW,R
M,AW,N,T
L,IY,D,Z
AH,K,ER,AH
P,UH,T,AH
F,EH,L,T
T,M,AH,N
IH,L,Y,AH
EY,T,IH,Z
K,AE,S,T
IH,R,EH,S
D,F,AO,R
T,R,EY,D
T,IH,V,T
EY,SH,AH,N
K,AO,R,D
Z,L,AE,S
DH,OW,Z,IH
V,IY,EH,S
AW,N,T,IH
ER,M,EH,K
L,IY,IH,K
Z,S,EH,D
N,D,W,AH
T,D,IY,L
S,EH,S,IH
EY,L,IH,N
T,ER,V,EH
ER,T,W,IH
EH,S,AE,K
B,IY,AH,S
M,D,Y,EH
D,IH,T,S
K,AH,N,S
R,D,AH,N
T,AH,N,Z
N,T,P,IH
IY,AH,L,Z
R,EH,L,AH
NG,AH,N,D
ER,IY,T,R
IH,M,P,AH
D,K,AW,N
AH,S,T,R
S,T,IH,L
Y,ER,Z,IH
ER,AH,N,T
D,IH,D,K
T,ER,L,EH
T,UW,Y,IH
IY,AH,JH,AH
JH,L,IY,D
ER,Z,AE,T
AO,D,B,R
K,AH,N,T
ER,Z,S,EH
T,UW,IH,K
UW,P,S,IH
M,AH,N,T
K,L,IH,R
S,P,AO,R
AO,R,AH,L
AA,Z,IH,L
W,ER,K,T
P,ER,CH,AH
P,T,IH,D
F,ER,S,T
AA,R,IH,K
HH,AE,D,R
HH,AA,G,S
K,AH,L,AH
K,AO,Z,IH
D,B,IH,K
W,IH,V,AH
AH,V,ER,IH
ER,L,IY,T
M,AE,N,AH
TH,IH,Z,IH
D,DH,AE,T
ER,IH,NG,R
S,OW,L,D
ER,S,T,R
IH,S,AE,S
V,ER,JH,AH
S,AH,N,S
M,EY,N,D
EY,JH,AH,N
S,AH,Z,AH
G,IH,N,IH
G,IH,L,D
K,L,OW,Z
IH,S,T,IH
T,W,IH,L
R,IY,S,AH
D,AH,B,AH
D,ER,B,AH
AA,R,K,AH
OY,M,AH,N
F,ER,S,T
IH,K,AO,Z
IH,NG,Z,IH
B,IH,AA,N
P,R,AY,S
G,R,AE,N
IH,T,P,L
IY,P,AO,R
T,AH,N,D
ER,AE,N,D
N,S,IH,Z
AH,JH,ER,IH
P,R,AA,S
AH,M,AE,N
AH,N,S,IH
AH,M,EY,T
L,AE,S,T
AY,V,AO,R
W,IH,DH,AH
B,AE,S,AH
S,IY,Z,AH
K,AE,P,AH
AO,R,ER,L
R,AE,N,D
R,AH,V,IH
UW,IH,L,EH
D,DH,AH,T
T,IH,T,IH
AO,R,D,AH
NG,K,S,AH
K,S,P,EH
L,UW,ZH,AH
W,AY,R,IH
EH,N,D,AH
AO,R,D,IH
DH,AH,T,IH
NG,AH,N,D
M,P,AH,N
AH,L,UW,T
M,IH,T,S
Z,IH,S,T
S,T,S,IH
AH,M,IH,T
P,M,AH,N
K,T,AH,S
M,D,DH,AH
AH,IH,K,S
EH,R,AA,R
N,D,S,K
N,IY,IH,N
Z,B,AY,IH
F,AO,R,K
IY,AH,V,S
ER,Z,HH,IH
L,IY,IH,N
IH,T,S,T
Z,IH,N,S
T,R,AH,S
R,B,IH,L
N,IH,T,S
IH,Z,IY,Z
JH,R,EY,T
S,CH,EY,N
CH,HH,AE,Z
N,T,ER,D
K,N,IH,K
T,EH,N,D
AH,P,AO,R
W,AA,Z,AH
AE,D,B,IH
SH,AH,N,AH
L,AE,N,Z
T,S,T,EH
L,M,AH,N
Y,AH,N,L
K,ER,AH,N
B,L,IH,K
AH,L,OW,N
P,R,AY,S
AW,T,IH,N
EH,F,ER,T
NG,T,UW,AH
AH,Y,IH,R
AH,V,DH,AH
T,W,AW,N
M,AA,R,K
EH,D,AH,S
N,SH,AH,L
L,ER,Z,S
S,UW,N,IH
R,OW,L,IH
N,IH,K,S
R,AY,S,AH
L,EH,K,T
L,F,AO,R
W,EH,S,T
AW,T,P,R
B,UH,K,EH
R,AH,D,AH
N,EY,SH,AH
AH,F,AA,R
AA,L,AH,S
SH,EH,R,Z
AH,N,TH,S
AH,V,DH,AH
P,R,IH,T
AH,Z,IH,N
IY,S,AH,N
AH,M,AH,N
F,EH,K,T
AA,R,K,AH
DH,EY,S,EH
K,S,AE,L
N,K,ER,AH
IH,SH,AH,L
P,R,AY,S
IH,L,P,R
R,B,EY,S
AH,N,D,AH
S,P,R,AH
N,IH,NG,AH
V,Z,P,R
B,IH,N,IH
ER,Z,AH,T
Z,EH,N,T
S,EY,L,T
W,EH,N,R
OW,L,D,IH
ER,AE,K,T
NG,DH,AH,EH
T,IH,NG,T
K,ER,AH,N
ER,EY,SH,AH
T,UW,HH,EH
T,IH,K,S
S,AH,M,D
R,OW,K,AH
AE,V,M,AH
IH,L,Y,AH
R,IY,S,T
L,Y,AH,N
K,T,AH,D
OW,P,R,AH
P,R,AY,S
S,DH,IH,S
T,EY,SH,AH
IH,SH,AH,L
IH,Z,B,IH
IY,S,T,R
IH,NG,DH,IH
AY,V,AO,N
UW,L,AE,S
AE,K,SH,AH
D,M,IY,N
IH,M,P,R
AE,K,T,S
L,K,AH,N
G,IH,L,D
P,R,AY,S
IH,SH,AH,L
K,T,AA,N
UW,W,AA,N
AH,D,AA,L
T,S,W,IH
AH,T,DH,AH
V,F,AE,S
AA,R,T,N
L,IY,ER,R
N,IH,SH,AH
D,IH,NG,IH
D,R,AO,N
ER,D,EY,AH
R,EH,T,AH
R,EH,Z,AH
S,T,M,AH
Z,AH,L,T
D,B,IH,N
UH,D,L,EH
ER,AH,B,AH
S,EH,SH,AH
D,T,R,AH
D,IH,Z,IH
L,HH,AH,N
AH,T,AW,N
T,AH,N,D
M,EH,R,AH
K,ER,AH,N
ER,AH,N,T
L,IY,IH,N
D,IH,L,IH
T,ER,S,EH
W,AH,L,T
L,AY,P,AH
P,EH,K,T
ER,S,W,IH
ER,DH,AE,N
D,R,AH,S
S,AO,F,T
IY,W,EH,N
T,ER,Z,S
IH,N,T,R
S,R,IH,S
AH,N,EH,T
IH,DH,M,AH
L,D,ER,Z
EH,N,SH,AH
SH,AH,N,AH
T,T,AO,K
IY,T,AH,D
AO,R,D,T
T,Y,EH,T
V,EH,L,AH
AH,D,EH,R
Y,UW,N,AH
AH,N,T,IH
OW,K,AH,S
R,AE,P,AH
EH,D,IH,T
T,AE,F,T
Y,ER,Z,IH
IH,S,K,AH
SH,AO,R,T
AA,M,AH,N
EH,D,AE,N
AH,AO,R,D
AH,N,EH,R
M,AH,N,T
P,ER,EY,T
K,AH,N,T
K,W,AO,R
AY,N,D,IH
AH,S,T,R
W,IH,DH,IH
IH,T,IH,Z
T,S,AE,Z
D,M,EY,K
IH,N,K,R
G,Z,IH,S
EY,V,IH,Z
T,OW,T,AH
S,ER,V,AH
W,ER,AO,L
T,R,AH,S
EY,M,IY,T
T,S,EH,D
UW,EH,K,S
AE,Z,IH,T
EH,V,AH,L
IH,D,R,IH
R,DH,AH,R
P,EH,K,T
IH,T,W,IH
L,AH,V,IH
Z,AH,D,EH
T,UW,K,AH
K,AO,R,T
EH,S,T,AH
K,AH,N,D
IH,N,V,EH
M,AH,N,T
AH,K,AO,R
AO,AH,L,AH
AH,S,T,AH
K,ER,AH,N
OW,N,ER,Z
M,W,IH,L
S,T,R,IH
R,AA,F,AH
N,D,W,IH
N,F,AO,R
T,SH,EH,R
IH,T,ER,Z
N,DH,AH,N
V,AY,D,Z
EH,S,AE,S
AH,S,IY,D
CH,K,AE,N
N,Z,F,AH
R,DH,AE,N
S,DH,EH,R
DH,AH,M,IH
T,AH,L,D
K,AA,Z,D
R,V,AH,S
AY,F,AH,N
L,EH,K,T
EH,F,AH,S
P,AA,R,T
JH,AH,S,T
L,R,EY,T
K,S,P,EH
AH,M,AE,S
B,AH,JH,IH
W,AH,L,K
M,P,AY,L
AH,N,IY,IH
T,T,UW,K
S,IY,V,D
OY,L,P,R
AH,P,M,AH
P,AO,R,T
S,T,R,EH
NG,N,OW,IH
P,DH,EH,R
EH,S,T,AH
Y,IH,R,L
Z,AH,D,EH
CH,UH,R,AH
F,T,D,R
K,AO,R,D
L,T,IH,N
S,T,IH,D
V,AW,T,AH
T,AO,R,D
AH,D,DH,AH
N,AA,T,K
P,R,IH,N
DH,AH,P,R
R,EH,S,T
N,AH,L,IH
AH,L,AE,S
T,S,D,IH
AA,Z,IH,K
T,M,AH,N
N,OW,T,IH
P,AA,N,S
V,AH,S,EH
AY,N,AO,R
HH,AW,Z,IH
M,DH,AH,D
Y,UW,N,AH
AH,M,IH,D
AH,T,B,IH
HH,IY,S,EH
IH,S,T,S
D,HH,AY,Z
IH,NG,M,EH
JH,IH,T,IH
T,R,AH,S
R,L,IH,K
L,T,UW,IH
IH,K,W,AH
N,EH,T,R
R,AA,F,IH
T,L,IY,EH
IH,Z,AH,N
N,V,EH,S
T,B,AH,T
D,AH,M,EH
N,V,EH,S
N,D,DH,AH
Z,F,R,AH
EY,T,T,AH
K,AH,N,S
CH,AH,N,AH
D,IH,D,N
AH,B,AW,T
S,AY,D,AH
T,R,AY,IH
D,AH,M,EH
N,IH,G,Z
L,EY,T,EH
T,R,AY,K
NG,F,AE,K
S,K,EY,L
R,EY,T,AH
IH,K,AH,L
T,Y,EH,S
IH,R,Z,IH
ER,M,IH,D
NG,OW,N,L
P,OY,N,T
OW,S,T,AH
R,AA,P,T
T,UW,S,AH
IH,Z,AH,N
IH,S,Y,IH
V,F,UW,D
IH,F,DH,AH
V,ER,M,AH
R,IY,F,AH
N,D,DH,AH
L,EH,K,T
IY,K,S,EH
N,TH,IH,N
G,R,IY,T
W,OW,T,AH
F,AO,R,AH
D,AH,S,T
R,IY,M,AH
V,ER,M,EH
T,IH,V,K
R,EY,D,R
R,DH,AE,N
AH,K,AH,L
B,IY,P,R
K,R,IY,S
L,K,AH,T
D,N,AA,T
P,AH,T,AH
T,AH,N,Z
S,EH,D,IH
EY,T,M,AH
N,AH,M,AH
V,ER,DH,AH
G,Y,ER,Z
AO,R,L,IH
HH,IY,S,EH
S,T,W,EH
EY,S,P,IH
R,UW,P,N
Z,N,AH,S
T,AA,R,T
P,N,EH,T
AH,M,IH,T
OW,L,AH,N
P,AH,N,T
L,D,DH,AH
T,R,IH,K
IH,L,EH,K
AH,D,AA,L
DH,AH,IH,N
UH,D,Z,AH
IY,IH,N,IH
AH,N,AE,T
ER,AA,R,R
AH,P,IH,N
G,EY,T,S
DH,S,EY,L
P,AH,D,L
AO,R,TH,K
AE,N,Z,IH
ER,T,UW,N
M,AH,N,T
ER,HH,IY,S
IH,D,AA,N
T,R,EY,D
S,AH,D,IH
L,IY,K,AH
AH,JH,AH,S
AH,N,T,T
P,ER,EY,T
L,EH,K,T
N,T,EH,S
T,S,AW,T
R,Y,IH,R
S,ER,V,AH
V,P,AA,R
SH,AH,N,L
T,IH,NG,L
EY,K,ER,IH
EY,N,G,R
ER,Z,D,R
TH,AW,T,L
AH,D,D,IH
T,R,AE,K
T,IY,P,R
IH,T,S,AH
K,S,P,L
K,S,P,L
NG,G,EY,N
AH,L,IH,N
IY,R,AH,N
AA,L,AH,S
AO,NG,ER,EH
V,AY,AH,L
AH,L,M,AH
L,D,W,IH
SH,AH,N,IH
V,M,IY,T
T,UW,DH,AH
D,AH,T,IH
EY,N,JH,IH
P,EY,T,IH
ZH,AH,N,S
W,IH,CH,K
T,IH,K,S
ER,IH,L,AH
EY,IH,N,AH
K,AH,N,D
S,T,W,IH
DH,AH,K,AH
CH,SH,EH,R
IH,T,D,IH
N,JH,AH,N
JH,AH,N,IH
D,F,R,AH
T,AH,D,AH
IY,S,EH,D
N,T,DH,AH
AH,N,UW,D
D,AH,K,T
N,T,EH,N
N,D,M,AH
UH,R,AH,N
IH,JH,D,S
N,D,K,R
IY,L,K,AH
Z,HH,IY,S
EY,L,Z,AH
EH,S,DH,AH
AH,F,ER,S
AH,V,F,AH
R,IY,M,AH
P,EH,N,D
AH,V,AY,D
Z,K,AA,Z
N,JH,OY,N
N,V,ER,T
S,T,IH,T
ER,R,EY,N
AH,M,DH,AH
P,DH,AH,T
AA,F,IH,T
S,P,EH,K
M,AE,N,AH
N,AA,M,AH
AH,B,L,IH
AO,R,D,AH
K,L,AY,N
Z,B,AH,T
K,DH,AH,S
IH,F,DH,AH
IH,N,D,AH
T,UW,AE,K
M,AH,N,T
OW,S,T,S
AA,R,IH,K
CH,W,IH,L
K,W,AH,Z
AH,B,AH,L
R,EH,D,AH
V,S,IH,K
P,AH,Z,IH
T,ER,M,AH
AO,F,AH,N
AA,F,IH,T
L,IH,K,S
R,T,IH,D
F,AO,R,K
S,P,R,EH
M,AO,R,EH
NG,IH,Z,S
D,UW,S,T
Z,AH,G,EH
P,OW,Z,D
UW,OW,N,AH
K,AH,S,AH
D,AH,N,EH
EH,Z,AH,N
AH,N,T,S
T,IH,D,IH
T,EY,L,Z
K,F,AO,R
T,R,EY,D
N,T,AH,N
EH,S,P,R
IY,Y,IH,R
N,S,T,AH
IY,M,AH,N
L,AY,N,D
F,AO,R,AH
T,IH,K,K
V,R,IY,T
N,DH,IH,S
K,L,IH,R
DH,AH,G,AH
AO,R,T,T
UW,IH,K,S
W,IH,DH,AH
K,W,AH,Z
AH,N,IY,EH
AH,N,T,R
N,B,IH,D
N,V,ER,T
IH,S,AY,D
OW,ZH,ER,Z
