a_0,a_1,a_2,class
Y,UW,L,ER
IH,ZH,AH,N
Z,AE,N,AH
S,P,AO,R
T,IH,V,T
P,OY,N,T
B,IH,N,L
NG,EH,K,S
NG,G,ER,T
T,AH,D,AH
S,ER,IH,Z
AE,D,S,EH
M,EY,JH,ER
P,Y,UW,T
N,Y,UW,T
IY,V,AH,N
K,L,UW,D
N,T,EH,S
T,AH,V,K
S,ER,CH,AH
S,AH,K,S
AE,N,S,ER
AH,T,UW,T
ER,AA,P,ER
EH,K,T,IH
Z,N,AH,S
N,T,S,AH
IH,T,ER,N
IH,Z,EH,N
IY,S,AH,N
P,T,AH,R
AE,D,AH,D
AH,B,AW,T
T,UW,B,IY
CH,AH,S,T
AH,AA,P,ER
T,ER,N,AH
K,T,AH,D
IH,K,AH,L
IH,K,S,T
AE,Z,IH,T
IH,T,S,EH
IY,P,AO,R
N,D,D,IH
B,AE,NG,K
R,R,IH,S
L,B,IY,L
AH,TH,R,EH
T,Y,IH,R
Z,AH,N,L
T,ER,M,AH
IH,S,T,AH
D,S,T,IH
IH,NG,IH,N
N,UW,IH,N
R,AY,V,AH
V,K,AO,R
NG,K,R,AH
S,AY,D,Z
AH,N,D,ER
N,F,IH,S
AH,N,D,EH
DH,ER,R,IY
B,AE,NG,K
F,AO,R,AH
M,AH,N,T
ER,V,AH,S
P,AA,R,T
Z,AH,N,D
AH,N,D,S
R,HH,OW,L
AA,T,AW,ER
M,AA,R,K
ER,P,UW,R
IH,L,R,IH
ZH,AH,W,AH
AE,NG,K,IH
V,B,IH,L
EH,N,D,IH
M,ER,Z,AH
AH,V,ER,IH
CH,ER,L,IY
S,Y,IH,R
ER,L,EY,Z
K,S,F,ER
DH,AH,IH,N
T,R,AH,K
AA,L,ER,EH
N,D,IH,N
V,K,AH,N
V,OW,T,IH
T,DH,AH,R
NG,Z,IH,N
AH,N,Z,AH
L,AO,S,AH
AE,K,T,K
IY,AH,T,S
UW,D,Z,L
N,T,ER,D
D,IH,T,IH
UW,M,ER,Z
M,AE,N,D
W,IH,L,IH
Y,IY,L,D
L,ER,Z,S
S,T,R,AH
EH,D,IH,T
T,IH,D,N
AH,K,AO,R
EH,L,IH,T
R,AH,T,IY
AA,T,AH,S
B,ER,IH,Z
W,IH,L,K
NG,DH,AE,T
Y,UH,R,AH
Z,N,UW,EH
T,AH,Z,T
UW,IH,NG,IH
EY,SH,AH,N
W,EH,L,Z
P,L,AH,S
T,W,AH,N
N,IY,S,EH
EH,SH,AH,L
Z,AH,N,D
P,AO,N,AH
AH,N,HH,IH
T,IH,Z,D
AH,N,P,EH
P,R,AY,S
EH,S,P,AH
AH,G,EH,N
T,ER,IH,N
R,OW,Z,T
P,AA,R,T
UW,M,EH,N
EH,D,DH,AH
IH,R,IY,AH
EH,K,T,AH
R,M,AH,N
IH,T,AH,K
F,EY,L,IH
AH,S,T,R
EH,N,D,AH
T,EY,K,IH
AY,M,DH,AH
EY,S,AH,S
AY,N,D,IH
IH,L,Y,AH
T,R,EY,D
SH,AH,N,AH
UW,V,D,AH
T,R,AE,K
ER,Z,AA,N
L,P,R,AH
T,UW,HH,IH
AH,T,R,IH
AH,N,IH,R
Z,IH,S,T
L,Y,AH,N
P,R,IH,D
IY,AH,N,D
AH,D,UW,S
AH,M,AE,N
ER,CH,AH,S
EH,N,EH,S
K,AA,N,AH
R,S,AH,Z
AW,N,T,R
Z,ER,AW,N
AH,N,S,T
AH,N,S,IH
D,B,AH,T
N,AE,T,AH
AH,L,D,IH
AH,K,CH,ER
W,IH,L,R
IY,EH,S,L
AO,R,T,ER
D,Z,IH,N
AH,N,S,T
ER,IH,T,S
S,T,EH,N
V,EH,S,T
NG,T,AO,K
L,EY,M,Z
D,ER,AH,K
K,L,IY,T
R,D,IH,D
ZH,IY,M,IH
K,AA,S,T
D,EH,F,AH
EH,D,IH,T
P,AE,N,D
B,IY,L,IH
R,EH,SH,ER
M,AH,T,AH
D,ER,Z,IH
AH,V,DH,AH
D,R,AH,N
AA,N,D,IH
AH,K,AO,R
T,ER,M,Z
L,OW,Z,D
L,AE,S,T
IH,NG,DH,AH
S,AH,B,S
T,AH,L,S
ER,M,B,IH
D,ER,DH,AH
S,AA,P,ER
D,AH,F,IH
G,R,EY,T
R,AH,T,IY
N,DH,AH,N
L,AE,N,T
W,AA,Z,N
S,IH,L,IH
IH,S,T,AH
AH,K,S,EH
EH,S,P,R
S,T,IH,K
L,R,AE,N
IH,N,DH,AH
R,AE,N,D
SH,AH,N,S
T,S,AA,R
T,UW,B,IH
N,S,IH,D
AA,N,DH,AH
N,DH,AE,T
Z,S,EH,D
S,AH,N,T
P,T,UW,AH
R,M,AH,N
S,S,EY,L
F,AY,DH,AH
IY,F,AO,R
AH,Y,UW,N
IH,SH,AH,N
AE,NG,K,T
K,AH,N,T
N,D,IH,S
AH,N,S,EH
D,IH,S,K
EY,T,S,T
T,UW,IH,T
M,P,AH,N
D,AH,S,T
N,SH,AH,L
D,UH,R,IH
EY,W,UH,D
S,S,EH,D
N,AH,P,T
OW,S,T,IH
T,UW,B,IY
IY,K,UH,D
EH,K,T,IH
R,AA,F,AH
EH,S,T,AH
DH,EY,D,IH
V,Z,S,T
IH,CH,W,IH
T,OW,L,D
G,AE,N,AH
V,IY,EH,S
UW,S,P,ER
AY,S,AH,Z
ER,K,AA,N
IH,N,R,IH
N,AH,L,S
AH,N,T,K
ER,D,ER,EH
SH,AH,N,AH
D,IH,V,EH
K,AH,M,IH
D,AH,N,EH
AH,N,IY,K
M,AH,N,T
D,UH,R,IH
T,HH,AE,Z
W,ER,K,IH
D,AH,D,IH
Z,K,AH,N
D,IH,T,IH
V,DH,AH,K
R,IY,M,AH
DH,AE,T,K
K,T,R,IH
Z,AH,G,EH
AH,S,EH,N
S,AH,HH,AH
Z,DH,AH,K
AH,K,T,S
D,DH,AE,T
Z,OW,V,ER
D,IH,T,IH
V,F,ER,S
ER,SH,EH,R
N,AH,N,D
AO,R,D,ER
AH,B,AH,L
P,R,AH,D
R,M,D,IH
Z,D,AE,Z
JH,D,F,AH
R,EH,S,T
AH,N,D,T
T,UW,B,IY
S,P,AO,R
N,IY,AE,T
AO,S,K,EH
OW,N,L,IY
Y,AH,M,AH
N,D,S,ER
K,AH,N,D
AO,R,DH,AH
HH,IY,F,IY
L,Y,AH,N
AO,D,AH,N
EH,L,D,AH
CH,ER,Z,D
R,Y,IH,R
S,AH,N,D
AE,N,AE,K
S,DH,AE,T
N,AH,G,R
N,T,AH,D
N,AA,T,T
EY,T,D,EH
Z,K,AH,N
P,R,EH,S
AA,F,AH,T
T,AY,M,N
AH,V,IH,T
HH,EH,V,IY
T,EH,L,AH
EY,T,DH,AH
T,W,AH,T
D,DH,EH,R
IH,NG,SH,EH
NG,K,S,T
Z,B,AA,R
R,EH,S,T
K,S,IH,N
V,IY,EH,S
AO,S,AH,Z
AH,M,P,EH
S,T,R,AH
V,D,EH,T
IH,R,IY,AH
AH,N,T,R
L,EH,K,T
AH,L,AY,Z
AH,N,T,AH
IH,L,IH,T
P,OY,N,T
P,AH,N,IY
P,AY,ER,Z
T,HH,IH,Z
AH,K,AO,R
SH,EH,R,IH
Y,IH,R,EH
D,G,EH,T
AY,S,AH,Z
UW,AH,L,R
D,AH,N,D
IY,P,AO,R
S,K,AH,L
UW,AH,Y,IH
AH,N,T,R
IH,L,OW,L
N,SH,AH,L
M,AH,N,T
R,T,JH,AH
L,EY,T,S
DH,AH,S,IH
IY,EH,S,L
L,EH,V,AH
IH,T,IY,AH
B,AH,L,S
EH,JH,UH,L
AH,T,ER,N
AO,R,S,IH
S,T,F,R
T,B,AE,K
N,Z,W,IH
JH,ER,P,L
AH,P,AW,ER
AE,SH,AH,N
DH,AH,S,EH
T,AO,R,AH
K,AH,T,S
AH,M,P,AH
AE,N,IH,N
IH,JH,AH,S
N,T,P,L
AH,D,IH,S
AO,L,S,AH
EH,K,AH,N
S,P,R,EH
B,IY,TH,R
AH,T,IY,Z
IH,N,DH,AH
N,T,EY,N
V,DH,IH,S
S,AH,S,EH
T,AH,N,S
AW,EH,V,ER
L,EY,SH,AH
JH,AA,B,R
AH,N,AH,L
G,AE,R,IH
S,Y,IH,R
P,M,AH,N
B,IH,N,S
AH,N,T,S
V,EY,L,AH
K,L,UW,D
M,W,AA,Z
AH,N,T,R
IH,N,K,R
AY,N,D,T
EY,N,Z,IH
N,S,ER,D
IH,T,S,EH
K,R,IY,S
L,V,DH,AH
IH,N,V,EH
EY,V,R,EH
P,EY,M,AH
N,AA,M,IH
EH,K,T,R
K,IY,EH,K
IY,AA,R,S
T,EH,N,T
D,IH,N,T
N,EY,SH,AH
OW,S,T,L
UH,R,AH,N
P,IH,NG,N
K,SH,AH,N
T,UW,IH,N
V,DH,AH,K
D,V,AY,AH
N,ER,EY,N
AE,L,IH,T
EH,K,T,IH
UH,L,IY,K
EH,K,T,AH
T,S,G,R
N,D,IH,N
R,N,AA,T
IH,K,AH,N
N,EH,K,S
T,N,EH,K
AE,F,T,ER
EH,S,T,ER
R,B,AH,L
Z,AH,N,D
R,S,AH,Z
N,SH,AH,L
AH,M,AW,N
AH,T,IY,Z
AA,N,B,IH
AH,G,EH,N
IH,S,Y,IH
SH,AH,N,AH
R,D,ER,T
IH,Z,IY,Z
AH,L,OW,S
AH,M,IH,S
L,ER,W,ER
AH,G,EH,N
IH,L,R,IH
D,IY,L,ER
S,EY,L,Z
N,S,P,ER
N,AE,SH,AH
AH,K,CH,ER
M,IH,K,S
T,R,AE,K
N,T,R,AH
L,SH,EH,R
N,S,T,R
IH,NG,Z,AH
N,AE,SH,AH
D,IH,N,K
IH,V,AY,Z
R,D,AH,N
IH,NG,N,AH
P,EY,P,ER
AH,V,IH,T
T,F,EH,L
OW,Z,K,AH
AA,Z,S,AH
V,AH,N,D
F,T,ER,AH
S,EH,T,S
D,IH,S,K
DH,AH,SH,EH
N,AA,N,K
M,AE,N,AH
AH,N,F,EH
AE,N,T,AH
EH,N,S,T
B,AE,NG,K
IH,D,AO,L
IH,L,Y,AH
T,AA,R,T
N,K,R,IY
EY,S,L,EH
IY,Z,IH,N
AA,R,T,AH
AA,M,IH,K
T,AH,P,R
AH,G,N,IH
AH,T,SH,EH
AW,D,Z,AH
AH,S,R,AH
Z,AA,R,R
SH,AO,R,T
NG,AH,P,R
IH,S,Y,IH
IH,NG,IH,Z
AH,M,P,AH
AE,T,DH,AH
JH,D,D,IH
K,R,IY,T
R,AE,K,T
NG,P,AA,R
AE,Z,AH,S
D,ER,Z,AH
D,IH,T,AH
L,AE,N,T
L,IY,D,IH
AH,B,S,K
T,IH,K,S
M,IH,N,IH
T,UW,SH,EH
W,AO,R,T
D,ER,DH,AH
K,W,AO,R
R,T,ER,ER
R,DH,IH,S
OW,T,AH,L
AY,T,AA,N
IH,N,EH,K
B,ER,AH,N
T,IH,L,D
IH,NG,W,IH
N,IY,EH,S
T,AH,N,T
AY,DH,AH,D
IH,N,W,AH
Z,W,UH,D
NG,DH,AH,K
EY,SH,AH,N
Z,IH,N,S
T,S,S,EH
S,T,AA,K
IH,P,AO,R
TH,AH,N,D
W,IH,K,L
M,P,AH,N
K,M,IY,T
AE,N,D,S
EY,IH,NG,IH
R,EY,D,AH
D,IH,N,D
AO,R,N,D
IH,NG,F,AH
AH,T,S,T
V,DH,AH,K
R,AA,F,AH
AA,R,K,AH
Y,UW,ZH,AH
DH,AH,G,R
EH,S,T,ER
AH,S,T,R
AH,V,ER,IH
S,P,AE,N
AE,T,Y,IH
L,AH,M,AH
EH,N,SH,AH
T,AH,F,ER
AY,T,S,EH
T,IY,B,AH
R,T,AE,K
L,CH,ER,AH
S,IH,D,IY
AH,D,AO,D
D,IH,NG,AH
AH,Y,UW,N
IH,L,AO,L
IH,N,DH,AH
R,EY,T,S
D,M,IH,T
D,AH,DH,ER
T,L,AY,K
EH,R,D,AH
S,EH,L,ER
R,IY,M,AH
IH,L,AH,K
IH,L,K,AH
EY,S,IH,N
S,ER,V,AH
IY,P,R,IY
N,T,R,AH
IH,N,S,AH
AH,JH,AH,S
Z,OW,N,D
AH,S,P,EH
AO,R,M,IH
N,D,ER,D
B,IH,Z,N
T,R,EY,D
SH,AH,N,R
T,R,IY,AH
B,AE,NG,K
N,CH,AH,N
K,OW,DH,AH
AE,Z,AO,L
N,AW,N,S
AH,N,AE,N
EY,K,P,L
S,ER,V,AH
HH,AE,Z,S
B,AE,K,T
K,AH,N,T
IH,G,Z,IH
V,EH,L,AH
V,EH,N,T
R,IH,K,AH
OW,W,IH,L
T,HH,AE,Z
IH,V,AH,L
M,AE,N,AH
D,EY,L,IY
B,EY,L,Z
ER,TH,AW,Z
D,AE,M,AH
AO,R,AH,N
AH,L,P,IH
IH,NG,AA,N
B,AE,R,AH
P,S,W,IH
IY,EY,B,AH
DH,AH,W,IH
Z,D,AW,N
N,D,S,EH
ER,B,IH,L
IH,S,K,AH
CH,IY,F,T
N,T,R,IY
AH,P,IH,N
AY,D,F,IH
R,AH,M,AH
T,UW,S,IY
HH,AE,P,AH
K,AH,L,T
S,T,R,IY
R,AA,D,AH
AH,K,SH,AH
DH,AH,IH,N
N,UW,AA,N
L,G,AE,S
P,R,IH,T
AE,K,S,IH
L,AE,K,T
V,AY,R,AH
K,W,AO,R
AH,Y,IH,R
EY,M,AH,N
AE,L,AH,N
IH,NG,AH,N
EY,T,IH,D
L,AA,K,T
UW,T,AE,Z
D,N,OW,R
D,HH,IY,S
AH,S,L,IY
W,UH,D,R
P,AA,L,AH
F,EH,V,R
UH,D,AH,L
EH,M,IY,K
K,L,UW,D
M,EY,D,AH
N,D,M,EH
AH,M,IH,N
DH,AH,G,AH
IH,L,EH,K
L,EH,R,AH
R,EH,NG,K
M,JH,OY,N
P,AE,T,AH
M,AE,N,D
EH,N,T,S
V,IY,EH,S
N,AH,S,T
N,Y,EH,N
S,W,EY,D
OW,ER,D,T
L,AH,S,IY
AA,JH,EH,K
M,P,EH,R
IH,N,IH,T
AH,V,M,AH
B,IY,V,EH
W,EY,T,T
K,AO,Z,AH
Z,AH,N,D
R,T,P,R
AA,T,W,ER
Z,W,UH,D
R,EY,D,IH
M,AE,T,S
IH,N,AH,S
IY,ER,S,AH
Z,AH,M,ER
EH,R,Z,R
S,T,AA,K
R,D,IH,D
S,EH,V,AH
W,AY,L,AH
R,IY,AH,L
Z,IH,K,S
IH,N,AH,S
N,AH,L,S
IY,EY,SH,AH
OY,Z,S,AH
AH,T,AH,L
N,T,IH,D
S,M,AH,N
EH,S,EH,R
R,AA,F,AH
EH,R,IY,L
IH,D,K,AH
R,IY,Z,T
T,ER,P,R
AA,N,F,ER
D,DH,AH,R
DH,F,AO,R
L,AE,T,ER
M,AA,R,K
D,T,UW,L
AH,P,AH,L
L,UH,K,L
T,ER,V,EH
AH,N,B,IH
AH,T,S,AH
EH,P,T,AH
T,R,EY,D
L,IY,IH,K
AY,T,R,IY
R,IY,S,AH
HH,AE,N,D
L,EH,N,D
IY,S,K,EH
SH,AH,N,Z
AH,N,S,AH
ER,P,L,AH
N,S,AH,T
AE,D,AH,D
P,L,AY,ER
T,UW,M,AH
T,M,AH,N
EH,N,EH,S
AH,M,AH,N
AW,N,S,T
IY,T,T,AH
EH,K,T,AH
Z,Y,EH,N
Z,AH,N,D
EH,D,DH,AH
DH,AH,S,T
NG,D,IH,S
TH,DH,AH,K
V,DH,AH,S
IH,S,Y,IH
JH,AH,N,IH
M,Z,IH,N
S,F,AO,R
F,ER,S,T
T,UW,DH,EH
P,EY,M,AH
AA,Z,G,IH
D,UW,S,AH
UW,D,OY,L
P,R,AY,S
T,AH,T,IH
S,DH,AH,N
AE,R,IY,AH
S,P,OY,N
M,AH,N,T
R,IH,F,L
AH,N,V,ER
S,EY,L,AH
S,L,AO,S
AH,Z,IH,N
V,DH,AE,T
HH,AE,V,AH
IH,M,AH,N
D,F,R,AH
G,EH,DH,ER
AH,M,Z,AH
K,S,AE,T
AA,T,B,IH
AE,S,EH,T
D,EY,Z,AH
B,AH,L,T
R,OW,L,AH
N,IY,EH,S
R,IH,NG,IH
N,T,AH,N
OW,R,IH,Z
V,IH,T,S
AO,R,D,ER
W,ER,L,D
Z,S,AH,S
T,AH,V,IH
R,IH,T,IY
R,EY,D,S
N,AH,T,K
SH,AO,R,T
AH,N,IH,Z
D,DH,AE,T
N,S,T,T
L,D,AH,R
P,AA,Z,IH
S,EH,T,S
B,R,OW,K
ER,AH,N,S
UW,N,AH,T
P,AO,R,T
N,F,R,AH
AA,N,IH,K
K,AO,Z,AH
N,T,IH,D
S,AH,B,AH
K,AA,T,AH
P,Y,UW,T
AH,M,P,L
IH,SH,AH,N
EH,T,IH,N
N,D,IH,N
S,EH,D,K
AY,OW,EH,N
T,AH,M,AH
D,W,AY,D
AH,M,IY,T
R,UW,V,D
OW,DH,EH,R
AH,P,M,AH
M,EY,T,AH
P,AH,Z,IH
AE,K,T,S
AY,D,D,IH
S,AH,N,D
T,F,AO,R
M,P,AH,N
R,EY,D,IH
S,IH,S,T
IH,N,EH,N
R,IH,NG,Z
K,AA,N,T
K,R,IY,S
N,AH,L,T
L,AE,K,S
Z,T,EH,L
AH,N,D,EH
T,AH,N,D
S,IH,D,ER
M,EY,JH,ER
JH,IH,N,IH
EH,S,AH,S
IH,SH,DH,AH
UH,D,B,IY
AH,T,IH,T
B,AY,DH,AH
L,IH,N,IH
N,T,DH,AH
UW,N,AH,K
AH,G,R,IY
M,AE,N,AH
K,AH,V,R
S,IH,M,AH
TH,IH,R,IY
UH,D,IH,N
Z,IH,D,AH
D,IH,N,AH
T,UW,R,IH
R,IY,AH,Z
P,L,AY,D
IY,IH,NG,IH
F,IH,SH,AH
IH,G,IH,N
AA,R,P,L
N,IY,IH,R
N,OW,K,R
DH,AH,IH,N
N,AH,V,AH
EY,T,K,L
D,DH,AE,T
AA,T,S,AH
AY,V,D,IH
K,AE,N,D
P,EH,R,AH
W,UH,D,S
D,W,AO,R
IH,SH,AH,T
K,B,AY,R
Z,W,UH,D
V,ER,M,AH
R,EY,D,ER
AE,NG,K,S
AH,F,ER,S
AH,T,EH,K
EH,K,Y,AH
AA,N,K,IY
M,P,AH,N
AY,AH,P,R
IH,N,M,IY
N,S,EH,D
EH,D,IH,T
AH,T,AH,R
IH,G,ER,EH
M,EY,T,AH
T,AA,B,L
L,D,ER,Z
K,SH,AH,N
Z,AE,Z,AH
N,AW,B,IH
N,IH,NG,S
IY,HH,AA,R
V,ER,DH,AH
IY,B,IH,L
F,AH,S,AH
AH,S,T,S
K,S,T,ER
M,AH,N,IY
D,F,AO,R
D,SH,EH,D
IH,SH,AH,L
AH,L,N,AH
AO,R,DH,AH
V,CH,AA,R
B,AY,DH,AH
T,S,IH,K
N,AE,K,S
OW,P,AH,N
V,K,AO,R
T,ER,D,EH
IH,D,AH,T
IY,Z,AH,N
IH,L,Y,AH
W,AA,Z,R
S,T,IH,L
R,P,EH,N
Z,S,IY,K
S,P,EH,K
AA,R,K,AH
AH,N,D,ER
L,Y,AH,N
UW,N,AA,N
B,AE,NG,K
AE,F,T,ER
M,Z,T,R
K,EY,SH,AH
S,S,EH,D
S,EH,N,T
D,AA,L,ER
B,IY,L,IH
NG,K,AH,N
AO,M,AH,N
Z,DH,EH,R
Y,IH,R,Z
G,AH,V,ER
DH,AH,S,T
T,IH,NG,IH
IH,NG,M,EH
AH,V,P,R
S,AA,N,S
IH,F,T,IH
OW,S,L,IY
K,AO,R,D
NG,K,DH,EH
NG,T,UW,N
AH,W,EY,Z
ER,L,IY,S
AH,N,T,EH
AY,N,AH,L
R,IY,EY,T
AH,N,D,IH
K,W,AH,Z
T,R,AE,K
M,IY,T,IH
AA,N,P,R
AA,M,IH,K
DH,AH,P,R
S,EY,F,L
AE,K,T,ER
R,AH,T,IY
EH,Z,AH,D
M,P,AH,N
P,AH,N,IY
S,T,Y,IH
IH,T,IH,K
IH,K,S,IY
T,AO,R,IY
N,S,AH,L
N,AH,L,K
SH,AH,L,Z
S,T,HH,IH
AH,V,AY,D
G,AE,S,D
D,F,R,AH
S,N,IH,L
AH,T,P,ER
OW,EH,S,K
Y,UH,R,AH
AH,V,DH,AH
SH,AH,N,K
AA,R,JH,ER
T,ER,M,AH
Y,UW,N,AH
B,AY,OW,T
OW,S,AE,T
D,AH,N,S
IH,D,N,ER
EH,N,T,AH
K,SH,AH,N
HH,EH,L,D
AH,N,AH,L
N,T,AH,N
K,IH,NG,S
AH,M,P,EH
EH,R,Z,AH
HH,AE,Z,R
K,W,OW,T
IH,R,IY,AH
AH,D,UW,S
EY,SH,AH,N
AH,B,AH,L
IY,F,DH,AH
S,AO,F,IH
K,AA,R,Z
R,IY,S,K
AH,L,AH,T
S,T,AE,N
ER,Z,AH,N
UW,AH,B,Z
D,EH,S,K
R,EY,D,IH
AA,R,JH,L
F,AO,R,N
T,R,EY,D
T,AA,K,K
T,B,EY,S
B,AY,AE,Z
N,K,R,IY
T,UW,AH,N
F,AH,N,D
EH,T,R,IY
N,Z,AE,K
T,AE,K,S
AY,DH,AH,K
P,AH,N,IY
IH,G,Z,IH
M,AH,N,IY
CH,AA,R,S
M,AH,N,T
AH,G,R,IY
T,UW,K,AH
F,AH,N,D
AH,B,UH,L
T,K,UH,D
DH,EH,R,N
IH,G,N,IH
M,T,UW,IH
T,HH,IY,T
OW,T,UW,R
S,F,AY,L
AO,R,EY,T
EY,D,AA,N
HH,IY,S,EH
R,IY,S,T
ER,AY,Z,D
AY,D,EH,N
EH,N,T,AH
AA,N,R,IY
N,D,IH,N
S,T,AO,L
ER,Z,S,EH
T,S,K,EH
P,ER,CH,AH
Z,AH,V,IH
AH,N,Z,IH
NG,AH,N,D
CH,P,R,AH
EH,T,W,ER
K,W,AH,N
EH,N,S,T
EH,N,D,Z
AH,N,EH,K
UW,N,AH,T
AH,B,AH,L
T,ER,ER,N
P,AH,N,IY
IY,P,AO,R
L,CH,AE,N
CH,ER,Z,IH
IH,N,DH,AH
D,UW,S,T
D,F,IH,R
Z,K,AH,N
D,ER,S,T
P,Y,UW,T
AH,N,T,IH
AH,N,D,S
R,IH,T,S
S,EH,D,AH
S,T,S,IH
P,L,AE,N
AO,F,ER,D
M,AH,N,T
IH,K,AA,N
OY,N,T,D
OW,AO,R,N
AE,M,AH,L
S,AH,N,D
Z,AH,P,R
UW,M,EY,N
ER,V,AH,S
L,EH,N,T
D,IH,K,T
Z,R,EY,T
P,R,AY,S
N,D,EH,T
R,D,W,IH
M,P,L,EH
DH,ER,IH,N
P,AH,N,IY
M,AA,R,K
AH,V,IH,T
M,IH,G,Z
D,IH,N,D
G,Y,ER,Z
IH,N,V,IH
T,AH,L,N
N,S,IH,T
P,M,AH,N
EH,R,T,EH
W,UH,D,N
IH,Z,AH,L
P,AO,R,T
AH,V,DH,AH
IH,ZH,AH,N
S,ER,V,D
AA,N,DH,AH
EH,D,IH,T
F,ER,S,T
AE,K,IH,Z
EH,D,IH,T
V,DH,AH,EH
HH,AE,V,IH
D,AA,L,ER
D,T,UW,EH
N,S,T,S
B,L,IH,K
R,M,AH,N
IY,AH,F,IH
R,DH,AE,N
D,AH,AH,K
R,K,ER,AH
IH,SH,UW,Z
N,S,S,EH
T,OW,L,D
EY,M,S,EH
Z,W,AH,N
R,AA,JH,EH
OY,L,AH,N
N,EY,B,AH
EH,N,T,T
EY,L,AO,R
N,T,R,IY
JH,M,AA,R
S,EH,T,S
AY,AH,B,IH
S,IH,D,IY
AH,V,DH,AH
IY,L,AE,S
IH,JH,P,R
IH,L,K,AH
L,Z,HH,IY
D,DH,AH,IH
S,IH,K,S
N,D,AH,N
AH,V,AE,K
IY,CH,AH,S
AH,N,T,IH
F,ER,T,T
AH,N,D,S
W,IH,L,K
T,T,EH,L
AH,S,P,EH
P,IH,R,D
B,AE,NG,K
AH,S,IY,Z
K,AA,N,T
IH,T,AH,D
S,ER,P,L
UW,L,AA,R
V,ER,M,AH
IH,N,D,AH
N,DH,AH,K
T,IH,D,T
R,EH,D,IY
IH,G,Z,IH
B,AH,F,ER
EY,T,IH,D
D,AH,S,T
AA,B,L,AH
EH,S,T,ER
AH,T,EH,R
T,M,AH,N
SH,IH,P,T
IH,T,S,T
T,OW,V,ER
N,EH,T,T
M,AH,N,T
D,N,AA,T
G,EH,N,S
EY,S,AH,S
IH,F,ER,AH
AH,N,T,S
ER,AH,N,S
F,AO,R,K
AO,R,AH,N
M,IY,Z,AH
R,AY,V,T
AW,S,AH,Z
IH,L,Y,AH
L,B,IH,L
T,IY,DH,AH
M,IH,N,IH
D,K,AH,T
AA,N,D,Z
AH,S,F,R
T,F,AO,R
N,R,IY,S
IH,JH,EH,K
M,P,AH,N
R,IH,F,L
N,DH,AH,IH
T,W,ER,N
ER,N,AH,L
AH,N,S,AH
AH,L,OW,ER
R,IY,M,AH
Z,F,AO,R
R,AH,S,IY
UW,N,UW,K
CH,AE,N,AH
IY,T,OW,L
S,K,AH,N
D,IH,N,IH
L,EY,SH,AH
AH,K,ER,AH
S,T,R,IY
SH,AH,L,Z
G,Y,ER,Z
P,EH,R,D
R,N,EH,T
JH,AH,N,D
T,HH,AE,Z
Y,AH,L,AH
T,S,AA,N
AH,M,P,AH
Z,DH,AE,T
IH,Z,D,IH
AH,W,IY,K
R,AH,N,IH
R,AE,DH,ER
AA,L,AH,T
L,IY,IH,N
N,K,R,IY
AH,V,S,AH
DH,AH,IH,N
N,S,ER,T
T,EH,L,AH
EH,N,CH,AH
SH,AH,N,Z
S,AA,N,S
EY,W,AA,N
R,AA,F,AH
AO,R,DH,AH
HH,EH,L,D
NG,F,AO,R
IY,W,EH,L
T,AH,N,D
DH,AH,S,EH
K,IH,NG,T
NG,F,R,AH
N,AE,S,EH
AW,N,R,EH
W,IH,L,IH
D,IH,V,IH
UW,AH,V,ER
AH,N,Z,AH
P,R,AY,AH
AH,P,R,IY
D,SH,EH,R
G,IH,N,IH
K,IY,M,Z
ER,AY,Z,D
AE,T,IH,T
N,D,AH,D
AH,F,ER,S
SH,AH,N,AH
AE,T,HH,IY
AH,N,TH,S
IY,R,IY,IH
AH,T,IH,N
B,AH,JH,IH
AH,S,T,R
P,AY,P,L
F,EH,K,T
W,IH,CH,L
IY,CH,Y,IH
B,IH,L,AH
AH,AO,T,AH
IY,T,M,AH
B,EH,T,ER
K,AH,N,D
EH,S,V,IH
S,K,AH,N
N,T,AH,N
EH,N,S,T
EY,SH,AH,N
AH,N,AH,L
D,EH,R,K
G,AE,S,AH
V,IH,D,EH
SH,AH,N,Z
AA,M,AH,N
AH,T,DH,AH
K,AO,F,IH
AA,B,V,IY
R,AE,K,T
IH,K,W,IH
S,N,EH,T
R,AH,M,IH
N,D,CH,IY
AH,N,D,L
R,EH,D,AH
P,AA,S,AH
P,ER,M,IH
N,K,L,IH
S,EH,D,IH
S,IH,NG,S
F,AO,R,AH
AE,V,AH,K
K,AA,N,D
DH,IH,S,S
DH,AH,P,L
T,UW,P,R
ER,N,IH,R
AH,S,T,ER
K,S,DH,IH
S,EH,D,T
NG,K,SH,AH
T,EY,K,IH
IY,K,AH,N
Z,ER,V,ER
AH,M,AA,R
Y,UW,AH,L
IY,V,IY,AH
AH,M,P,AH
HH,AE,V,N
TH,IH,NG,Z
D,D,IH,S
T,IH,D,IH
AH,K,SH,AH
F,IH,G,Z
D,F,AO,R
M,SH,AO,R
AH,N,T,T
AH,T,AE,K
T,UW,P,R
ER,JH,AH,N
K,AA,M,AH
IH,L,B,IY
B,AY,N,D
IH,T,S,S
N,AH,N,D
N,D,IH,N
L,AH,N,T
AH,N,IY,S
S,T,S,T
N,IY,S,EH
EH,K,T,S
AH,M,EY,T
AO,R,T,T
R,UW,L,IH
N,OW,T,AH
P,R,AA,D
