a_0,a_1,a_2,class
EY,SH,AH,N
T,AO,F,S
L,D,IH,S
R,N,B,EH
T,IH,V,Z
AH,N,D,M
AH,V,DH,AH
T,ER,M,D
V,AH,V,K
S,IH,R,IY
AE,T,G,IH
W,IY,V,IY
K,CH,ER,D
HH,AE,Z,D
AE,G,R,AH
IH,L,EH,S
T,F,IY,AH
ER,Z,DH,AH
EH,D,IH,T
T,S,D,IH
K,SH,AH,N
IH,N,K,L
JH,AO,R,AH
IY,D,IY,IH
AH,G,EY,T
P,AH,N,IY
UW,S,T,R
T,UW,AH,K
ER,EY,SH,AH
T,F,EH,L
N,Z,IH,N
S,EH,D,IH
L,IY,AW,T
Z,AE,N,IH
AH,M,AY,Z
T,DH,AE,T
DH,AH,K,AH
IH,NG,W,ER
IY,K,R,AH
AH,N,L,EH
IH,S,T,AH
CH,AA,R,P
V,IH,T,S
AH,G,R,IY
N,AE,N,S
S,ER,CH,AH
ER,P,AA,R
Z,AH,D,EH
AH,M,B,IH
D,AH,K,T
EH,L,AH,P
P,EH,K,T
UW,N,AH,T
EH,N,IH,N
R,UW,M,ER
S,AH,JH,EH
EH,N,T,R
G,AH,T,S
S,IH,Z,IH
P,IY,P,AH
SH,AH,N,P
AH,M,P,AH
D,IH,SH,AH
AO,R,S,T
N,AA,T,IH
T,ER,P,R
AH,N,D,ER
AH,K,AH,N
SH,AH,L,Z
AH,M,IH,T
B,AY,S,EH
IY,V,AH,K
V,Z,IH,N
AA,R,M,ER
AW,N,F,R
R,OW,G,R
N,D,DH,AH
N,AH,V,M
AH,R,AY,T
Z,CH,OW,Z
UW,N,UW,IH
IH,S,T,S
T,AH,D,T
F,AO,R,ER
L,EY,T,AH
V,IY,EH,S
AH,B,AO,R
D,AH,B,EH
CH,UH,R,AH
R,AH,T,IY
P,L,AY,IH
D,IH,T,R
T,OW,IH,N
D,IH,F,ER
V,ER,T,IH
D,DH,AE,T
R,T,IY,EH
IH,V,AH,D
R,M,AH,N
G,R,IY,M
W,IH,DH,AH
N,S,IH,K
AA,N,F,ER
T,L,AY,K
N,B,IH,Z
V,DH,AH,ER
R,OW,Z,T
M,AE,N,D
L,Y,AH,L
IY,AH,F,EH
D,B,IY,L
W,AA,Z,K
D,AO,L,S
AH,V,ER,M
N,W,EH,L
EH,K,S,P
AH,F,ER,S
HH,IY,S,EH
AO,R,S,T
AH,CH,UH,R
S,AH,V,AH
V,B,IH,N
P,AH,N,K
AA,R,K,S
L,AE,N,T
UW,M,ER,D
AE,N,IH,Z
P,AH,T,EH
IH,R,IY,AH
AA,F,IH,T
R,AH,S,T
T,L,AE,P
AH,S,T,R
IH,Z,N,IH
N,T,S,EH
W,IH,CH,IH
ER,P,R,AH
UW,M,EY,N
T,V,EH,N
D,V,AY,Z
F,AO,R,M
M,AA,P,AH
AA,T,IH,N
HH,AE,Z,P
R,AE,DH,ER
IY,S,EH,D
IY,V,EH,R
F,AO,R,M
R,AY,M,EH
T,UW,IH,S
K,ER,EH,K
D,W,IH,L
AH,S,T,R
K,ER,Z,S
ER,DH,AH,P
P,AA,L,AH
M,AH,N,T
ER,D,Z,IH
P,F,AO,L
IH,N,EH,N
D,AH,S,T
AA,M,P,L
IH,G,Z,EH
AH,D,IH,Z
R,AY,Z,AH
IY,D,IH,S
R,S,B,IH
AO,R,B,L
P,ER,EY,T
IH,R,IY,Z
K,AH,T,S
AH,N,T,AH
AH,M,P,L
N,D,ER,D
EH,K,T,AH
IH,NG,W,IH
K,N,IH,K
AH,M,AH,M
Z,N,AH,S
AA,T,Y,EH
JH,ER,R,IY
W,AH,T,S
K,AO,R,T
R,IY,Z,T
AH,S,K,AH
IY,M,AH,N
M,AH,N,T
K,AO,Z,M
L,AE,N,D
R,AA,S,EH
S,IH,R,IY
IY,S,T,IH
AH,S,AH,N
F,R,AH,M
S,AH,B,M
IY,JH,AH,N
P,AH,N,IY
N,L,EH,S
EH,F,ER,T
T,DH,AH,P
D,R,AH,D
IY,S,IY,K
AH,N,AH,L
AH,N,Z,AH
IH,T,EY,L
T,IH,N,T
M,EH,N,T
R,T,ER,AH
L,EY,S,M
UW,T,EH,L
DH,DH,AH,K
R,K,AH,T
T,IH,Z,AH
EY,SH,AH,N
G,R,AE,M
OW,Z,D,S
R,Z,W,ER
K,AH,M,P
P,W,ER,S
AH,V,R,AH
UH,D,B,IY
L,Z,W,ER
S,CH,EH,R
N,F,ER,AH
AA,N,DH,AH
AH,N,T,K
S,P,ER,IH
T,UW,SH,EH
UW,JH,EH,N
N,T,R,AH
M,AH,N,T
D,R,AA,P
OY,N,AE,T
T,IH,T,S
D,ER,EH,K
AH,D,AE,Z
HH,EH,L,P
EY,SH,AH,N
AY,N,AH,S
L,S,IY,K
IH,N,K,R
T,AH,AH,N
IH,Z,AE,D
S,T,IH,K
K,AW,N,T
AH,P,AO,R
L,IY,OW,K
S,T,S,R
S,AY,Z,IH
S,AH,G,N
DH,AH,P,R
IH,T,EH,R
D,Z,AA,N
EH,R,M,AH
EH,K,T,ER
K,L,UW,D
DH,IH,S,S
V,DH,AE,T
M,B,EH,N
D,B,IH,N
Z,F,AO,R
S,T,ER,N
T,T,UW,AH
AE,K,W,AH
N,DH,AH,D
L,K,AH,N
N,AA,T,S
ER,AH,L,L
EH,D,IY,S
R,EH,JH,IH
N,EH,R,IY
D,IH,T,S
IH,N,IH,T
S,EH,D,IH
N,K,R,IY
AH,B,IH,L
NG,IH,N,AH
R,T,S,S
K,AH,N,S
B,AW,T,IH
AA,R,K,AH
F,DH,AH,S
M,AH,S,T
AE,N,AH,L
L,K,AA,R
AA,K,P,R
AE,N,DH,AH
AE,Z,B,IH
AH,V,DH,AH
UH,D,B,IY
S,P,OY,N
AH,T,IY,Z
DH,AE,T,IH
AH,D,AH,K
IH,SH,AH,N
T,IH,L,T
G,IH,V,IH
AH,N,AH,Z
AH,K,CH,ER
Z,AH,N,D
NG,F,AO,R
D,AH,M,P
EH,N,IH,M
DH,DH,AH,K
AH,N,D,IH
EH,S,S,IY
T,AH,D,AH
AE,D,Z,T
AY,Z,T,EH
IH,Z,N,AH
AH,N,T,S
P,T,AH,N
AH,N,D,ER
S,EH,D,IH
F,R,AH,M
IH,L,Y,AH
T,IH,NG,L
AH,S,IH,S
AH,P,AO,R
K,L,AE,S
T,UW,DH,AH
EY,JH,ER,S
IY,AH,G,R
B,AY,F,EH
SH,AH,L,Z
Z,N,AA,T
TH,AO,R,AH
IH,ZH,AH,N
AA,N,DH,EH
T,R,OW,L
AO,R,S,AH
IH,P,IY,AH
EH,N,T,AH
Z,OW,V,ER
R,N,P,R
W,IH,DH,S
CH,EY,N,EH
EH,K,S,T
IY,IH,K,S
T,UW,Y,EH
W,AA,Z,AH
N,T,L,IY
S,B,EY,S
Y,AH,L,AH
T,EH,K,T
D,K,AH,N
R,DH,AE,N
DH,AH,K,AH
P,ER,D,IY
N,M,EH,M
R,EH,K,AH
K,EH,S,R
IH,N,IH,S
K,S,EH,S
EH,S,T,M
AE,K,S,AH
R,K,AH,T
K,S,P,EH
AA,N,Y,IH
S,CH,EY,N
N,F,AO,R
K,Y,UW,M
T,R,EY,D
AH,G,R,IY
R,IY,M,AH
B,IY,W,AH
F,AE,K,T
EH,S,T,IH
AH,W,AH,N
AH,G,ZH,ER
AE,SH,AE,T
AH,F,AY,D
IH,N,DH,AH
IH,T,D,IH
AA,N,AH,M
N,IH,R,Z
S,S,EH,K
T,IH,Z,T
L,IY,K,AH
T,UW,P,R
F,AO,R,D
DH,AH,IH,K
S,T,EY,T
N,OW,F,ER
OW,B,AH,L
K,AH,N,S
K,AO,Z,AH
AH,N,D,R
S,R,IH,S
IY,Z,R,IY
AH,S,IH,N
L,K,AH,M
S,P,OW,K
AH,N,S,EH
M,AA,R,K
ER,T,AH,D
AH,S,T,S
M,B,EH,Z
T,DH,AE,T
S,SH,IY,T
N,D,DH,AH
T,ER,DH,AH
K,S,IH,N
AA,L,ER,K
OW,S,T,D
K,W,AO,R
EY,N,JH,IH
AH,S,F,AH
L,AE,T,P
R,AH,V,IH
AH,M,P,EH
AH,V,ER,M
AH,V,ER,M
L,Z,AH,N
G,EH,N,S
UW,M,ER,Z
JH,AH,D,AH
M,IY,T,P
AH,N,UW,EH
AH,K,AH,M
R,W,ER,IH
UW,SH,AH,N
IH,DH,IH,N
IY,P,AH,L
S,F,AH,N
EH,K,T,AH
AH,S,T,ER
AH,T,DH,AH
L,S,OW,S
M,P,AO,R
Z,L,AO,S
AH,N,L,IH
IY,AH,L,N
N,W,AA,Z
IH,JH,S,T
IH,S,W,IY
L,EY,T,IH
ER,T,S,T
S,T,EY,T
IH,S,K,L
IH,NG,Z,AH
K,AO,R,S
W,EY,T,IH
R,OW,K,ER
S,IH,T,S
EH,R,IY,R
T,IH,N,K
S,T,IH,K
UW,OW,P,AH
ER,M,Z,S
D,EY,Z,AH
T,AH,V,K
P,EH,N,D
HH,IY,S,EH
T,R,IY,M
N,DH,AH,S
T,M,AH,N
IH,N,K,L
AA,N,AE,S
R,AY,S,T
AH,L,IH,T
Y,IH,R,N
D,AA,P,ER
V,DH,AH,M
L,AH,B,AH
D,F,AO,R
IH,M,EY,N
N,V,EH,S
P,EH,K,T
B,AE,NG,K
T,AE,K,S
R,D,IH,S
R,EY,D,S
AW,N,S,T
S,B,AH,T
F,R,AH,M
Z,S,EH,D
S,L,IH,P
EH,N,T,IH
S,AH,V,P
N,F,L,EH
N,D,AO,L
AA,N,IH,K
EH,D,IH,T
L,AY,K,D
AH,Z,B,IY
N,UW,F,AH
EH,D,DH,AH
AH,B,EH,N
N,D,EY,T
EY,K,S,T
Z,IH,K,S
EH,K,AH,N
N,D,IH,N
OW,EY,M,T
AH,V,AO,L
IH,R,Z,T
T,IH,NG,K
V,IH,T,S
CH,T,AH,P
L,D,R,IH
S,T,AH,L
EH,S,CH,AH
T,R,EY,D
AH,N,S,IY
IY,S,EH,D
T,M,EY,K
EH,K,S,T
IH,L,EY,T
T,AO,R,Z
Z,DH,AH,L
Z,AH,V,IH
S,AW,TH,IY
AE,K,S,K
AE,N,Z,AH
S,P,AH,S
AH,Z,AH,N
AH,T,AH,L
L,EY,T,ER
EY,SH,AH,N
B,AH,F,ER
AH,K,AA,N
AH,M,IH,T
Z,D,K,AH
M,P,AH,N
IH,K,IH,N
AO,D,IH,T
L,AY,N,Z
F,R,OW,Z
M,AH,N,IY
EY,SH,AH,N
L,IH,M,AH
N,IH,R,Z
EH,N,CH,ER
EH,L,S,T
AH,T,AH,L
EH,N,T,ER
EY,T,M,AH
T,F,AO,R
EH,Z,AH,D
T,UW,B,IY
ER,IH,NG,AH
ER,V,EY,L
N,CH,EY,N
AH,T,EH,S
P,OW,Z,D
IY,N,AA,T
K,AH,N,D
AH,L,D,IH
F,EY,L,D
W,AH,N,AH
AH,M,IH,T
IY,D,UW,T
AH,M,IY,D
IH,NG,W,IH
L,AH,T,IH
T,T,UW,M
M,AH,N,T
L,AY,M,D
AA,D,AH,K
T,AH,S,T
M,EY,JH,ER
IY,IH,N,K
IY,EH,K,S
S,T,R,AH
Z,AY,N,D
R,UW,V,D
NG,HH,AW,T
AH,S,T,R
N,SH,UH,R
K,AO,R,P
AY,V,AH,T
DH,AH,IH,N
S,AH,V,K
S,T,EY,T
UW,N,AH,T
AH,AO,F,ER
L,IY,SH,AH
IH,V,W,IH
P,EH,SH,AH
P,UH,T,AH
G,R,EH,S
AE,NG,K,S
DH,AE,T,EH
EH,R,Z,AH
ER,K,S,ER
T,IH,D,IH
IH,L,EY,T
IH,D,EH,N
S,Y,IH,R
L,IH,M,P
N,CH,AY,Z
N,AE,SH,AH
F,ER,S,T
S,T,ER,Z
M,AA,R,K
N,TH,L,IY
T,UW,K,ER
Z,AH,V,M
D,DH,AH,K
L,IH,T,IY
AH,S,F,AH
S,F,AH,S
K,S,AE,T
IH,NG,AA,N
L,IH,T,S
K,AA,S,T
S,IH,R,IY
IH,K,AH,M
K,SH,AH,N
AH,L,F,L
T,UW,K,R
W,IH,P,M
D,IH,T,S
JH,UH,L,S
IH,M,EY,N
S,T,AH,M
S,EY,L,Z
AH,N,D,T
EH,R,D,AH
UW,T,EY,K
K,R,EH,D
IH,DH,DH,AH
AY,T,AH,N
B,AE,R,AH
B,AE,R,AH
N,D,ER,Z
P,L,AH,S
T,UW,P,R
F,AA,R,M
B,IH,L,AH
K,R,IY,S
UW,L,AY,S
AY,N,D,IH
T,EY,K,S
JH,M,AH,N
AH,V,W,ER
CH,AH,W,AH
S,EY,L,AH
R,D,AH,N
DH,AH,R,IY
IH,D,L,IY
R,IY,P,ER
ER,AO,F,ER
OW,L,D,ER
B,AY,K,AH
DH,W,AH,T
AH,V,ER,M
M,AH,N,IY
EY,IH,N,D
S,IH,T,IH
AH,S,T,R
T,UW,DH,AH
T,DH,AH,S
S,OW,S,AH
AY,V,L,EH
L,AH,N,S
B,IY,R,AH
AH,L,IH,N
AH,M,AH,T
ER,HH,AW,Z
EY,SH,AH,N
IY,D,AH,M
AH,F,ER,S
F,Y,UW,D
D,Z,IH,N
IH,N,D,AH
L,R,EH,D
P,AE,K,AH
AW,ER,K,AH
AA,M,P,AH
EH,K,T,R
T,R,AA,N
IH,G,Z,IH
Z,EH,K,S
M,AE,N,D
V,B,IH,N
S,EH,N,T
Z,N,AH,S
S,T,IH,T
L,AH,S,IY
IH,T,IH,K
K,S,P,EH
T,R,AH,S
K,ER,AH,N
S,T,W,ER
DH,EY,R,IH
EY,T,F,R
AH,K,AO,R
AH,N,F,R
K,AH,M,P
D,AH,S,T
G,AH,L,M
IH,NG,K,AH
P,AO,N,AH
Z,L,EH,D
G,R,UW,P
TH,R,IY,R
T,AH,L,S
S,P,EH,K
R,AY,S,T
AY,M,EH,R
R,OW,Z,T
AH,D,EY,IH
IH,S,Y,IH
V,L,AA,R
S,S,AH,S
S,EH,G,M
R,P,AO,R
B,AY,ER,Z
N,AH,JH,ER
M,P,AO,R
L,IY,HH,EH
B,AH,B,L
D,M,AA,R
AH,JH,AH,S
M,IY,R,IH
G,R,UW,P
V,IH,D,EH
T,AA,R,T
AH,T,IY,Z
Z,F,AO,R
AO,R,S,AH
N,CH,AH,N
B,AE,NG,K
P,AH,N,M
R,S,AH,Z
AO,R,T,IH
M,L,AA,R
P,R,AY,S
Z,B,AH,T
AE,F,T,ER
IH,L,Y,AH
AA,R,JH,T
Z,DH,AE,N
P,AO,R,T
ER,V,AH,S
V,ER,M,AH
L,IY,R,IY
K,AH,N,T
AA,N,AH,M
M,AH,N,T
Z,AH,B,IH
AH,N,T,IH
L,EH,R,AH
IH,R,IY,AH
V,IY,EH,S
L,AO,S,AH
P,EH,R,D
L,OW,D,AH
AE,T,AH,P
D,IH,T,S
Z,P,R,AH
DH,EY,S,EH
P,EH,K,T
K,S,AA,R
T,UW,S,T
AH,M,EH,S
K,AW,N,T
Z,R,AH,S
AA,P,SH,AH
EH,R,Z,T
IH,L,Y,AH
OW,K,AH,L
AY,D,IH,D
D,M,AA,R
AE,N,S,IH
L,UW,D,AH
IH,T,M,AH
DH,ER,D,IY
S,EY,L,Z
D,DH,AH,S
R,IH,N,S
G,EY,V,IH
S,AH,D,ER
IH,N,DH,AH
P,ER,EY,T
K,T,IH,D
T,IH,K,M
D,EY,SH,AH
AH,N,D,AH
S,K,AH,N
D,ER,EH,K
M,EY,N,D
IH,N,K,R
ER,F,AO,R
SH,AO,R,T
AO,R,EH,K
K,AA,S,T
Z,B,EY,S
N,T,ER,S
R,W,AH,N
S,AH,K,S
T,IY,W,IY
AH,L,DH,AH
ER,EY,SH,AH
AH,V,DH,AH
AH,V,ER,M
P,OW,K,S
P,EH,K,T
EH,R,AH,L
IH,T,S,K
Y,AH,L,AH
IY,SH,AH,N
AH,B,AW,T
F,AO,R,IH
IH,ZH,AH,N
M,B,AE,S
S,P,AY,T
OW,L,D,IH
N,AH,L,IH
AE,N,AH,L
S,IY,V,D
D,M,AA,R
NG,AH,N,D
R,M,AH,N
F,AO,R,S
IH,N,AH,M
N,N,UW,K
N,OW,P,R
SH,AH,N,Z
EY,N,D,IH
S,S,UW,N
D,IH,SH,AH
Z,S,EH,D
AH,T,AE,K
K,N,AA,L
S,L,AO,S
V,IY,EH,S
K,AO,R,D
UW,D,IH,Z
AA,N,T,R
N,T,EY,K
T,ER,M,D
T,AA,R,T
OW,B,IY,IH
AY,AH,S,IH
N,IH,T,S
AE,T,AH,R
T,UW,AH,N
IH,L,R,IH
S,IH,NG,IH
B,IY,S,EH
T,DH,IH,S
AA,R,K,AH
AE,SH,AH,N
T,AH,D,T
IY,V,AE,N
ER,R,EY,N
T,UW,S,T
W,IH,DH,M
AE,T,TH,R
IY,T,UW,R
D,AH,N,T
L,AY,N,IH
T,T,EH,R
T,L,IY,AH
K,AH,N,D
M,EH,N,IY
N,AH,G,EH
DH,AH,IH,N
N,DH,AH,N
R,IY,S,T
AA,N,AH,T
Z,DH,EY,D
AH,G,R,IY
EH,D,HH,IY
ER,JH,IY,P
DH,AH,S,K
M,Z,S,EH
AO,R,T,IH
S,EH,D,AH
AH,S,T,IH
UW,S,P,ER
IH,M,AH,L
T,EY,K,L
T,R,AH,L
AO,R,T,S
AA,T,TH,IH
AA,L,ER,AH
HH,IY,S,EH
T,AH,P,IH
IH,Z,N,AH
M,AH,N,T
EY,JH,ER,P
AH,D,AH,K
EH,R,IY,M
T,R,AH,K
TH,SH,IH,P
AH,N,M,AH
AH,M,P,AH
DH,AH,P,EH
N,IY,DH,AH
N,IY,AH,N
M,EH,S,T
F,R,AH,M
AH,N,T,S
B,AE,NG,K
L,AA,T,IH
T,AA,N,D
T,F,AO,R
UH,D,B,IY
T,IH,V,AH
R,EH,ZH,ER
L,EY,SH,AH
S,T,AH,N
IY,F,D,IH
L,AY,N,Z
K,R,IY,S
AE,CH,AH,N
W,AA,Z,K
ER,M,AH,N
K,AO,R,D
EH,D,DH,AH
F,EH,K,T
N,TH,S,AH
R,W,IH,L
R,AH,N,IH
K,CH,ER,IH
AH,P,AA,Z
R,T,ER,Z
IY,M,AA,R
L,B,AY,AH
N,AA,N,AH
AO,L,IH,N
P,EH,S,IH
T,EY,K,IH
IH,L,Y,AH
AH,M,AH,S
AH,D,AH,S
OW,IH,Z,IH
S,AY,T,EH
EH,N,S,T
EH,D,IH,N
R,AY,Z,AH
T,S,F,ER
AH,K,AO,R
P,ER,T,AH
EH,N,SH,AH
Z,W,AO,R
S,AO,R,S
L,M,AA,R
HH,AE,V,T
EY,N,D,IH
OW,F,AA,R
AH,N,D,M
D,EH,T,K
IH,NG,IH,N
K,S,M,AH
AH,N,AE,N
AH,W,AO,R
IH,D,DH,AH
V,K,ER,AH
G,IH,N,IH
AH,S,P,EH
M,EH,N,T
UW,S,T,IH
DH,AH,S,P
D,EH,K,S
R,IY,AH,Z
R,IY,R,IH
S,AH,Z,AH
G,N,AH,L
N,SH,AH,N
AH,T,EH,R
R,IH,N,D
AY,IH,NG,EH
AE,L,AH,N
IH,V,EH,L
L,D,IH,N
S,IH,T,S
R,S,IY,K
N,S,T,R
N,Z,P,R
N,T,L,EH
AY,D,IY,AH
L,D,DH,AH
N,IY,M,AH
K,R,AA,P
AH,N,D,D
ER,Z,S,EH
T,T,AA,R
AH,D,EH,T
DH,AH,S,T
P,AH,N,IY
AE,SH,D,IH
IH,D,EH,N
T,UW,B,IH
ER,AH,N,T
P,AH,N,IY
N,D,K,AH
M,AH,N,S
OW,AA,P,ER
S,ER,N,IH
P,AO,R,T
AH,M,Z,T
R,AY,S,AH
L,AA,B,L
M,AH,F,IH
D,W,IH,L
L,OW,N,AH
D,EH,K,S
R,L,AO,S
IY,AH,N,D
S,T,AH,M
AH,B,JH,EH
T,IH,NG,M
P,R,EH,Z
K,AO,R,S
N,T,AY,T
EH,K,T,S
Z,S,IY,K
IH,K,S,P
AA,F,IY,EH
T,S,AE,Z
NG,Z,M,ER
P,AH,T,AH
IH,CH,R,IY
M,EH,ZH,ER
AY,AH,V,K
AA,P,ER,T
K,P,AE,K
AH,L,IY,R
AH,G,EH,N
R,AH,S,T
IH,R,DH,AH
P,AA,R,T
S,F,R,AH
T,IH,L,AH
JH,M,AH,N
OW,L,D,T
V,IY,AH,S
N,T,EY,N
W,IH,CH,K
UW,P,R,AH
AH,M,AH,T
AE,S,K,T
S,P,L,ER
AH,M,EH,K
N,D,DH,AH
AH,M,DH,AH
UW,Z,AE,T
S,AH,N,T
IH,M,P,L
Z,AH,R,IY
R,AE,K,T
JH,ER,F,R
R,IH,F,R
M,P,AH,N
K,IH,NG,AH
K,AH,N,S
N,DH,AE,T
IH,NG,B,EH
B,AW,AH,N
T,EH,S,AH
IH,M,AH,N
D,IY,AH,N
T,AH,B,AH
T,EH,L,AH
B,IY,DH,AH
T,R,AH,S
ER,M,Z,K
AA,K,D,IH
L,K,AO,R
N,T,R,IH
T,IH,D,IH
R,AY,S,AH
AH,M,P,R
M,AH,N,T
S,IH,K,S
IH,NG,IH,T
IH,SH,M,AH
IH,D,IH,N
D,AH,D,IY
N,AH,M,IY
N,D,P,R
EH,N,T,AH
S,L,AO,S
R,AH,L,Z
B,AE,R,AH
N,AE,CH,ER
N,AH,DH,ER
IH,NG,AH,P
AO,R,T,L
Z,DH,AH,P
R,EH,D,IY
IH,N,K,R
G,R,UW,P
HH,AE,V,S
IH,R,DH,AH
R,IY,R,IH
IH,SH,N,AH
R,AY,Z,D
AO,T,OW,P
IY,M,AH,N
ER,Z,W,EH
T,W,UH,D
AH,S,EH,K
IH,N,DH,AH
D,EH,K,AH
AO,T,OW,Z
EH,SH,AH,L
S,IH,K,S
ER,T,UW,M
DH,S,AH,M
T,UW,N,AH
EH,K,T,T
S,T,EY,T
AO,F,S,AH
IH,S,M,IH
N,IH,Z,IH
ER,AH,L,IY
EY,T,W,IH
N,G,OW,IH
R,EH,Z,AH
M,IH,K,T
AE,Z,IH,K
AH,V,P,R
AH,S,T,R
T,ER,N,D
K,S,M,AH
AH,L,AO,R
D,EH,K,S
S,IH,D,AH
P,AO,R,T
IH,N,UW,IH
R,D,IH,N
AH,N,IH,M
UW,AH,R,AH
DH,AH,Y,EH
IH,N,D,AH
N,T,AH,S
T,T,UW,P
W,ER,TH,AH
V,IY,EH,S
D,IH,D,T
AH,D,IH,S
L,OW,K,AH
K,AH,M,IH
N,DH,AH,S
AO,R,S,T
V,IY,AH,S
V,AY,AH,L
AH,S,IY,L
L,D,ER,Z
N,D,AE,N
ER,Z,IH,N
HH,IY,AE,D
P,R,IH,Z
S,T,EY,T
EY,M,AH,N
AO,R,AH,N
S,T,R,AH
T,M,AH,N
AH,JH,ER,S
T,UW,S,IY
F,IH,G,Z
Y,AH,N,M
S,AH,V,D
W,IH,CH,M
S,T,W,AH
UW,T,AA,R
R,S,T,R
G,EH,N,S
SH,AH,N,Z
AE,T,L,IY
R,S,AH,Z
Z,EH,N,T
T,IH,K,AH
T,IH,R,IY
P,AA,L,AH
F,R,AH,M
R,AH,M,AH
DH,AH,K,AH
P,EH,K,T
F,AO,R,T
JH,AH,S,T
AH,Y,IH,R
AH,B,EH,S
AH,V,DH,AH
Z,T,UW,L
T,Y,IH,R
IH,NG,AE,T
S,T,IH,N
T,DH,IH,S
AA,R,Z,AH
S,AH,Z,S
P,AH,T,AH
EH,D,AH,T
IY,OW,N,D
N,D,IH,N
AA,K,P,ER
AH,D,K,AH
IH,N,K,R
UW,B,IY,AH
K,AH,N,T
AE,N,B,IY
P,UH,T,AH
AH,K,SH,AH
DH,AH,K,IY
AY,N,AE,M
AH,N,S,AH
D,F,AA,L
NG,OY,L,P
T,IH,D,S
M,IH,N,AH
IH,L,DH,AH
AH,V,B,IH
IH,NG,W,IH
N,AW,N,S
AH,T,F,EH
N,Y,UW,T
EY,S,EH,D
T,S,W,IH
S,IH,K,S
V,AO,R,D
M,EH,N,T
AH,L,AO,R
EH,R,M,AH
N,S,IH,N
R,T,N,ER
IY,D,IH,K
S,P,AO,R
IY,D,IH,S
AA,JH,EH,K
D,W,EH,S
AH,M,OW,N
D,S,AH,P
K,AH,L,IH
AH,T,M,AH
L,IY,D,IH
M,IY,T,IH
UW,K,AH,N
EY,SH,AH,N
L,AH,B,AH
K,AW,N,T
L,IY,R,IH
D,IH,SH,AH
S,AH,B,AH
OW,TH,K,AH
N,SH,AH,L
S,L,EH,D
F,AO,R,AH
IY,EH,S,L
EH,D,DH,AH
N,IH,NG,S
IH,M,EY,N
K,R,EH,D
S,P,EH,K
D,EH,N,T
AA,K,D,AH
N,V,AE,L
AE,D,AH,D
S,T,AA,K
N,S,EH,D
N,T,S,T
AH,B,AH,L
R,D,ER,Z
AA,R,T,M
IH,N,K,L
AH,T,B,AH
IY,EH,S,K
AH,D,P,R
V,ER,S,IY
R,AH,M,EH
W,AH,Z,IH
T,IY,Z,T
N,AH,M,IY
S,M,AA,R
K,AO,R,D
N,S,T,AH
T,S,W,ER
F,ER,M,T
T,IH,T,S
DH,AH,AO,L
B,L,IH,K
T,UW,S,EH
B,AH,L,T
IH,N,S,AH
UH,D,L,EH
AH,M,P,AH
B,Y,UW,T
F,T,W,IH
IH,P,AO,R
R,AA,N,IH
IH,N,S,EH
EH,K,T,S
AH,N,AH,N
L,IH,T,IY
S,T,M,ER
P,AO,R,T
R,T,ER,Z
S,IY,D,Z
P,R,AA,P
UW,DH,AH,K
DH,AH,K,AH
N,AH,V,AH
G,R,EY,D
N,IY,S,EH
D,T,UW,P
B,L,AH,M
R,AH,S,T
T,OW,T,AH
AE,D,B,IH
IY,W,AA,Z
AE,Z,AE,N
R,K,AH,T
AH,V,DH,AH
EH,R,K,ER
T,IH,S,T
T,ER,L,IY
W,EH,DH,ER
D,ER,EH,K
N,D,S,EH
EH,K,Y,AH
N,D,IH,S
V,DH,AH,EH
P,L,EY,S
K,AH,M,P
AH,N,AA,N
UW,D,UW,N
ER,AH,V,S
N,JH,OY,N
UH,D,K,AH
L,DH,IH,S
D,IH,V,EH
P,AH,T,AH
L,AY,N,IH
K,AH,N,AH
IH,N,AH,P
NG,AH,N,P
IY,P,AO,R
IH,F,AH,N
T,UW,EH,S
V,AH,B,EH
ER,K,W,EH
N,D,DH,AH
S,IH,V,L
V,Z,DH,AH
P,AH,N,IY
UW,S,P,ER
CH,ER,AH,L
AH,N,T,EH
AH,L,M,AH
D,DH,AH,K
AH,AH,G,R
T,UW,K,AH
S,EH,T,S
M,IY,D,IY
M,DH,AH,R
M,IH,SH,AH
K,AH,M,IH
T,ER,D,EH
EH,D,IY,IH
AH,B,AH,L
L,IY,IH,Z
AH,N,D,M
AH,S,T,ER
K,S,AH,M
AH,L,M,AH
AA,N,D,IH
R,Z,AH,N
D,IY,L,ER
S,AH,N,D
UW,F,IH,R
W,IH,L,AH
NG,T,UW,D
K,S,IY,Z
R,OW,G,R
N,L,IY,AH
S,T,AE,T
EH,R,IY,S
Z,IH,SH,AH
S,T,M,AH
T,EH,M,P
D,AH,CH,ER
T,IY,AH,N
S,AH,Z,IH
Y,AH,T,ER
AH,N,T,S
N,JH,EH,K
OW,L,D,ER
S,K,AH,M
IY,Z,IY,T
N,S,AH,Z
S,P,EH,K
IH,T,W,IY
S,T,D,IH
L,IH,JH,AH
AO,R,W,AH
K,AH,V,ER
AH,V,IH,T
IY,F,AO,R
K,IH,NG,AH
L,L,AY,AH
T,Y,IH,R
D,IH,T,N
B,IH,N,M
AE,K,T,IH
IH,Z,P,R
V,IY,AH,S
AH,N,D,IH
N,D,IH,N
S,T,K,AH
IY,K,EH,N
N,Y,UW,D
K,IH,F,EH
R,EY,N,T
IH,G,AE,N
OW,S,EH,D
IH,N,DH,AH
K,ER,AH,N
Z,AH,L,T
IH,K,S,P
UW,M,EY,N
SH,AH,N,IH
