a_0,a_1,a_2,class
N,K,AH,M
M,Y,UW,S
UW,Z,AH,D
B,AH,L,L
L,D,AH,T
Z,D,UH,R
AH,T,IH,N
N,ER,L,IY
T,UW,T,S
AA,M,IH,K
L,OW,S,T
Z,AH,T,IH
T,K,AH,N
EY,N,L,IY
ER,SH,ER,IY
IH,L,Y,AH
AH,JH,M,AH
T,R,EY,T
EH,D,T,R
UW,N,Y,ER
AW,N,T,D
AH,M,IH,T
N,D,ER,R
AH,V,DH,AH
K,IH,NG,AH
D,IH,N,T
AH,S,AO,R
AH,N,T,EH
HH,IY,S,EH
ER,M,AH,N
UW,R,AH,K
T,R,IY,S
T,DH,AH,S
P,AE,S,T
K,S,R,IH
N,AA,T,S
UW,T,S,S
IY,Z,AE,T
Z,HH,AE,D
L,AO,S,T
EY,K,S,AH
Z,AH,R,IH
IY,IH,N,D
P,AE,K,AH
IH,N,D,IH
F,R,AH,M
F,F,AH,N
AA,K,K,L
AA,R,K,AH
Y,IY,L,D
EH,N,T,R
N,D,AH,S
UW,SH,AH,N
D,F,AO,R
EY,SH,AH,N
SH,AH,N,AH
S,EH,M,IY
S,IY,AH,N
D,N,AA,T
AA,S,IH,T
M,EY,N,S
R,AH,F,S
N,T,IH,D
Z,DH,AE,T
R,EH,L,AH
DH,EY,AA,R
AH,V,W,ER
ER,EH,K,T
P,L,AH,N
Z,F,AO,R
F,IH,SH,AH
R,IY,IH,N
R,AE,N,D
P,IH,N,M
D,S,IY,Z
N,S,T,AH
N,K,R,IY
T,AH,W,IY
EY,SH,AH,N
S,K,AW,N
F,IH,SH,AH
N,D,S,T
JH,D,AH,N
S,AH,N,D
R,EY,N,IH
IY,Z,AA,R
K,IH,NG,Z
K,L,AY,N
CH,AH,B,AH
AH,G,R,IY
D,T,UW,T
EY,N,JH,R
AE,P,B,IH
EY,SH,AH,N
M,EY,K,IH
R,AA,F,IH
N,S,AO,R
M,AH,N,S
L,D,AH,N
HH,AE,V,T
IY,D,AH,N
T,ER,S,EH
K,S,AY,S
DH,AH,T,EH
P,L,AE,N
AH,M,P,AH
V,IH,D,EH
N,IY,D,AH
IH,K,S,T
ER,S,EH,D
AH,F,AO,R
AH,B,IH,L
F,R,AH,M
M,P,AO,R
S,P,EH,N
EY,DH,EY,K
R,AH,T,IY
D,EY,Z,AH
EH,R,IH,T
F,R,AH,M
AH,B,R,IY
S,AA,L,IH
Z,AH,Z,AH
T,EH,N,D
AH,R,IY,Z
V,DH,AH,K
T,UW,S,IY
D,N,AA,T
M,AH,N,T
ER,D,IH,S
AE,S,T,AH
JH,SH,EH,R
IH,Z,AH,L
S,AE,Z,K
EH,P,T,IH
T,IH,NG,T
AE,K,SH,AH
AH,M,IH,N
AH,K,T,S
N,IY,W,IH
IY,AE,K,S
UW,F,AO,R
R,AA,D,AH
D,D,IH,S
K,AH,V,ER
L,AH,S,IY
IH,N,F,L
N,SH,AH,N
R,OW,T,IY
N,P,R,IY
AH,N,IY,N
Z,D,IH,N
V,AH,T,IY
SH,AH,N,AH
AH,D,EH,N
CH,IH,N,K
Z,AH,P,R
IY,V,IY,AH
L,IY,T,R
HH,OW,L,D
T,IH,V,IH
L,AH,M,EH
AH,F,AY,D
DH,AH,AO,S
L,AE,S,T
S,JH,EH,N
EH,K,T,IH
M,AW,N,T
R,IY,AH,S
T,HH,IY,S
T,AH,L,M
AO,R,DH,AH
AH,L,AE,K
AH,L,S,IH
AY,N,IH,N
P,OW,S,T
IH,T,S,EH
V,N,EH,K
W,AH,N,D
AH,N,P,R
P,L,EY,S
NG,AH,N,D
Y,UW,N,AH
N,W,EH,R
D,F,AO,R
EY,SH,AH,N
AH,N,F,R
ER,S,T,K
P,AH,N,IY
V,ER,S,IY
EH,D,IH,T
L,AH,K,AH
V,IY,EH,S
R,Z,AW,T
N,AH,N,D
W,IH,DH,S
D,DH,AH,K
S,T,ER,L
AE,M,W,IH
T,UW,P,R
AY,ER,P,IH
AY,D,IH,N
AH,V,DH,AH
UW,HH,EH,L
AE,P,AH,L
IY,B,AW,N
EH,R,IY,Z
IY,Z,IH,N
T,S,AH,M
F,EH,K,T
AA,P,T,AH
N,DH,OW,Z
EY,T,IH,D
DH,AH,N,EH
AH,B,L,IH
T,EH,K,T
UW,P,R,AH
S,P,EH,K
M,AH,N,T
EY,N,JH,T
B,AA,N,D
N,D,AH,D
IH,Z,S,IY
AO,R,P,ER
CH,W,IH,L
N,K,AH,M
M,T,AE,K
ER,Z,IH,N
S,S,IH,K
D,EY,DH,AH
F,AO,R,M
R,K,AH,M
IH,K,W,EH
S,AO,R,S
N,AH,B,AH
M,AA,R,K
T,AH,T,IH
IH,L,Y,AH
K,Y,UH,R
DH,AH,AE,K
IH,T,S,R
UH,D,B,IY
P,ER,CH,AH
AH,K,T,S
AH,N,P,R
DH,AH,K,AH
AA,T,L,EH
K,AH,M,S
D,AA,B,L
JH,EH,N,ER
V,DH,AH,R
V,D,R,AH
AH,L,OY,L
AH,M,P,AH
M,IH,D,N
W,AH,N,T
F,UH,L,R
IH,N,DH,AH
IH,V,ER,S
D,AH,D,IH
N,CH,IH,K
IH,N,AE,N
OW,T,AH,L
N,IY,EH,S
T,S,SH,EH
L,W,AH,N
AH,V,DH,AH
AH,L,EH,S
AH,N,D,EH
K,W,AH,Z
HH,AE,Z,AH
HH,OW,L,D
AH,N,S,T
P,L,AE,N
L,Z,AO,R
L,AH,JH,IY
IY,S,AH,N
G,R,IY,M
D,IH,T,M
D,EH,T,AH
F,S,R,IY
V,EY,K,AH
T,EY,SH,AH
L,IY,D,AH
W,IH,CH,AH
R,AH,T,IY
AY,S,AH,Z
AO,R,T,IH
W,AO,R,T
AH,B,S,IH
CH,IH,NG,AH
K,EY,SH,AH
P,L,IH,T
CH,IY,F,IH
AE,K,T,ER
B,AY,N,D
S,AA,P,ER
K,AH,N,D
L,S,AY,N
T,UW,S,EH
ER,AH,L,EH
Z,W,ER,N
IH,G,Y,ER
T,P,IY,K
P,Y,AH,L
IH,K,AH,M
S,EH,K,R
NG,F,AO,R
AH,N,AE,N
AH,N,D,D
Y,ER,D,EH
M,AA,R,K
AH,L,AH,N
V,ER,DH,AH
S,P,AO,R
Y,IH,R,AH
IH,T,W,IH
T,UW,B,IY
AH,N,T,R
AA,N,AH,T
AE,Z,R,AH
R,M,D,D
Z,W,EH,L
UW,T,AH,D
T,S,W,EH
T,R,OW,L
K,S,P,EH
S,AH,B,S
D,AH,N,T
R,IH,G,Z
D,IH,NG,AH
Z,AH,N,D
R,AH,M,EH
T,L,AO,N
IY,T,UW,S
S,AY,Z,AH
L,AY,T,K
EH,N,SH,AH
IH,F,AO,R
EY,SH,AH,N
AE,N,T,S
N,AH,JH,IH
AH,S,P,R
R,AH,S,T
M,AH,N,IY
EH,L,AH,T
D,IH,K,S
ER,D,F,AH
N,D,Z,R
AA,N,AH,D
AE,T,DH,AH
N,S,W,IH
M,IY,D,IY
AH,Y,IH,R
N,IH,NG,Z
ER,EY,SH,AH
T,UW,B,IY
L,EH,K,T
M,AH,V,K
IH,N,R,IH
ER,S,T,K
TH,R,IY,S
IH,T,S,AH
EY,L,Z,AH
AH,G,R,IY
N,IY,AE,Z
AW,T,DH,AH
SH,AH,N,AH
EY,V,P,R
M,P,AH,N
AE,N,S,D
AH,L,G,AH
T,UW,Y,IH
M,P,AH,N
UW,K,AH,L
AH,B,AW,T
AE,T,IH,T
UW,D,AH,D
AO,R,T,S
N,AH,V,R
ER,M,DH,IH
W,AY,Z,R
M,EY,B,IY
N,CH,T,AH
ER,R,AA,K
K,IH,NG,D
D,IH,SH,AH
M,AE,N,AH
S,B,IH,Z
S,IH,NG,AH
AO,R,M,AH
N,AA,T,T
V,IY,EH,S
V,DH,AH,L
AO,R,B,IH
D,AH,D,IH
AH,D,UW,S
T,F,R,AH
AH,D,IY,L
AW,N,T,IH
AH,T,K,AH
CH,D,IH,S
AH,S,AH,D
IY,T,AH,D
W,ER,K,IH
T,AA,K,S
B,AY,AH,N
SH,AH,N,AH
R,AH,N,S
W,IH,CH,IH
T,R,EH,S
Z,S,EH,D
UH,D,OW,N
EH,T,W,IH
T,UW,IH,K
IY,P,AO,R
L,Y,AH,N
JH,R,EY,T
NG,AH,D,IH
AH,Z,IH,N
S,CH,EH,R
DH,AH,S,T
AH,N,T,R
L,T,F,R
IY,IH,N,AH
IH,T,EY,N
V,M,OW,S
K,R,IY,S
K,W,IH,K
B,D,M,EH
IH,Z,N,AH
AH,N,D,ER
NG,F,R,IY
AH,N,AH,M
UW,K,AH,M
F,ER,D,AH
AH,L,EY,T
AH,N,T,S
W,IH,DH,AH
NG,K,R,AH
M,Y,UW,N
K,AE,N,T
M,EY,SH,AH
NG,D,EH,T
UW,Z,D,IH
D,IH,V,IH
W,AO,R,T
S,T,AE,N
D,IH,T,S
EY,M,AH,N
EH,N,S,AH
T,UW,R,IY
S,EH,L,T
Z,M,AH,L
V,D,IH,S
IH,ZH,AH,N
S,K,AO,R
R,T,B,IH
P,S,IY,K
K,T,IH,D
R,AY,Z,D
AO,R,HH,IH
K,S,P,R
DH,AH,K,AH
D,TH,ER,D
TH,IH,NG,IH
EY,N,JH,AH
L,AE,N,T
EY,K,ER,L
AH,NG,G,AH
N,S,EH,K
S,AH,B,S
R,K,AH,T
DH,AH,S,EH
AH,L,D,IH
N,D,EH,K
N,Z,AE,K
N,AH,L,T
ER,IY,B,R
B,R,OW,K
AH,D,DH,AH
IY,V,N,IH
AE,Z,TH,R
AO,D,AH,N
K,S,M,AH
V,EH,S,T
R,K,AE,S
AH,N,AH,N
D,T,UW,R
T,UW,IH,M
P,M,AH,N
IY,F,R,AH
ER,AH,N,S
ER,T,AH,D
K,AH,L,EH
IH,R,ER,L
D,DH,OW,Z
V,AH,L,Z
N,AH,F,IH
G,IH,V,AH
N,EY,M,D
M,P,SH,AH
AA,N,DH,AH
T,IH,S,AH
AH,L,AO,N
IH,NG,P,L
AH,P,EH,N
CH,OW,Z,AH
NG,F,AO,R
AH,M,IH,T
AW,T,DH,AH
R,AA,M,AH
L,Y,AH,N
IH,G,Y,ER
UW,D,AH,D
DH,AH,S,ER
AH,N,IH,K
JH,F,R,AH
S,DH,OW,Z
N,D,R,AH
AH,P,M,AH
T,ER,AH,N
AH,V,T,EH
L,IY,W,IY
R,EH,K,AH
AH,F,AO,R
P,B,IH,T
L,OW,T,IH
S,D,UW,T
S,P,EH,K
S,EY,SH,AH
T,S,IH,N
AE,F,T,ER
L,AY,K,L
DH,AE,N,K
P,R,AY,S
Z,F,R,AH
M,AE,N,AH
AH,V,IH,K
T,ER,DH,IH
AE,K,T,S
IH,N,DH,AH
CH,W,AA,Z
Z,AH,N,D
N,AH,N,D
AE,F,T,ER
D,DH,AE,T
T,S,IH,N
R,AE,N,IH
IH,L,IH,T
G,R,IY,M
Z,IH,N,S
AH,K,T,S
UW,SH,AH,N
Z,IH,K,S
T,EH,N,D
V,IY,EH,S
EY,SH,AH,N
V,IY,EH,S
UW,V,D,IH
DH,AH,Y,IH
EY,T,IH,D
EH,N,CH,ER
Z,S,P,IY
N,D,P,R
K,S,P,L
F,EH,D,ER
IH,N,V,EH
D,F,AO,R
T,S,SH,EH
P,R,AH,S
S,T,DH,IH
OW,IH,N,T
V,ER,M,AH
OW,S,EH,D
Y,UW,Z,D
EH,M,P,L
G,R,AE,M
NG,L,OW,N
AH,N,IY,S
N,D,DH,AH
T,AH,G,EH
D,AE,N,AH
AE,N,AH,M
Y,UW,Z,D
R,IY,Z,AH
T,AH,L,AH
HH,IY,S,EH
AE,Z,AH,M
EH,S,T,IH
B,AE,L,AH
K,W,ER,K
N,Y,UW,D
D,EH,K,S
D,B,IY,M
AH,DH,ER,K
IH,N,DH,AH
G,OW,SH,IY
AH,L,R,IY
EH,Z,AH,D
AH,N,S,T
IY,AA,P,ER
S,K,AA,N
NG,L,OW,N
IH,G,Z,IH
N,AH,G,R
M,ER,JH,AH
SH,AH,N,Z
IY,V,W,AH
D,T,EY,K
DH,AH,P,R
D,AH,K,T
ER,AH,B,AH
N,JH,D,T
IH,T,HH,IY
S,EH,K,AH
AO,L,R,EH
M,AH,N,S
V,IH,T,S
S,IH,D,IY
IH,G,Z,EH
CH,AH,V,IH
Z,F,AO,R
DH,AE,T,D
JH,ER,Z,AH
EY,K,S,S
M,AA,R,K
P,T,AH,N
AH,M,P,L
M,P,EH,R
N,D,T,IH
D,IH,N,AH
EY,T,M,AH
P,EH,T,AH
AH,S,OW,S
K,EY,ZH,AH
EH,K,T,K
CH,AH,N,AH
S,EH,N,S
T,R,AH,S
AO,R,IH,N
IY,T,UW,AH
ER,M,AE,T
L,Y,AH,N
L,Y,AH,N
N,T,IH,N
M,AH,N,D
IH,S,K,AH
T,AH,D,IH
K,S,P,EH
R,IH,Z,AH
F,EH,R,T
F,IH,SH,AH
ER,B,IH,R
EH,R,T,R
EY,D,P,R
NG,DH,AH,S
IY,AO,L,R
V,ER,AO,L
S,T,AE,N
UH,D,P,R
R,AA,D,AH
S,T,IH,M
AH,HH,AY,AH
N,S,P,AH
UW,T,ER,Z
R,G,OW,IH
N,D,F,EH
EY,N,JH,IH
L,IH,N,S
N,AA,T,K
IH,NG,AH,N
P,AO,R,T
W,AA,N,T
IY,K,UH,D
SH,AH,L,IY
S,B,IH,L
Y,IH,R,T
S,EH,T,AH
IH,K,W,IH
EH,N,T,R
K,AW,N,T
S,S,IH,K
R,K,AH,T
V,R,AY,S
AO,R,DH,AH
R,AA,F,AH
F,IH,SH,AH
ER,K,AH,N
L,IY,AH,N
JH,AH,N,AH
AH,F,ER,M
N,T,R,AH
N,D,DH,AH
AH,P,R,IH
IY,AH,F,IH
AE,S,T,IH
D,K,AH,N
UW,V,M,AH
T,ER,Z,AH
K,AE,N,M
UW,G,EH,T
IH,ZH,AH,N
AH,N,T,EH
T,EY,T,AH
R,N,D,N
ER,AH,P,R
G,EH,N,S
OW,AH,HH,EH
AH,N,L,EH
R,AA,D,AH
IH,NG,P,R
IH,Z,AA,N
AY,T,AH,L
AH,T,EH,K
N,EY,SH,AH
EY,N,JH,R
AY,T,P,R
AE,T,DH,AH
T,N,UW,L
T,AA,R,T
K,SH,AH,N
AH,V,IH,R
K,AH,T,L
AH,T,R,IH
N,K,AO,L
D,OW,N,L
R,JH,AH,S
AH,N,T,R
IH,S,W,IY
N,F,AO,R
N,AE,K,T
D,N,AA,T
F,AH,L,EH
N,AA,N,R
T,OW,L,D
T,S,EH,D
F,AO,R,AH
ER,F,AO,R
N,EH,T,IH
EH,D,IH,T
L,M,AE,N
AH,F,EH,D
S,ER,T,IH
IH,N,T,R
IY,IH,N,T
N,T,IH,S
T,F,R,AH
F,AY,L,D
AY,S,EH,L
R,K,OW,D
CH,ER,P,R
AA,R,T,T
T,R,EY,D
P,ER,SH,EH
N,AH,M,AH
K,S,M,AH
ER,Z,M,IY
EY,JH,AH,S
AH,N,EH,T
S,AH,B,S
AH,M,ER,Z
D,IH,P,EH
T,IH,NG,Z
N,IY,EH,S
S,T,IH,N
R,IH,T,ER
UW,AH,L,M
N,HH,AY,ER
S,F,AO,R
K,T,AH,D
AA,N,SH,EH
R,S,AH,Z
T,B,EH,R
T,R,AH,S
AA,L,AH,S
AW,T,F,L
EY,B,AH,L
S,T,AA,K
T,IH,K,S
S,DH,AH,S
Z,EH,S,T
D,EH,F,AH
S,IH,R,IY
L,HH,AE,Z
L,DH,OW,AH
AA,T,IH,N
D,AE,V,ER
S,P,R,IY
IH,K,W,IH
AH,N,D,IH
D,IH,K,S
OW,IH,NG,Z
D,IH,T,S
S,T,T,AH
ZH,AH,N,Z
JH,AH,N,D
IH,SH,AH,N
IY,AH,S,L
R,IH,N,R
IH,L,AH,T
V,P,AA,L
P,AA,L,AH
V,ER,DH,AH
S,V,AY,AH
D,T,UW,S
AY,Z,D,R
M,AH,F,IH
M,AH,N,T
Z,T,AE,K
K,AH,L,IH
ER,IH,JH,AH
N,EH,K,S
EY,T,DH,AH
AE,Z,IH,K
N,T,IH,N
L,IY,T,R
K,AH,T,IH
NG,SH,EH,R
AH,N,EH,K
AA,S,T,AH
AO,R,T,AH
V,ER,IY,Z
B,AY,ER,Z
AH,L,OW,N
T,T,IY,EH
EY,N,JH,S
EH,S,W,AH
AA,T,S,T
AA,R,K,AH
L,HH,IH,Z
ER,S,EH,D
ER,EH,K,T
IH,G,Z,EH
AH,D,UW,S
EH,D,AH,T
NG,T,UW,R
N,OW,P,L
IH,Z,AH,N
EH,K,AH,N
L,ER,HH,IY
AY,N,AH,L
G,AH,V,ER
N,K,R,IY
T,EH,R,IY
AH,N,S,T
IH,Z,AH,L
Z,IH,NG,IH
D,B,IH,N
R,M,AH,N
K,AH,T,S
Z,AH,N,D
T,EH,S,M
JH,AH,S,L
IH,L,B,IY
EH,F,IH,S
AO,R,T,EH
AH,G,R,IY
UW,B,IY,AH
N,AH,D,IH
AH,N,S,AH
S,EH,D,K
DH,AH,AH,M
T,R,AH,K
L,R,EH,D
R,EH,D,IY
IY,HH,AE,Z
IH,DH,IH,N
UW,R,AH,D
Z,F,AO,R
IH,M,P,R
IY,L,IH,T
V,IH,NG,AH
IH,NG,DH,AH
R,AY,S,AH
AE,S,AH,L
G,AE,L,AH
P,OW,S,T
IY,EH,R,IY
P,R,AY,S
N,AH,N,D
G,ER,AH,S
P,ER,AH,T
M,P,SH,AH
Z,AH,V,S
Z,IH,NG,K
S,K,AH,S
N,IH,K,S
IH,N,R,IH
N,F,AO,R
K,T,S,T
IH,Z,IY,K
Z,AH,N,D
V,AH,N,T
IH,L,EH,K
L,AH,P,M
IH,NG,K,AH
D,T,AE,K
S,T,R,IY
K,EY,T,AH
L,AO,S,AH
D,S,EH,D
EH,S,T,IH
N,S,IH,K
AH,N,IY,Z
N,IY,Z,S
SH,EH,R,Z
AA,N,S,AH
EH,R,Z,T
N,P,R,AH
Y,UW,N,AH
L,IY,N,T
M,IH,T,M
AH,S,IH,K
D,IH,L,IH
V,AH,S,ER
IH,NG,S,T
EH,N,T,S
EH,G,M,AH
AO,R,AH,N
IH,M,P,R
R,AH,D,AH
AE,T,S,T
AH,D,IY,Z
AE,N,S,EH
L,UW,D,AH
L,OY,T,IH
S,CH,EY,N
V,ER,M,AH
IH,N,V,EH
N,D,K,AH
L,AE,S,T
IH,NG,M,AH
N,D,DH,AH
EH,SH,AH,L
L,Z,IH,N
AH,L,AY,Z
AH,Z,IH,N
W,AA,Z,IH
EH,K,T,IH
AH,V,HH,IH
AH,M,IY,T
T,F,AO,R
S,M,EH,T
AE,T,AH,L
AE,S,AH,T
T,F,AO,R
AO,R,D,ER
K,L,OW,S
F,ER,T,AH
G,Z,EH,M
AH,N,AW,N
CH,ER,AH,L
CH,ER,AH,L
AH,N,D,ER
P,F,AO,R
P,R,AH,T
IY,AH,S,N
AH,N,F,R
K,AA,N,AH
AE,N,CH,AH
S,AH,N,D
OW,N,L,IY
S,T,S,S
IY,Z,AH,N
K,S,EH,S
T,IH,S,T
IH,R,T,ER
AE,S,AH,L
S,AH,L,IY
EH,K,T,AH
Y,UW,CH,ER
L,AY,N,IH
EH,T,DH,AH
S,T,UW,L
G,AH,V,ER
EY,SH,AH,N
IH,ZH,AH,N
AE,T,AO,L
AH,V,ER,M
N,IH,N,D
N,F,AO,R
SH,B,IH,D
D,DH,AH,K
K,AH,T,S
AA,L,AH,S
D,W,EH,L
K,AE,N,EH
AA,R,G,AH
W,ER,L,D
Z,W,EY,T
S,EH,N,T
S,T,R,AH
Z,DH,AH,K
P,AH,L,AH
M,AH,N,T
R,AH,JH,EH
T,S,D,EH
T,IH,T,S
EH,SH,ER,Z
R,G,AH,T
T,W,IY,N
K,AH,N,T
F,T,ER,R
AE,F,T,ER
S,ER,P,L
N,T,OW,T
AE,N,Z,T
P,AA,L,AH
AH,S,IY,AH
EY,N,JH,AH
S,K,AH,N
S,AH,S,T
N,IH,Z,AH
EY,N,L,IY
T,EY,T,AH
NG,K,S,AH
SH,AH,N,Z
AE,K,S,EH
AA,R,K,AH
L,Z,P,ER
AO,R,S,AH
Z,ER,V,R
R,AA,P,IH
Y,AA,L,Z
F,Y,UW,Z
T,R,AH,K
B,IH,G,IH
UW,V,T,AH
T,HH,IH,Z
Z,AE,K,T
B,AH,L,S
L,AH,M,Z
W,IH,L,IH
AH,N,UW,Z
L,K,AA,N
Z,W,AA,Z
S,IH,NG,R
IY,S,EH,D
AH,N,F,ER
F,R,AH,M
D,IH,S,K
IH,N,DH,AH
EH,R,F,ER
AE,L,AH,N
EH,V,AH,L
L,S,OW,T
L,T,R,EH
T,AH,D,M
Z,S,EH,D
K,AH,N,S
EY,K,EH,N
ER,AH,N,T
AH,HH,OW,L
AE,Z,IH,N
T,IH,R,IY
T,EH,N,D
R,IY,S,AH
N,T,UW,AH
UW,TH,ER,D
AH,N,T,R
EH,N,D,AH
K,T,AH,D
EH,S,T,T
F,AO,R,M
D,B,IH,N
T,N,AA,T
AH,L,Z,T
S,IH,T,IY
M,Z,IH,N
AO,R,DH,AH
UW,T,B,IH
EH,K,Y,AH
D,AA,L,ER
ER,F,AO,L
D,T,UH,R
D,D,IH,L
K,SH,AH,N
K,AH,N,S
P,ER,K,AH
V,ER,M,AH
IH,NG,K,R
K,AE,R,IY
L,IH,T,S
EY,SH,AH,N
D,T,UW,S
N,K,R,IY
DH,AH,K,AH
AH,P,AH,L
B,AH,L,ER
P,EH,N,D
M,P,AE,K
AE,K,S,IH
D,B,IY,N
IY,F,R,AH
AH,N,D,T
ER,IH,N,D
AH,B,L,IH
N,F,L,IH
T,W,IY,N
T,OW,L,D
T,R,AE,K
R,EH,SH,ER
K,AH,N,T
IY,M,AH,N
IY,AH,N,D
P,EH,K,T
AY,AH,N,D
S,DH,AE,N
T,UW,D,IH
N,AH,JH,M
EY,SH,AH,N
AE,Z,JH,AH
M,AO,R,IH
EH,M,IY,K
R,EH,V,AH
P,AO,R,T
AH,L,AE,K
S,AO,R,S
L,AE,T,ER
AH,N,T,R
IH,NG,K,AH
M,S,EH,L
S,AH,R,AH
Z,M,AO,R
R,M,AH,N
R,AE,M,T
K,IH,N,T
OW,AO,R,D
M,AE,T,ER
IH,T,S,D
D,IH,K,L
R,EY,D,L
R,AA,B,L
Z,EH,K,AH
P,R,AH,S
AO,R,D,AH
JH,F,R,AH
K,AA,M,EH
S,ER,V,AH
L,K,OW,AH
T,F,AO,R
S,M,AH,N
AO,F,ER,IH
F,IH,K,AH
S,AE,NG,K
D,AH,K,T
S,IH,F,IH
B,AH,L,T
D,F,R,EH
F,R,EH,N
N,IH,S,T
S,AH,CH,AH
D,ER,P,R
ER,Z,AH,N
IH,F,AH,K
AH,L,Z,S
EY,N,JH,D
IH,Z,AH,N
V,N,OW,AH
R,IH,K,S
N,AH,M,IH
EY,L,S,EH
R,AE,N,D
IH,L,R,IH
T,IH,V,Z
IH,F,AO,R
EY,T,AH,L
IH,DH,S,AH
D,M,AA,R
R,S,IH,N
P,DH,AH,S
Z,AH,S,T
AH,N,AH,N
L,AE,B,R
AH,T,IY,R
DH,R,IH,S
UW,EY,SH,AH
R,AH,P,EH
IY,AH,S,R
T,UW,DH,AH
UW,P,AW,ER
S,L,AE,S
S,T,AE,N
AA,N,IH,K
ER,AH,N,T
EY,HH,IY,S
K,EH,N,ER
Z,AO,R,T
T,ER,M,IH
L,AY,D,S
AH,B,EY,S
ER,T,S,T
AH,Y,IH,R
AH,L,Z,S
T,AY,L,Z
EH,F,AH,S
N,B,AH,T
SH,AH,N,K
K,ER,T,EH
T,B,AE,N
AH,N,S,IY
AH,N,S,IY
ER,AH,N,S
IH,NG,DH,AH
CH,IH,NG,M
AH,P,AH,L
T,IH,NG,Z
IH,K,S,IY
T,IH,Z,AH
Z,AH,N,D
S,IH,N,D
IH,N,T,ER
T,IY,W,AH
F,R,AH,M
L,HH,EH,L
IH,NG,L,IH
N,D,AA,L
M,EH,N,T
S,T,UW,R
L,AH,S,IY
AA,T,IH,M
S,IH,Z,AH
L,Y,AH,N
S,EY,M,T
K,AO,Z,AH
S,IH,N,S
R,IH,T,IY
D,ER,L,IY
S,CH,ER,AH
V,AH,T,N
L,EY,S,AH
EH,V,AH,S
AH,V,IH,R
P,ER,EY,T
R,EY,T,IH
T,AH,D,T
S,T,AE,N
K,SH,AH,N
P,AO,R,T
EH,F,ER,T
F,R,AH,M
AH,N,S,AH
AE,T,D,IH
AY,D,OY,L
T,DH,AE,T
D,UW,S,ER
N,V,AA,L
DH,AH,K,AH
AO,R,T,ER
R,EY,D,IH
S,R,IY,S
DH,AH,S,T
V,AY,R,AH
AH,S,M,EH
N,D,AH,N
S,T,ER,Z
L,M,IY,T
AH,L,SH,EH
IH,NG,DH,AH
AE,NG,K,AH
G,EH,N,S
EH,D,IH,T
ER,R,IH,Z
EH,K,AH,N
S,T,AH,N
N,AE,N,T
D,AH,K,ER
W,IY,V,IY
R,EH,N,D
L,Z,AH,D
F,IY,T,AH
T,UW,DH,AH
AH,P,M,AH
L,F,AO,R
UW,S,ER,Z
D,UH,R,IH
ER,AH,L,S
W,OW,T,AH
AE,N,S,AH
T,S,B,EH
N,T,DH,AH
AH,N,D,S
R,EY,K,AH
L,AY,D,IH
DH,AH,K,ER
L,AY,K,L
W,AH,N,T
R,AE,P,T
M,IH,S,T
AH,P,AA,R
T,AH,N,D
S,AW,N,D
IH,N,P,R
AH,N,T,N
M,AH,N,T
S,AH,N,D
R,AA,JH,EH
OY,L,P,R
AH,L,AY,Z
L,EY,T,L
AH,S,IH,S
L,EY,T,IH
R,IY,M,AH
P,AH,Z,IH
T,R,AE,K
R,IH,Z,AH
IY,K,DH,AH
EY,S,L,EH
T,M,EY,T
DH,AH,R,AH
F,AH,S,AH
AH,N,K,AH
F,EY,L,Z
D,ER,P,R
AH,B,AW,T
P,AH,T,EH
AH,W,ER,L
S,AH,F,AH
L,IY,D,IH
AA,Z,IH,K
IH,NG,P,R
R,AA,JH,EH
L,K,AH,M
AH,N,D,N
IH,D,AH,T
F,R,AH,M
N,D,EH,T
D,AH,N,D
L,IY,TH,IH
IH,M,AE,N
NG,B,AA,R
L,AH,T,IH
M,EH,T,IH
W,AO,R,T
IH,Z,AH,N
AO,R,DH,AH
AA,R,K,S
R,IY,AH,D
V,Y,UW,T
AO,R,AH,N
W,EY,JH,R
Y,UW,S,AH
R,IY,JH,AH
AH,N,S,IH
IH,L,L,EH
AY,N,AA,T
L,UH,K,IH
Z,T,UW,K
K,AO,Z,AH
N,TH,B,IH
EH,R,M,AH
IY,D,Z,AH
T,IH,Z,S
Z,W,AO,R
Z,HH,AE,Z
IY,D,EH,L
L,IY,D,R
S,IH,Z,IH
T,R,IY,Z
AH,N,IH,Z
T,HH,AE,D
EY,N,AA,T
N,K,AH,M
D,AH,N,IH
R,EY,T,S
K,AW,N,T
N,AH,DH,ER
M,P,AE,K
IH,T,S,IH
IY,S,P,EH
NG,DH,AE,T
R,EY,T,S
W,AA,Z,S
AH,V,K,ER
IH,N,T,ER
M,AH,N,T
M,AA,D,AH
AY,Z,W,IH
AH,R,IH,S
AE,N,T,IY
AE,V,ER,IH
R,IY,S,T
EY,T,L,IY
HH,IY,AE,D
K,R,UW,D
IY,AH,M,R
N,AH,S,S
HH,EH,V,IY
IH,T,S,R
AY,P,AH,T
AA,T,EH,N
V,ER,IY,K
K,S,P,L
D,T,UW,AH
S,T,AH,M
IH,ZH,AH,N
N,Z,AE,K
R,AY,S,AH
N,JH,AH,Z
T,R,EY,D
N,AE,V,ER
T,ER,Z,AH
B,AY,DH,AH
S,IH,N,K
D,EH,T,AH
T,IY,R,IY
S,DH,AE,T
S,AH,V,IH
AA,L,OW,IH
HH,OW,L,D
T,AH,W,ER
EH,N,IY,AH
