a_0,a_1,a_2,class
AH,T,IY,AH
T,R,EY,N
AH,N,AE,N
AH,B,AW,T
IH,N,D,AH
EY,N,D,AH
D,IH,T,L
AE,S,AH,T
AH,N,W,IH
EY,T,ER,S
S,T,IH,N
AH,N,IY,Z
L,AY,N,IH
IH,F,AH,N
S,EH,D,AH
L,D,EH,T
IH,M,IY,D
IY,AW,T,S
K,S,P,EH
L,Y,UW,R
AE,P,S,IH
Z,W,EH,N
K,ER,AH,N
T,W,AA,Z
R,IY,D,AH
P,L,IH,T
S,T,AE,N
IY,AH,N,D
T,R,AH,S
P,R,AH,Z
AH,F,AO,R
B,AE,NG,K
AY,M,DH,AH
UW,L,AE,S
IH,T,ER,Z
K,AH,N,T
R,W,ER,EH
V,B,IH,N
N,EH,T,IH
AH,IH,N,IH
P,EH,R,D
IH,S,T,R
IH,Z,S,T
S,P,IH,T
W,IH,CH,T
UW,S,AH,Z
T,ER,V,IY
S,T,R,EH
IH,N,AY,AH
IY,P,AE,K
N,AE,Z,AH
S,AW,T,S
DH,AH,K,AH
HH,IY,S,IH
D,EH,N,D
AH,K,T,S
AH,V,N,EH
D,IH,SH,AH
NG,P,IH,R
AH,L,IY,L
AH,L,B,IH
F,L,EY,T
AH,V,DH,AH
N,EH,K,S
L,T,UW,IY
B,IH,K,AH
D,ER,EH,K
AH,D,AA,L
EY,T,S,K
L,P,R,AH
N,T,S,AH
EH,R,EY,K
SH,AH,N,AH
T,UW,HH,EH
T,ER,M,Z
N,B,AA,L
D,AH,K,T
AH,T,AO,L
UW,ER,L,IY
EY,SH,AH,N
IH,F,AY,N
JH,P,AE,S
OW,T,UW,K
F,L,AY,T
R,V,EH,R
N,AH,M,IH
T,IH,D,AH
N,S,IH,S
AH,N,AE,T
M,UW,V,D
N,T,IH,N
IH,N,R,IH
M,P,AO,R
T,M,AO,R
D,EY,T,AH
T,R,IY,Z
OW,W,AH,N
AE,D,B,IH
AH,L,IH,N
IH,DH,AH,N
CH,UH,R,IH
T,R,EY,T
AH,N,D,T
IY,EH,S,T
N,K,R,IY
EH,K,T,T
R,T,IH,D
N,AH,N,IY
T,AH,L,IH
IH,Z,N,AH
T,IH,D,R
UW,B,R,IH
AH,M,P,AH
D,V,AY,Z
ER,D,ER,EH
EH,K,SH,AH
EH,L,AH,K
AA,R,P,K
K,EY,SH,AH
IH,P,W,IH
AO,L,R,EH
Y,IH,R,IH
S,IY,F,EH
N,EY,T,IH
HH,OW,L,S
N,F,R,AH
P,AW,N,D
R,EH,SH,AH
IH,L,Y,AH
K,UH,D,K
T,R,EY,D
V,IH,ZH,AH
AH,M,P,AH
K,S,P,EH
IH,NG,IH,N
NG,IH,T,D
L,Y,AH,N
T,R,AH,L
IH,L,Y,AH
AO,R,K,AH
N,T,R,AH
T,AH,K,AH
R,UW,P,EH
AO,R,T,IH
DH,AH,K,AH
S,T,IH,D
L,Y,AH,N
M,P,EH,R
EH,S,T,IH
W,ER,K,T
UW,P,AE,K
N,DH,AH,L
P,EH,L,D
AY,AH,B,AH
AO,Z,IH,T
R,AY,S,AH
AH,N,D,K
IH,K,W,IH
DH,OW,DH,AH
T,AH,N,Z
HH,AW,Z,D
AH,N,D,AH
P,AO,N,AH
UW,IH,K,S
ER,IH,NG,S
IH,NG,AE,T
DH,DH,AH,IH
DH,AH,Y,EH
T,HH,AE,D
M,AH,N,IY
W,IY,W,IH
Z,F,EY,L
Z,ER,IY,K
CH,T,AH,S
S,T,EH,N
AH,N,T,R
L,IY,Z,IH
N,IH,T,S
EH,D,IH,N
AE,N,AH,N
OW,N,AH,K
R,IY,S,IH
AO,R,T,S
T,IH,V,AH
AH,AA,D,Z
L,AY,K,L
S,T,IH,K
T,IH,F,IH
OW,T,AH,L
AH,K,SH,AH
T,T,UW,S
Z,F,R,AH
V,DH,IY,Z
W,IY,AA,R
N,S,AH,L
S,Y,IH,R
P,EH,N,D
R,HH,AE,D
DH,AH,R,IH
T,AH,N,Z
M,EY,N,Z
IY,DH,AH,IH
D,F,AH,N
D,S,IH,S
DH,AH,F,AH
M,AW,N,T
Y,UW,SH,AH
L,IH,S,T
SH,EH,R,Z
AY,T,ER,Z
B,AA,D,IY
V,IH,T,T
ER,SH,AH,L
IH,N,DH,AH
AH,B,AH,L
EH,R,M,AH
AH,N,K,R
N,W,AA,Z
D,P,EY,IH
M,IH,S,T
K,T,AH,D
AH,P,R,AH
ER,Z,DH,AH
M,AH,N,T
AY,D,EH,N
DH,AH,F,AH
IH,T,AH,N
AH,M,D,IH
W,EY,AE,T
S,AH,Z,S
R,AY,ER,K
M,AH,N,S
IH,S,T,AH
IY,D,ER,EH
IH,K,AH,N
AH,K,EY,T
D,EH,N,D
V,EH,L,AH
K,F,AO,R
AO,R,SH,AH
T,W,AA,Z
S,EH,D,IH
W,AH,N,K
N,IY,CH,AH
N,EH,R,IY
L,IH,T,K
P,M,AH,N
AA,S,T,AH
AH,B,AH,L
EY,IH,NG,K
D,N,AA,T
IH,NG,IH,T
K,S,EH,S
L,EY,SH,AH
R,DH,AH,IH
EH,S,IH,K
IH,K,AA,N
AH,N,IY,EH
T,W,AH,T
N,EY,T,IH
K,SH,AH,N
IY,P,IY,N
AY,K,L,IY
AH,L,AY,Z
IH,NG,R,IH
T,ER,N,T
AH,T,IY,Z
D,P,AH,L
S,T,AE,N
N,D,AH,S
AH,M,P,R
UW,B,IY,AH
M,EH,N,T
EH,D,IH,T
AO,R,B,EH
DH,P,R,AH
AH,V,EH,K
S,T,AE,N
D,T,UW,D
N,Y,IH,R
M,AH,N,S
D,IH,V,IH
T,AO,R,IY
IY,T,AE,K
IY,R,IY,K
IH,T,W,IH
P,EH,K,T
T,AH,N,Z
S,W,ER,L
W,ER,R,IY
R,EH,K,S
AH,N,IY,S
AH,P,OW,Z
T,UW,K,AH
Z,AO,L,AH
EH,G,Y,AH
N,S,IH,Z
EH,N,D,AH
D,L,AE,S
T,HH,OW,L
T,S,IY,T
EH,S,S,T
D,DH,AH,IH
V,IH,ZH,AH
AE,N,T,AH
DH,AH,L,EH
S,T,R,AH
AH,F,ER,S
EY,JH,ER,K
L,IY,AE,K
T,R,OW,L
B,AA,T,AH
IH,SH,AH,N
V,ER,Z,AH
T,UW,B,IY
AH,M,AA,R
AE,NG,K,R
B,AE,R,AH
EY,L,D,IH
T,IH,N,K
D,IH,NG,K
W,AH,Z,IH
AA,N,IH,T
S,EH,N,T
TH,IH,NG,K
AH,T,DH,EH
L,K,ER,AH
SH,EH,R,Z
R,IY,R,IH
K,S,P,L
B,AO,R,D
D,AH,S,T
UW,K,L,IY
IY,AH,L,T
EY,SH,AH,N
OY,B,IY,N
N,D,R,EH
D,M,IH,N
SH,AH,N,Z
S,P,AA,S
AH,T,IY,Z
K,AH,M,IH
M,AH,N,T
K,R,UW,D
D,M,AA,D
R,EY,Z,IH
IY,S,EH,D
P,OW,Z,D
K,AE,P,AH
L,Y,AH,N
IY,ER,R,IY
DH,AH,G,L
T,IY,EH,S
AH,S,EH,N
NG,N,AO,R
AH,N,D,EH
Z,AH,N,D
T,S,IH,S
EY,D,W,IH
R,DH,AE,N
ER,D,AH,N
S,AO,R,IH
ER,Z,AH,N
AH,T,ER,N
HH,IH,S,T
IH,F,ER,IH
D,S,EY,IH
SH,AH,N,IH
IH,Z,G,R
N,B,IH,L
D,AH,Z,N
Z,N,UW,L
S,T,ER,Z
S,K,AA,S
T,IH,N,K
IH,NG,P,AH
IH,S,T,R
N,JH,OY,K
IH,L,EH,K
K,AA,L,AH
IY,EY,B,AH
DH,AH,R,AH
DH,IH,N,K
ER,D,EY,EH
AA,R,G,AH
M,AW,N,T
IH,NG,EH,K
EY,SH,AH,N
N,AH,S,L
T,AH,N,D
R,G,AH,N
T,OW,L,D
AH,B,IH,L
P,AA,R,T
AH,N,D,N
JH,IY,EH,N
IY,T,AE,K
AA,R,JH,L
N,S,AH,N
IH,L,Y,AH
IY,IH,N,K
L,EH,K,S
NG,AO,R,D
Z,R,OW,Z
AA,R,K,S
AH,N,AH,L
D,AA,N,K
S,IH,N,D
ER,M,Z,T
T,UW,R,AH
N,IY,D,AH
L,AH,N,S
IH,S,T,R
D,B,IH,L
T,Y,IH,R
IY,R,S,EH
T,TH,R,IY
UW,EY,D,S
L,AH,S,IY
N,AH,M,IY
ER,B,AH,T
Z,N,OW,T
ER,DH,AH,S
T,IH,N,T
SH,AH,N,AH
T,OW,T,AH
Z,W,ER,L
AH,N,AE,N
AH,M,AA,R
R,IY,AH,L
V,N,EH,T
AH,N,T,IH
DH,EY,P,R
AE,T,IH,T
ER,D,IH,T
W,IH,K,L
IH,N,DH,AH
EH,P,R,IH
N,T,UW,IH
AO,T,N,EH
DH,AH,P,R
L,EY,B,IH
K,T,ER,Z
AA,N,Y,IH
Z,N,AA,T
T,L,IY,S
L,IY,F,R
OW,N,EH,K
UW,DH,AH,D
Y,EH,N,AH
IY,F,K,AH
K,AH,SH,AH
AE,N,AE,K
R,AH,D,AH
DH,AH,P,R
NG,F,AO,R
N,SH,UH,R
T,AH,D,T
S,T,AH,K
EH,R,IY,AH
K,AH,N,D
S,Y,IH,R
AH,SH,AA,R
R,K,S,IH
AH,B,S,IH
V,R,IH,Z
IH,Z,IY,Z
D,D,IH,D
T,DH,AH,IH
T,R,EY,T
P,R,AA,D
AE,D,AH,D
AH,F,AE,K
N,T,D,EH
T,UW,R,IY
K,L,OW,S
NG,S,IY,K
AH,N,UW,K
M,IH,S,T
N,T,S,IH
AW,T,DH,AH
S,EH,D,IH
ER,W,IH,L
T,ER,N,AH
AH,B,AE,S
NG,K,IH,T
T,UW,K,AH
F,R,AH,N
N,T,R,AH
IH,N,T,R
NG,K,AH,T
S,T,EH,N
EH,D,HH,IY
S,K,R,EH
S,IY,D,IH
AO,R,AH,N
S,IH,N,K
IH,D,EH,N
K,AH,N,S
AE,S,T,S
D,DH,AH,R
T,S,AA,R
S,AH,Z,K
K,CH,UW,AH
AH,V,DH,AH
S,AE,Z,AH
IH,N,K,L
L,IY,W,AH
R,UW,L,IH
P,R,EH,Z
IY,T,AH,D
EY,S,T,IH
EY,SH,AH,N
AH,N,TH,S
S,P,EH,K
P,IY,K,T
S,IH,R,IY
JH,B,IH,T
P,R,IH,Z
B,JH,EH,K
R,F,ER,S
N,Y,UW,IH
T,R,AH,L
P,AH,N,IY
T,M,AH,N
NG,Z,IH,T
AH,S,IH,S
T,EH,N,T
NG,D,UW,D
EH,N,IY,AH
S,EY,V,IH
F,AH,T,S
IH,T,S,N
AA,R,EH,S
R,EY,T,S
F,EH,L,IH
UW,V,D,AH
AH,P,F,R
EH,D,IH,T
L,AY,N,D
Z,AH,N,D
L,W,IH,L
L,Z,AH,N
M,EY,T,AH
M,Z,IH,N
V,S,T,R
S,M,IY,T
AH,L,AY,Z
R,AH,D,AH
AH,N,EH,K
M,P,AH,N
EH,S,M,IY
R,IY,AE,K
IH,N,D,AH
S,W,IY,T
IY,IH,Z,AH
DH,AH,N,AH
IY,W,AA,Z
NG,DH,AH,S
AW,ER,K,L
B,AO,R,D
EY,T,IH,D
D,N,AA,T
N,T,S,T
IH,NG,IH,N
UW,DH,AH,EH
EY,W,IH,L
N,F,AO,R
T,R,AY,IH
IH,T,ER,Z
R,AY,S,AH
IH,NG,P,R
IH,R,Z,IH
W,ER,K,IH
AY,ER,L,IY
AH,JH,M,AH
S,IH,D,IY
AH,F,AO,R
UW,K,R,AH
UW,R,IH,S
AH,N,Z,IH
IH,N,EH,R
R,AH,P,EH
M,IY,D,IY
N,SH,AH,L
EY,IH,NG,IH
D,IH,T,S
AH,W,ER,K
R,AY,T,T
AE,T,AH,N
S,HH,IY,S
T,HH,AE,D
V,OW,T,IH
K,AH,M,AH
AY,F,AO,R
P,AO,R,T
IH,L,B,IY
R,Z,K,L
AH,N,T,AH
EH,Z,IH,K
AA,R,K,AH
G,Y,AH,L
S,T,EY,T
M,IH,SH,AH
AO,R,AH,N
S,T,ER,D
EH,R,IY,AH
SH,AH,N,AH
N,SH,AH,L
OW,V,ER,K
AA,T,D,IH
K,T,DH,AH
T,R,EY,D
S,AH,K,S
AH,B,EH,N
S,EH,D,IH
AH,V,ER,AH
SH,AH,N,Z
R,AA,P,T
V,L,AO,S
EY,K,AH,N
EY,D,IH,D
S,IH,N,AH
AY,D,EH,N
B,IH,D,IH
DH,DH,AH,IH
NG,AO,L,AH
AA,T,B,IH
L,UW,D,IH
IH,F,IH,K
T,T,AA,R
AH,N,D,N
N,AH,P,R
EH,N,D,AH
K,R,EH,D
S,R,UW,L
UH,D,HH,EH
AH,S,T,K
D,F,AO,R
IY,S,AH,N
N,T,AH,T
UH,R,AH,S
UW,M,ER,Z
IH,L,EH,K
OW,TH,K,R
AW,ER,D,IH
AH,N,AH,D
AH,T,W,IH
IH,NG,DH,AH
UH,D,R,IY
IH,L,Y,AH
P,EY,M,AH
IY,HH,EH,L
TH,R,IY,D
AY,V,B,IH
S,IH,N,S
T,K,AH,N
P,AA,N,S
ER,SH,EH,R
S,P,R,AH
T,R,AH,S
B,IH,Z,N
T,W,IY,K
R,DH,AE,N
S,K,AH,L
IH,N,K,R
UW,P,P,R
AO,R,IH,N
AY,S,P,R
AH,R,AH,K
K,S,P,EH
EH,N,T,R
EH,R,D,AH
AH,S,AH,Z
EH,S,CH,IH
AH,T,R,IY
ER,DH,AE,N
B,ER,G,AH
R,M,AH,N
Z,F,R,AH
L,D,ER,IH
S,EH,S,AH
AH,N,S,IH
L,F,AO,R
AE,N,S,IH
AE,N,AW,N
AE,V,B,IH
ER,Z,IH,N
W,IH,L,R
IH,P,EH,N
AH,N,S,T
R,AY,T,D
P,ER,CH,AH
T,K,AO,L
IH,M,AH,L
AH,L,W,IY
IY,AH,D,T
S,AH,Z,AH
L,W,AO,T
DH,AH,K,R
T,W,AH,N
V,AH,S,AH
D,EH,K,S
NG,K,SH,AH
UW,OW,P,AH
AY,T,D,EH
B,AH,L,T
EY,SH,AH,N
UH,R,AH,T
AH,D,IH,Z
M,Z,W,IH
K,T,HH,IY
D,G,AE,S
AH,P,R,AH
T,EY,L,Z
K,T,S,AH
T,ER,N,IH
P,L,AH,S
EY,SH,AH,N
SH,AH,N,Z
UW,M,EY,K
K,AA,S,T
AH,R,AH,K
R,T,IH,S
N,S,EH,D
M,AE,N,AH
N,AE,SH,AH
N,IH,N,D
AH,JH,M,AH
T,IH,NG,IH
N,EH,T,AH
IH,M,EY,N
Z,B,IH,L
AO,R,S,T
P,T,W,IH
AE,N,B,IY
V,T,IH,N
M,EH,R,AH
L,IY,D,IH
AO,R,T,IH
EY,N,L,IY
AH,L,IH,R
AO,R,T,S
T,AO,F,S
AE,Z,IH,T
UW,M,EY,K
M,P,L,AH
D,IH,N,L
JH,UW,L,IH
D,IH,D,AH
D,AE,K,S
AH,R,AH,K
N,AA,M,IH
N,G,UH,D
N,S,DH,IH
R,IY,AE,T
R,K,AH,T
EH,D,IH,N
S,AH,N,D
T,DH,IH,S
W,AA,Z,R
AH,N,T,R
T,AH,F,IH
ER,Z,S,AH
L,S,EH,D
AO,L,IH,N
IH,SH,AH,L
TH,AE,F,T
AO,L,T,IH
AH,L,AH,T
IY,V,EH,R
AH,L,S,T
EH,K,T,AH
NG,N,EH,T
T,EY,K,IH
N,D,ER,IH
AH,K,EY,S
G,EY,T,S
R,AY,S,T
P,EY,M,AH
T,UW,HH,EH
AH,SH,IY,N
T,EH,D,AH
UW,F,AO,R
T,UW,B,IY
S,AH,P,AH
DH,AH,K,AH
EH,D,IH,T
UW,V,IH,T
S,T,R,AH
N,L,AO,S
IH,N,AH,T
AH,B,S,K
R,OW,HH,IH
ER,M,AY,N
IH,V,K,AH
T,UW,S,T
D,B,IY,K
UW,IH,T,S
EY,AA,N,S
AA,R,K,AH
V,EY,L,IH
N,V,EH,S
AH,N,AH,N
AE,T,DH,AH
AH,K,AA,S
N,UW,K,AH
SH,AH,N,AH
N,AH,L,K
P,AH,L,IH
T,S,T,AH
P,AH,T,AH
S,T,T,R
IH,T,S,EH
D,IH,N,K
D,IH,SH,AH
IH,L,B,IY
F,AH,N,D
G,AE,N,AH
S,SH,EH,R
K,IH,NG,IH
N,Y,UW,IH
V,DH,AH,K
AH,N,T,AH
AH,M,P,AH
G,IH,V,Z
R,OW,G,R
S,P,EH,K
AH,D,EY,K
R,M,D,K
P,AO,R,T
AH,N,AH,L
D,IH,K,T
D,EY,R,AH
L,AA,K,IH
R,OW,TH,EH
AH,D,UW,S
HH,AE,Z,AH
IY,M,AH,N
L,M,EY,K
EH,N,JH,AH
DH,IH,S,R
OW,F,R,AH
T,IY,Z,AH
EY,D,IH,N
S,AH,N,D
N,AH,N,D
EY,T,IH,D
EY,D,ER,Z
P,R,AE,K
W,IY,K,L
N,HH,AE,N
B,R,EY,K
S,AH,V,R
SH,UH,D,R
AA,T,B,IY
AE,V,B,IH
AH,T,UW,D
EH,K,T,AH
EH,JH,AH,D
IY,F,EY,L
AH,N,D,IY
S,T,P,L
T,IH,Z,S
CH,ER,ER,Z
T,EH,N,D
SH,AH,N,AH
HH,AE,D,R
S,T,IH,N
AH,T,AO,R
L,AE,S,T
EH,L,AH,D
NG,IH,N,D
L,EY,M,IH
DH,T,EH,K
P,ER,M,AH
S,EH,T,AH
S,T,EH,R
P,Y,UW,T
F,EY,L,D
IY,AH,N,S
IH,R,AH,L
AY,S,AH,Z
L,AE,N,Z
IH,SH,AH,L
S,V,IH,Z
T,UW,T,R
N,R,IH,Z
T,R,AH,L
AO,L,S,T
L,AH,N,T
AH,L,AE,Z
HH,IH,R,IH
IY,B,AH,T
AE,D,AH,D
ER,M,AH,N
T,IH,NG,S
AH,M,AH,R
N,S,SH,EH
N,D,S,EH
N,T,B,AH
DH,AE,N,K
ER,CH,AH,S
IH,T,W,IH
R,D,W,IH
N,SH,AH,N
R,AY,Z,AH
N,V,IY,EH
Z,F,R,AH
AH,L,D,IH
B,AY,DH,AH
AH,T,AY,T
N,B,AY,S
S,P,AO,R
K,L,IY,T
AH,M,AA,R
AH,N,T,L
L,EY,SH,AH
AA,T,IY,Z
S,AA,R,AH
R,S,AH,Z
R,K,AH,T
AE,T,IH,T
N,D,P,R
R,AY,S,AH
W,IY,K,L
B,ER,P,R
R,Z,W,IH
IH,V,L,IY
T,W,AA,Z
S,EH,K,T
N,JH,D,IH
N,F,AE,K
SH,AH,N,AH
AH,M,AA,R
R,AY,Z,K
IY,S,EH,D
P,ER,HH,EH
P,R,UW,T
B,AH,L,K
M,EH,N,EH
R,AH,M,S
B,AE,NG,K
IH,N,K,L
F,EH,L,T
AH,G,R,IY
N,EY,SH,AH
JH,AH,S,T
F,AH,T,T
EH,N,JH,AH
IY,W,AA,Z
UW,TH,R,IY
R,OW,Z,T
EH,N,S,T
HH,IY,B,IY
Z,AH,V,D
N,SH,AH,T
R,EY,D,R
S,P,OY,N
UW,EH,R,IY
Y,AH,N,IH
IH,L,Y,AH
T,R,OW,Z
T,IH,V,L
AA,Z,R,IY
N,K,ER,IH
M,Z,R,IH
L,IH,S,T
AO,NG,D,R
N,S,UW,IH
T,OW,L,D
AH,K,S,IY
EY,T,AH,D
EH,N,D,IH
B,AH,T,S
M,AY,T,L
T,ER,N,AH
IH,K,AA,N
IY,D,AH,Z
L,AY,T,S
R,DH,AE,N
EY,SH,AH,N
K,W,IH,D
T,DH,AH,S
AH,V,AH,N
ER,M,AH,N
Y,AH,N,IH
AY,AH,S,T
G,IH,L,D
R,EY,Z,D
AH,N,IH,K
N,L,AY,N
S,EH,M,IY
DH,AH,S,T
Z,S,EH,D
V,B,IH,L
N,AA,T,L
EY,M,AH,N
AE,S,K,T
T,AE,K,S
W,IH,L,R
T,EY,N,D
N,S,AH,L
T,UW,R,IY
OW,L,D,IH
T,UW,AW,T
AY,D,IY,AH
S,IH,NG,K
L,AO,NG,IH
R,AY,S,AH
S,IH,K,S
R,IY,S,N
EY,B,AH,L
S,T,M,AH
JH,AH,N,D
V,Y,UW,Z
AH,V,DH,AH
K,ER,AH,N
AH,JH,M,AH
L,AO,R,AH
D,M,AA,R
EH,N,D,AH
K,AE,L,K
K,Y,AH,L
IY,IH,K,S
R,AH,S,T
W,AH,N,AH
AH,M,P,L
T,UW,AH,K
P,AH,S,AH
SH,AH,L,S
UW,T,ER,S
D,EY,SH,AH
DH,AH,L,EH
S,AH,N,T
T,AH,S,IH
R,SH,AH,N
M,P,AH,N
AH,V,DH,AH
T,EY,T,IH
NG,M,IY,T
T,AH,JH,IY
L,Y,AH,N
Z,B,IH,N
P,AH,B,L
Z,IH,N,D
K,IH,NG,AH
UW,Z,M,AH
R,IY,V,IY
IH,NG,ER,N
AH,W,EY,T
AY,AO,R,AH
M,IH,N,IH
R,EY,SH,AH
W,UH,D,S
IH,N,AH,S
V,IH,ZH,AH
S,HH,AE,Z
S,T,AE,T
Z,M,EH,N
SH,AH,L,R
EY,T,IH,D
L,IH,NG,T
EH,K,T,AH
IH,N,S,EH
AH,T,AH,D
IH,N,AH,L
AA,B,L,AH
R,D,ER,N
R,D,Y,IH
IY,V,IY,AH
N,V,EH,S
N,DH,IH,S
EH,D,IH,T
CH,W,AY,L
IH,R,IY,AH
SH,UH,D,S
Z,AH,V,R
DH,AH,P,R
B,AY,R,AH
T,AO,L,S
IH,K,AH,L
D,N,AA,T
AH,B,AW,T
F,AE,K,T
AH,K,AO,R
G,R,IY,D
S,T,IH,K
IH,N,DH,AH
L,IH,T,IY
AE,T,DH,AH
P,AO,R,T
T,W,IH,L
IH,T,IH,N
Z,IH,SH,AH
W,AA,Z,N
R,AY,S,AH
AE,T,SH,EH
T,W,IY,N
N,Y,UW,D
R,Z,S,EH
N,AH,L,IY
ER,R,IH,K
K,R,IY,S
SH,T,P,R
T,AH,G,R
IH,NG,IH,N
S,T,ER,Z
S,AH,S,AH
D,AH,N,D
T,UW,AE,N
D,DH,IH,S
R,IY,AH,L
ER,AW,N,S
T,IH,SH,AH
T,S,AE,T
K,T,ER,Z
AH,N,IH,N
HH,UW,M,IH
IY,K,EH,S
L,D,R,IH
IH,N,DH,AH
M,AE,S,T
R,HH,OW,L
DH,EY,EH,N
EH,D,AE,N
DH,AH,B,AH
S,P,EH,K
DH,AH,T,R
F,IH,SH,AH
Z,S,EH,D
UW,T,B,IH
P,AO,N,Z
S,IH,Z,K
AH,T,EH,N
EY,K,ER,Z
K,SH,AH,N
IH,N,K,L
AH,M,G,IH
Y,UW,S,AH
SH,UH,R,AH
S,DH,AE,T
AH,P,M,AH
EH,S,T,R
M,EY,K,IH
AO,R,M,IH
IH,T,S,R
N,T,DH,AH
AH,K,AW,N
W,EH,N,IH
HH,AY,L,IY
L,AH,T,IY
IY,S,EH,D
AH,N,T,IH
B,AE,NG,K
AH,N,S,IH
AA,R,JH,AH
EH,K,T,AH
AE,K,SH,AH
EH,N,T,S
M,IH,T,IY
AA,R,CH,T
L,Y,AH,N
S,IH,K,S
AH,L,P,AH
DH,AH,Y,EH
AH,B,L,IH
P,IY,P,AH
V,P,AA,R
JH,EH,K,T
EH,V,AH,L
IH,T,S,S
G,R,IY,D
S,T,EY,T
K,S,IH,N
M,EY,K,T
ER,V,Z,AH
S,T,M,AH
JH,UW,L,IH
G,R,EY,S
HH,AE,V,R
IY,OW,K,AH
R,K,AH,T
S,P,EH,K
M,AH,N,T
N,AE,N,S
OW,T,AH,L
AA,N,W,AH
S,AH,JH,EH
AE,N,IH,Z
V,ER,Z,AH
EH,T,S,T
Z,AH,N,D
G,IH,V,IH
R,AY,S,K
AH,P,AA,Z
IH,NG,AE,T
EH,D,D,R
EH,D,W,IH
T,AA,K,S
AE,N,Y,AH
AH,P,AE,S
AY,T,AH,D
AH,D,EH,N
AE,M,IH,N
AA,F,AH,T
IH,L,Y,AH
L,S,EH,T
AA,D,AH,T
AH,N,AH,L
P,EY,SH,AH
SH,AH,N,Z
EH,N,D,K
AH,V,DH,AH
T,S,W,IH
IH,L,B,IY
V,AY,D,Z
N,T,S,T
N,DH,AH,S
DH,AH,S,T
N,K,R,IY
T,UW,K,AH
V,EH,S,T
EH,K,S,IH
AA,F,IH,T
UW,HH,EH,L
AA,N,W,AH
HH,AO,R,AH
IH,P,EH,R
L,AY,M,AH
AA,N,T,R
AH,M,EH,K
AE,Z,S,T
S,T,S,AH
AO,R,D,Z
N,D,EH,K
ER,AH,D,IH
T,ER,Z,IH
IH,Z,N,AH
R,D,M,EH
SH,AH,N,Z
N,P,R,IH
R,IY,S,AH
EH,S,L,EH
W,AO,R,T
ER,EY,SH,AH
S,T,R,IY
AA,R,K,T
IY,V,D,AH
AA,T,AE,K
W,OW,T,IH
IY,L,UH,K
SH,AH,N,Z
N,AW,N,S
N,D,K,AH
IH,T,S,K
G,R,IY,D
AH,SH,EH,R
F,AO,R,K
AW,N,DH,AH
M,AY,L,T
EH,M,IH,K
L,P,T,L
AH,G,UH,D
W,IH,DH,AH
P,AH,T,AH
AO,TH,ER,AH
TH,R,IY,R
IH,NG,G,AH
AE,K,T,L
L,AE,S,T
AE,NG,K,R
T,UW,S,EH
N,ER,IY,K
IY,T,IH,D
EY,B,ER,IH
P,L,AH,K
K,CH,ER,D
IY,N,OW,N
AH,T,AH,L
AH,K,AH,L
EH,R,AE,K
T,AH,M,IY
D,F,AO,R
N,Y,ER,S
IY,AH,S,L
IH,N,T,R
ER,W,EY,T
L,IH,T,S
AA,B,L,AH
AH,D,EH,K
T,UW,DH,AH
SH,AH,N,AH
P,M,AH,N
DH,AH,R,EH
IY,K,W,EH
IH,NG,Z,IH
R,AH,N,AH
V,IH,T,S
AH,N,L,EH
P,R,EH,Z
N,IH,N,IH
S,T,UW,D
K,AH,N,T
M,IH,Z,AH
IY,N,AO,R
G,R,AH,K
T,M,IY,T
T,IH,NG,AH
AE,D,AH,D
L,AY,M,AH
T,B,AA,N
IY,Z,S,T
AH,N,IY,EH
N,IH,T,S
T,AY,P,S
AH,M,P,AH
DH,AH,K,AH
AH,N,T,R
Z,F,IY,L
IH,N,S,AH
K,T,V,EH
IH,L,L,EH
Z,HH,AE,Z
TH,ER,D,K
S,P,AE,N
T,T,UW,L
EY,K,S,S
IH,L,W,IH
N,T,AE,K
ER,M,AH,N
AO,R,AH,N
K,AH,N,D
T,F,AY,L
Z,IH,S,T
N,AH,K,AH
AA,L,ER,Z
EH,N,D,Z
S,K,AH,N
M,IH,S,AH
T,AH,V,IH
D,K,AA,S
AA,R,K,T
N,AH,W,AH
S,IH,K,S
F,AO,R,D
IY,Z,AH,N
NG,F,AO,R
T,IH,N,K
EY,D,D,EH
S,S,ER,T
IH,N,HH,EH
UW,Z,D,IH
R,F,AO,R
N,K,R,IY
V,Z,B,AH
CH,IH,N,K
D,DH,AH,AH
IY,EY,SH,AH
AH,M,P,AH
Z,AH,V,S
L,IH,K,S
R,AH,T,IY
AH,B,AH,N
N,IH,R,N
V,M,OW,S
AH,S,EY,L
AE,D,M,IH
S,W,AA,Z
R,D,W,IH
W,AY,ER,D
IH,R,Z,AH
SH,AO,R,T
EY,N,JH,R
AE,M,P,AH
N,D,D,IH
OY,D,HH,IH
AH,N,IY,T
Y,UW,N,AH
T,Y,IH,R
N,T,L,EH
IY,EH,R,IY
IH,S,K,L
P,L,EY,S
EY,T,M,AH
IH,NG,AE,T
Z,AH,L,T
EH,K,Y,AH
S,T,AE,K
AH,V,OW,T
S,L,IY,AH
W,ER,TH,S
L,Z,IH,R
B,IY,D,IH
IY,Z,DH,AH
T,IY,Z,K
HH,AE,N,S
AH,B,AH,L
IH,Z,IH,N
V,IY,EH,S
M,P,L,EH
N,F,ER,AH
L,OY,M,AH
L,EH,V,AH
V,IY,EH,S
OW,T,UW,K
AH,M,R,IH
S,B,AO,R
AH,SH,EH,R
SH,AH,T,IH
