a_0,a_1,a_2,class
D,F,R,AH
UW,IH,NG,IH
IH,N,S,T
R,EH,S,IH
R,AE,K,T
L,AH,P,S
JH,M,AH,N
CH,T,B,IH
D,V,AE,N
Y,UW,N,AH
ER,R,AH,K
ER,AH,P,IH
M,EY,K,S
AH,P,IH,R
T,R,EY,D
K,S,IH,N
R,AA,D,AH
NG,B,AH,T
L,Z,AH,N
S,T,IY,L
S,AA,B,L
W,UH,D,S
T,ER,AE,Z
T,OW,T,AH
P,M,AH,N
AA,D,ER,N
N,W,IH,L
N,F,AO,R
ER,Z,IH,N
K,ER,Z,T
V,M,IY,D
L,M,AA,R
IH,L,Y,AH
IH,SH,AH,N
N,Y,UW,AH
AE,N,D,IH
AH,L,T,IH
T,F,EH,D
T,L,OW,D
ER,EH,K,T
JH,EH,S,T
CH,UH,R,AH
S,EY,M,D
M,OW,B,AH
UH,R,AH,T
ER,V,Z,T
P,L,AY,R
M,AO,R,AH
AH,V,K,AH
AE,K,T,IH
EY,SH,AH,N
N,Y,ER,D
EH,R,P,R
D,IY,EH,R
P,IY,P,AH
R,OW,Z,T
IH,R,IY,AH
B,S,K,R
R,AY,S,T
AH,N,EH,K
M,P,AH,N
ER,K,AH,S
W,AO,R,D
IH,N,K,R
N,AE,N,AH
N,D,AH,S
AH,L,IH,S
AY,K,S,EH
R,G,IH,N
S,AH,F,AH
IH,N,D,AH
L,IH,S,T
N,IY,SH,EH
L,D,ER,L
P,EH,N,S
R,AH,S,T
NG,M,AO,R
G,IH,V,AH
K,R,IY,S
EH,R,Z,T
R,AY,T,S
R,HH,OW,L
Z,L,AO,S
IH,N,S,AH
L,IH,F,T
T,ER,M,D
L,F,EY,Z
AH,F,ER,S
R,K,AA,S
AH,M,P,L
EH,V,AH,L
M,AH,L,T
N,IH,K,AH
L,P,R,EH
EH,K,W,AH
OW,T,S,D
IH,SH,AH,N
N,UW,SH,EH
AA,L,ER,Z
EH,R,AH,N
S,T,AH,K
D,IH,L,EH
D,IH,S,K
EY,SH,AH,N
AY,S,IH,Z
Z,AH,V,K
UW,SH,AH,N
T,S,IH,N
AH,S,T,R
IY,L,IY,S
SH,AH,N,K
R,EY,D,IH
M,AA,R,K
D,IH,N,IH
IH,SH,AH,L
L,M,AA,R
K,L,EH,R
M,OW,S,T
AH,N,D,IH
AH,F,EH,L
IH,T,EH,R
T,R,AH,N
AH,F,IH,L
R,M,AA,R
DH,AH,R,IH
AH,B,AO,R
AO,R,JH,EH
F,AH,S,AH
IY,P,EH,R
K,T,AE,Z
AA,D,AH,K
D,F,AE,K
S,T,Y,IH
IH,N,IH,T
AH,M,P,EH
T,W,IH,L
S,IY,D,Z
AH,N,T,R
SH,AH,N,AH
K,R,EH,D
M,AH,N,T
AE,K,T,AH
K,T,AA,N
AA,M,IH,K
IY,IH,T,R
N,D,IH,N
D,AH,M,EH
CH,ER,K,AH
AA,R,T,S
EH,V,R,AH
IH,K,T,EH
EH,D,IH,T
R,AY,S,AH
IH,N,S,AH
R,JH,AH,S
W,IH,DH,S
IY,IH,N,AH
T,R,IY,Z
EY,SH,AH,N
AH,Z,F,R
Z,T,UW,D
AH,L,OW,AH
K,AO,R,D
T,DH,AH,K
AE,T,AH,L
D,IH,T,S
R,AA,K,AH
IY,S,P,EH
DH,AH,G,AH
SH,IY,P,S
NG,DH,EH,R
N,AH,JH,IH
EY,T,S,T
P,K,UH,D
OW,K,AH,N
R,IY,M,AH
D,IH,V,IH
F,AH,N,D
L,S,EY,L
R,AH,N,T
B,R,AO,T
F,AH,D,AH
N,T,R,AH
AH,M,AH,N
S,IH,N,AH
M,EY,L,AH
AH,T,S,IH
S,T,IH,N
ER,V,Z,R
AA,N,T,AH
P,EH,N,D
L,D,P,R
OW,L,D,AH
T,R,AE,K
HH,OW,L,D
K,AA,N,AH
AA,F,AH,T
P,ER,CH,AH
EY,SH,AH,N
R,OW,Z,T
ER,N,AH,L
P,ER,CH,AH
G,EH,R,AH
M,AH,S,T
AH,N,AE,L
Z,T,UW,S
D,IH,SH,AH
IY,D,IY,AH
T,EY,N,D
N,T,S,AH
NG,R,UW,L
OW,L,P,R
OW,T,AH,Z
AA,R,T,AH
AH,W,AH,L
UH,R,AH,T
AE,T,EH,N
AH,N,S,IH
K,AH,N,T
K,AH,N,S
Z,AH,D,EH
R,M,ER,K
DH,AH,IH,N
T,S,AW,T
M,AH,N,T
N,L,AO,S
AH,S,T,IH
IH,T,S,R
Z,IH,N,K
L,IH,M,AH
N,S,AH,N
AH,N,T,EH
CH,IH,P,S
D,B,IH,N
JH,D,D,AH
D,DH,AE,T
CH,IH,P,D
M,P,AH,N
IH,SH,T,S
AH,B,AW,T
S,T,R,AH
Z,IH,K,S
F,AO,R,K
S,AH,Z,AH
EY,SH,AH,N
T,R,AH,D
N,IY,S,EH
SH,AH,N,AH
R,T,IH,D
DH,AH,P,R
L,EH,S,IH
AE,N,W,AH
R,L,AY,N
EH,L,Y,AH
AH,M,IH,N
V,IY,EH,S
UH,R,AH,N
R,JH,AH,S
IH,Z,IH,K
L,P,F,AH
ER,V,IH,S
SH,EH,R,Z
IH,L,Y,AH
IY,OW,AE,K
NG,W,IH,L
K,SH,AH,N
P,ER,S,EH
K,S,B,IH
W,AO,N,T
Z,F,AO,R
R,AY,S,AH
AY,S,AH,Z
ER,Z,AH,N
V,DH,AH,T
ER,P,AH,S
EH,S,ER,L
L,P,AH,Z
EH,JH,IH,S
S,T,M,AH
TH,M,AO,R
V,ER,IY,AH
S,AH,Z,AH
AH,Y,UW,N
B,AO,R,D
EH,K,S,AH
T,R,AH,K
IH,L,Y,AH
M,EY,D,AH
EH,N,T,AH
AH,V,DH,AH
AH,W,AA,T
T,IH,T,S
AH,S,K,R
D,M,EH,D
EY,T,IH,D
NG,IH,N,T
S,T,R,AH
D,M,AA,R
S,AE,T,AH
NG,B,AH,T
P,AH,N,AH
AH,M,P,AH
EY,V,ER,AH
D,EH,N,D
Z,IH,NG,IH
S,EH,T,AH
EH,T,AH,S
Z,S,EH,D
AO,R,IH,L
AA,R,AH,S
IY,P,EY,IH
AE,M,AH,N
S,K,AH,S
IY,W,UH,D
SH,AH,N,D
AH,P,AE,S
R,AH,P,S
T,R,AE,K
T,AH,N,IH
IH,NG,AH,R
N,ER,AH,L
IY,AH,S,L
AE,N,AH,L
S,IY,D,Z
UW,V,AH,L
IY,F,IY,L
IH,NG,AA,N
N,S,T,R
IH,NG,K,AH
S,EH,N,D
Y,UW,T,IH
EH,K,SH,AH
AH,M,P,AH
AH,N,Z,S
K,AO,R,K
M,IY,T,IH
T,EH,P,IH
R,EY,D,IH
K,T,IH,D
N,D,B,IH
M,IH,N,AH
S,EH,V,AH
IH,NG,IH,T
T,R,EY,D
D,EH,N,L
T,IH,D,IH
AH,F,AO,R
DH,DH,AH,N
AA,N,D,K
DH,IH,S,L
IH,K,AO,Z
AH,Z,AO,L
L,ER,EY,T
Z,W,IH,L
T,IH,V,Z
P,AH,N,D
AO,R,OW,N
R,AH,D,AH
N,B,AY,IH
IH,R,AA,N
K,L,IY,T
AE,N,SH,AH
D,IH,NG,S
N,V,EH,S
AH,N,T,T
K,AO,Z,AH
AH,P,R,EH
AH,N,D,IH
N,D,R,AH
IH,N,V,EH
AY,P,S,AH
ER,CH,AH,S
EY,N,DH,AH
AH,N,T,R
Z,AA,R,IH
AH,B,AH,L
ER,IH,Z,AH
AE,N,AH,L
D,IY,Z,AH
F,IH,SH,AH
T,S,S,EH
T,ER,N,AH
OW,S,UW,N
R,AH,T,IH
EH,N,D,L
DH,IY,Z,L
IH,K,AH,T
S,T,AA,R
W,IY,K,L
V,IH,Z,IH
IH,L,EH,K
P,AA,S,AH
T,UW,R,IH
AH,M,AH,L
AE,Z,W,EH
EH,K,T,AH
AH,N,D,IH
AE,V,B,IH
R,DH,AH,L
N,W,AA,Z
IH,S,P,EH
G,OW,L,AH
R,SH,AH,L
L,S,EH,N
S,AH,N,D
S,EH,SH,AH
UW,M,AH,N
N,R,EY,N
T,AH,V,R
V,AH,L,Z
OW,K,AH,L
IH,Z,AH,L
NG,F,AO,R
S,T,EH,D
D,AH,N,D
AA,R,K,AH
EY,K,ER,Z
D,T,EH,R
UW,SH,AH,N
EH,N,D,AH
Z,P,AA,R
K,SH,AH,N
Z,DH,AH,L
D,R,AY,S
N,T,L,EH
D,DH,AH,K
L,DH,IH,S
DH,AH,L,IH
Z,AH,D,EH
EY,T,IH,N
EY,D,P,R
S,CH,AA,R
IY,EH,S,L
AH,N,D,R
S,P,IH,K
P,EH,R,AH
N,HH,IH,Z
AH,N,AE,N
IH,Z,P,L
K,L,AE,S
L,B,IY,K
F,AO,R,D
AE,Z,B,IH
AH,B,IH,D
R,AH,N,AH
AH,D,EH,N
S,EH,D,IH
IH,NG,AO,R
IH,N,K,L
AH,S,OW,S
R,Z,AE,T
IY,T,EH,N
M,P,AH,N
P,R,AA,S
K,SH,AH,N
EH,L,S,AH
S,F,AO,R
AO,R,T,R
N,IH,N,IH
L,T,IY,D
R,IY,S,EH
R,HH,EH,L
AY,N,IH,N
S,T,ER,D
EH,SH,AH,N
AH,N,D,R
R,EH,P,R
B,IH,N,L
S,T,IH,D
V,K,AH,N
AA,T,TH,IH
V,IH,Z,IH
R,K,AH,T
N,AW,N,S
N,EY,T,IH
F,AO,R,K
IH,NG,R,IH
M,AA,R,K
AH,N,Z,IH
K,S,AH,L
R,AH,M,AH
NG,K,ER,S
D,AH,D,S
AH,K,SH,AH
N,F,R,AH
AW,ER,D,IH
T,AH,N,D
AH,N,T,S
IH,S,T,R
AE,N,D,IH
Z,B,IH,T
Z,P,R,EH
AH,V,IH,T
L,EH,V,AH
IH,G,Z,EH
IH,T,S,R
R,AA,S,EH
V,M,AH,N
R,IY,AH,L
T,DH,OW,Z
AE,T,AA,R
N,S,T,IH
N,EY,T,IH
N,AH,T,EH
DH,AH,IH,N
D,EY,Z,D
P,AE,K,AH
HH,IY,IH,Z
T,AE,N,IH
T,IH,T,S
AH,T,IH,K
AH,V,DH,AH
R,IY,S,K
K,AO,R,D
S,AH,N,T
IY,Z,IH,N
DH,AH,D,IH
N,S,T,AH
V,IY,EH,S
S,AH,B,S
IH,T,S,EH
EY,SH,AH,N
SH,AA,T,AH
AA,T,AH,K
W,ER,P,L
OW,B,AH,L
P,R,AE,K
M,AA,R,K
JH,ER,AH,S
AO,R,IH,T
S,AE,NG,K
AO,F,AE,N
AE,D,AH,D
D,AH,N,T
HH,EH,D,K
T,M,AO,R
M,AH,N,T
L,M,IY,T
T,L,OW,N
NG,K,EH,S
SH,AH,N,Z
EH,R,IH,Z
AH,S,T,IH
D,W,IY,N
T,IY,M,IH
M,IH,NG,K
Z,W,ER,N
AY,N,D,S
L,Y,AH,N
AH,Y,IH,R
D,EY,S,IH
D,AE,T,AH
P,L,AH,S
P,AA,R,T
ER,M,AH,N
G,Y,UW,D
S,AH,P,AH
Z,W,IH,L
IH,S,K,AH
V,EH,S,T
L,IH,N,S
T,AH,B,AH
M,IH,N,AH
K,S,EH,L
V,ER,M,AH
UW,P,AA,L
IH,N,DH,AH
UW,V,M,AH
CH,AH,V,AH
L,AY,N,D
EH,S,T,R
AH,T,UW,D
AE,D,B,IH
Y,UW,N,IH
T,R,EY,N
N,S,IH,N
F,EH,N,S
L,P,R,AH
D,AH,S,T
D,ER,EH,K
IY,AH,N,D
N,S,EH,N
T,S,T,EH
R,HH,OW,L
NG,K,EH,S
IY,P,AO,R
IH,Z,AH,S
V,D,IH,T
L,AE,S,T
N,V,AY,R
AH,P,AA,Z
EH,ZH,ER,AH
T,AE,N,D
P,AA,Z,IH
EY,SH,AH,N
D,AH,K,T
N,DH,AH,T
OY,N,T,K
D,W,IY,T
D,R,AY,S
ER,B,IY,T
Y,EH,N,T
T,ER,V,EH
N,T,AH,T
M,AH,N,T
ER,D,IH,N
OW,L,Z,T
P,OW,K,S
OW,IH,NG,Z
AH,N,R,IH
L,IH,NG,Z
K,AO,R,T
EH,K,T,IH
AH,L,R,EH
IH,L,P,R
AH,N,IY,Z
Z,AE,K,T
P,P,EY,D
UW,P,AA,R
UW,S,EH,L
N,T,AH,N
UW,EH,N,T
IH,K,AH,N
EH,K,T,S
T,UW,DH,AH
AH,B,L,IH
T,ER,S,IH
B,EY,S,T
AO,S,IH,N
S,HH,OW,L
L,D,ER,Z
AH,D,IH,N
K,IY,M,AH
AY,N,D,T
EH,S,T,IH
IH,N,V,EH
EH,N,IY,S
CH,IY,F,IH
N,T,R,AH
EY,T,IH,D
R,S,EH,D
AH,N,AH,L
AH,L,T,K
D,P,AA,R
N,S,IH,D
AY,P,AA,R
IH,F,EH,N
AE,T,Y,IH
L,D,IH,N
N,D,Z,S
L,IH,V,EH
IH,N,DH,AH
Z,G,OW,IH
N,Z,EH,S
T,R,AH,S
L,AH,M,EH
ER,CH,AH,S
K,Y,UH,R
UW,L,Z,AH
AE,K,SH,AH
D,IH,K,S
V,IY,EH,S
R,EH,L,AH
V,IY,EH,S
S,G,R,IH
IY,K,S,T
EY,L,IY,T
UW,B,IH,L
AA,R,K,IH
Z,AH,N,T
AO,R,D,AH
AE,Z,DH,AH
S,AH,N,T
P,EH,S,T
IY,T,AH,D
S,AH,M,AH
AH,L,IH,S
UW,B,UW,S
N,UW,Z,AH
D,AE,F,T
IH,NG,DH,AH
N,D,IH,T
AH,EY,JH,AH
R,EY,D,IH
DH,AH,AO,R
T,UW,EH,K
K,S,P,L
IH,L,AH,T
AY,V,Y,IH
IH,K,S,N
AH,M,AH,T
AA,F,IH,T
R,M,AH,N
AH,N,F,R
D,L,AE,S
AO,IH,NG,R
EH,N,SH,AH
EH,N,S,T
N,ER,AH,L
AH,G,EH,N
N,AH,S,K
S,AH,L,IH
D,T,UW,R
AH,L,G,R
AE,Z,R,IH
SH,AH,L,Z
K,CH,ER,D
AH,N,D,T
T,EH,D,AH
T,IH,N,IH
IH,Z,IH,K
IH,F,AH,K
M,AH,N,S
AH,N,T,L
P,AE,K,T
S,DH,AE,T
B,IH,N,D
T,AH,K,AH
T,AH,S,AH
Z,AH,N,S
EH,K,S,T
M,P,AH,N
S,EH,V,R
AE,NG,K,S
B,AE,N,D
K,AH,M,IH
P,AA,R,T
AH,K,S,EH
HH,AE,Z,AH
IY,L,UW,Z
IH,NG,S,AH
Y,IH,R,Z
AH,N,AA,N
T,ER,IH,N
W,IH,CH,IH
DH,AH,T,R
ER,K,Y,AH
D,W,EH,N
M,AH,T,IH
R,S,AH,Z
L,M,AA,R
D,IH,V,IH
AH,N,W,IH
AE,N,Y,AH
R,AH,D,AH
K,AO,R,D
B,IY,DH,AH
IY,T,UW,L
K,AH,S,IH
K,T,IH,K
L,EH,K,S
AH,B,K,AH
AW,N,T,D
N,Z,AH,N
N,V,EH,S
R,IY,AH,L
AA,T,K,AH
HH,IH,Z,T
L,Y,AH,N
K,AH,N,D
AH,W,IY,K
IH,HH,AY,N
L,L,EH,D
P,IH,R,Z
IY,D,L,IH
V,L,EH,D
AH,N,P,R
F,ER,T,S
IH,S,T,AH
M,Y,AH,L
V,IH,NG,AH
P,R,AA,D
IH,DH,IH,T
D,AW,T,EH
M,AH,T,IH
IH,N,IH,K
AA,L,V,D
T,UW,DH,AH
F,IH,K,AH
AA,R,T,IH
UH,D,IH,N
AE,N,AH,T
AH,V,DH,AH
D,T,AE,K
NG,Z,AH,N
AA,N,DH,AH
AH,N,AE,N
AH,P,AE,S
D,AH,N,D
K,AH,N,T
S,M,AH,N
AO,K,S,K
R,M,ER,L
AO,R,SH,AH
D,N,AA,T
AH,V,S,IH
V,S,IH,L
S,IH,K,R
K,T,IH,D
UW,CH,UW,AH
OW,AA,R,N
M,IY,T,IH
K,S,EH,S
T,R,IY,T
K,AH,L,T
S,T,DH,EH
N,S,IH,D
D,AE,Z,AH
K,T,ER,Z
UW,L,UW,Z
EH,D,IH,T
AH,N,EY,T
K,AW,N,T
T,S,EH,D
AH,L,P,R
P,L,IY,T
N,N,IH,R
OW,V,ER,T
IH,T,EY,N
AH,L,IY,N
OW,Z,AH,L
AH,N,Z,S
L,CH,AE,L
EH,G,AH,T
V,K,AE,T
P,R,AH,D
R,IY,S,AH
JH,R,AH,D
IH,NG,AA,N
AH,N,S,EH
R,T,S,AH
AO,L,DH,AH
M,AE,N,AH
DH,AH,R,EH
B,IH,N,R
K,AA,S,T
AA,R,K,AH
T,EH,K,AH
ER,M,AH,N
T,EH,S,T
AE,N,EY,T
S,T,Y,IH
D,D,IH,D
S,P,AO,R
N,TH,S,AH
IH,R,AH,N
OW,T,AH,L
K,S,M,AH
IY,AE,D,AH
R,G,AH,T
NG,AH,S,L
S,T,R,IH
IY,D,ER,Z
AH,JH,EH,S
Z,AH,N,D
T,UW,DH,AH
T,EH,K,T
ER,S,EH,N
IH,M,IY,D
ER,S,T,T
R,AO,NG,L
AH,P,OW,Z
DH,OW,Z,AH
EH,D,IY,D
L,M,AA,R
IY,V,IY,AH
F,IH,T,S
S,N,EH,T
S,F,AH,L
S,HH,IY,IH
T,AH,P,R
V,ER,M,AH
DH,AH,F,R
AH,D,AH,N
R,EY,D,T
F,L,OW,Z
HH,IY,S,EH
DH,EH,R,IH
IH,P,L,AH
AH,L,Z,S
N,OW,T,AH
S,AA,N,IH
HH,AY,ER,L
L,P,R,AH
N,EY,SH,AH
N,T,EH,S
T,UW,S,T
K,AA,N,AH
ER,HH,AO,L
AH,V,DH,EH
EY,M,IY,T
R,DH,AH,S
AY,W,EH,N
AH,N,JH,IH
AA,R,K,AH
M,AH,N,T
L,AY,F,IH
Z,P,R,AH
K,L,IY,T
EY,SH,AH,N
S,IH,NG,AH
AE,SH,AH,N
AH,N,AH,L
T,EY,SH,AH
IH,SH,AH,L
N,D,EH,T
G,R,EH,S
ER,AE,F,T
K,S,M,AH
IH,SH,AH,L
S,IH,N,T
M,EY,T,AH
S,G,EH,R
UW,G,EH,R
AE,N,AH,K
AH,N,S,AH
AH,D,UW,S
S,M,AH,N
NG,DH,IH,S
AH,S,IH,S
L,S,EH,D
N,T,ER,N
AH,S,T,R
IH,N,D,EH
V,ER,AO,L
N,Z,P,R
D,Z,F,R
UW,P,R,AH
OW,R,IY,S
DH,AH,EH,N
AE,D,AH,D
OW,N,IH,N
ZH,AH,N,AH
ZH,ER,Z,AH
AH,N,D,AH
D,F,AO,R
S,T,IH,L
AH,N,T,S
IH,N,T,R
T,S,EH,D
IH,N,L,IH
F,DH,EH,R
W,ER,B,IH
S,T,M,AH
EH,N,SH,AH
ER,AO,L,S
T,S,EH,D
ER,R,AY,Z
N,R,AE,N
IH,L,Y,AH
IH,B,IH,L
AE,N,AH,L
UW,DH,AH,K
OW,L,D,AH
S,IY,L,IH
AH,DH,ER,D
DH,AH,IH,N
AH,N,D,AH
N,D,K,EH
S,P,AO,R
S,EY,L,T
R,EY,T,AH
AH,V,S,AH
OW,AH,L,IH
K,S,M,AH
K,IH,NG,T
W,IH,P,IH
AE,N,D,IH
AH,P,S,AH
Z,OW,N,D
DH,K,EH,R
IH,NG,AH,R
ER,DH,AE,N
N,S,IH,D
S,K,AW,N
T,AH,B,IH
AE,Z,AO,L
AH,S,IY,D
T,AH,D,T
Z,IY,N,N
OY,N,T,IH
ER,S,T,S
IH,NG,W,IH
T,HH,IY,S
IY,K,AH,N
T,DH,AE,T
T,R,EY,D
V,DH,AH,K
P,R,AY,S
T,EH,R,AH
AH,N,D,AH
AO,L,EH,K
AY,ER,Z,R
D,IH,K,L
V,Z,DH,AH
T,ER,AE,K
AY,S,AH,Z
B,AE,R,AH
M,IY,T,IH
D,K,AH,N
R,S,AH,Z
R,AA,B,L
Z,IH,T,R
AA,R,K,AH
L,AY,N,D
EH,N,S,AH
B,IH,L,IH
T,W,EH,R
ER,Z,AH,N
IH,SH,AH,N
V,ER,DH,AH
L,IH,S,T
AH,D,P,R
UW,B,IH,T
DH,AH,G,R
F,OW,K,AH
K,L,IY,T
AA,N,DH,AH
IY,M,EY,K
R,AE,Z,AH
AA,N,DH,AH
AY,N,IH,N
M,EH,S,T
S,F,R,AH
D,B,IY,AH
ER,Z,IH,N
V,T,UW,S
T,F,AO,R
T,IH,V,Z
AH,Y,IH,R
ER,K,AW,T
AH,L,P,R
L,Y,AH,N
Y,UW,Z,IH
V,IH,NG,K
NG,K,AA,T
L,AH,S,IH
S,EH,D,R
T,AH,V,IH
ER,T,EY,K
AA,R,K,S
AH,D,AH,N
HH,IY,S,EH
EY,D,F,L
AA,M,AH,S
T,IH,V,N
L,IH,N,T
R,EH,S,IH
IY,T,UW,S
W,AH,N,D
F,IH,S,IH
S,M,AH,N
S,S,AO,R
IH,N,T,R
IH,N,IH,N
UW,DH,AH,S
N,B,IH,L
HH,UW,S,EH
N,S,AH,Z
M,AA,R,K
EH,N,S,T
R,IY,M,AH
EH,L,B,IH
D,AE,S,K
EY,L,Z,AH
T,R,IY,EH
AY,D,ER,L
DH,AH,AH,S
AH,N,IY,EH
B,IY,IH,N
S,AH,N,T
B,IH,L,T
D,W,AH,N
D,W,EH,R
IH,L,AH,T
AH,N,EY,T
S,T,AA,K
OY,L,D,IH
AA,M,P,AH
P,AH,L,S
Z,F,R,AH
V,D,S,AH
N,D,P,R
UW,AH,N,D
T,DH,AH,EH
OW,T,EH,S
AH,Y,IH,R
S,T,IH,D
SH,AH,L,Z
N,T,S,T
W,AH,T,IH
M,R,OW,L
Z,SH,UH,D
P,OW,K,S
R,IY,S,IH
T,S,EH,D
AH,B,IH,L
Z,S,EH,D
S,DH,AH,T
ER,F,AO,R
S,P,EH,K
Z,S,EH,D
Z,AH,N,D
Z,W,IH,L
P,M,AH,N
IY,IH,G,Z
AH,M,P,AH
P,EY,T,IH
AH,N,S,AH
EH,K,T,S
L,AY,S,AH
K,W,AH,L
R,AH,D,AH
IH,T,IH,Z
IH,N,AH,S
IH,T,R,AH
S,HH,IY,R
AH,S,T,IH
AH,N,JH,AH
W,OW,T,AH
L,N,AA,T
S,B,EH,T
P,R,AY,S
L,AH,V,AH
S,AH,V,T
K,T,UW,IH
T,AA,K,K
AH,T,EH,N
EH,D,DH,AH
IH,G,AE,N
T,EY,S,T
UH,D,R,IH
IY,Z,K,AH
K,R,EH,D
S,T,AH,N
K,ER,AH,N
ER,AH,N,S
AH,P,AO,R
G,OW,L,D
HH,UW,IH,Z
D,DH,AE,T
EH,S,R,IH
P,EY,M,AH
AH,B,S,AH
N,AE,SH,AH
IH,P,EH,N
IY,P,R,AH
G,R,EH,S
N,D,EH,N
M,AA,R,K
IY,HH,AE,Z
K,SH,AH,N
R,IY,AE,K
K,S,P,EH
EY,N,IH,N
P,AH,L,IH
IH,T,AH,K
DH,EH,R,N
NG,D,AA,L
EY,SH,AH,N
S,ER,P,L
OW,B,IY,IH
JH,AH,N,Z
AO,R,IH,K
T,T,OW,T
S,K,ER,AH
P,R,AA,S
AH,M,AH,T
V,IH,T,S
AA,D,AH,K
AH,K,T,T
AY,DH,AH,K
D,IH,P,EH
S,F,ER,S
L,D,IH,N
AH,G,EY,T
ZH,ER,Z,L
IH,Z,AA,L
EY,N,JH,R
R,UW,D,IH
L,EY,T,AH
AH,N,D,AH
AA,Z,M,EH
N,TH,AO,R
S,F,EH,L
AA,R,K,S
AH,R,IH,Z
AE,SH,AH,N
W,AO,R,T
EH,N,S,T
T,S,IH,N
R,N,IH,R
IY,L,OW,Z
T,R,IY,L
F,IH,SH,AH
D,AH,S,T
D,AH,TH,R
T,AE,K,S
IH,T,AH,K
EH,K,N,IH
AA,Z,P,R
EH,R,D,T
IH,N,AH,N
S,AH,Z,S
EH,S,G,R
T,AH,N,T
Z,DH,OW,Z
L,AH,M,AH
T,F,AO,R
G,R,AH,K
AH,L,P,R
W,EY,AH,R
N,M,AH,N
EH,N,T,R
K,M,AH,N
R,AH,K,AH
P,ER,CH,AH
R,IY,G,R
N,T,R,AH
DH,AH,N,EH
D,AH,S,T
S,EH,N,T
T,R,AH,L
AE,D,IH,N
AH,L,K,AH
R,AE,K,T
EH,N,D,AH
IY,T,EY,K
IH,N,DH,AH
HH,IH,T,IH
S,AH,N,D
IH,M,EY,N
AH,M,DH,AH
K,EY,T,AH
AY,S,AH,Z
P,ER,OY,L
AH,V,B,IH
L,EY,S,AH
IY,N,EH,K
M,P,OW,Z
M,P,AO,R
P,R,AY,S
Z,R,OW,Z
L,W,IH,L
AH,K,AH,N
ER,S,EH,K
N,F,AO,R
IH,NG,AH,N
AH,D,AA,L
IH,NG,DH,AH
S,AH,CH,AH
P,AO,R,T
Z,AH,D,EH
P,L,EY,S
L,V,Z,AH
AH,Y,UW,T
D,DH,AE,T
T,UW,DH,AH
OW,S,T,S
K,SH,AH,N
Z,N,AH,S
EY,P,ER,AH
R,IY,M,AH
F,AO,R,S
N,AH,S,S
UW,M,EY,N
N,T,IH,N
W,ER,K,AH
B,AE,NG,K
EH,N,T,R
T,K,AH,N
V,S,IH,L
AE,V,B,IH
IH,M,EY,N
IY,AO,R,R
M,AE,N,D
R,IY,AH,D
Y,UW,AH,L
AO,R,T,S
N,JH,IH,N
IH,N,T,R
CH,ER,IY,AH
R,K,P,R
EH,L,AE,Z
S,T,AE,N
N,AH,R,IH
T,W,UH,D
Y,IH,R,AH
ER,V,Z,AH
D,IH,P,L
AY,B,IH,L
D,HH,IY,S
IH,N,D,AH
IH,Z,R,AH
D,T,UW,D
B,EY,S,IH
L,Y,AH,N
T,R,AE,N
AY,F,IH,N
AH,D,UW,S
D,UW,S,T
R,AY,S,AH
B,IY,AH,T
UH,R,AH,N
K,M,AE,N
L,AE,S,T
P,L,AH,S
T,UW,L,IH
AH,N,T,S
N,D,P,R
D,EH,T,AH
Z,DH,EY,K
T,UW,TH,IH
AH,N,D,D
V,Z,D,AH
EH,T,T,R
R,T,IH,D
P,EH,T,IH
EY,N,Z,IH
IH,K,AA,N
AH,JH,IH,T
AH,K,EY,T
T,IH,N,T
CH,B,AA,R
M,AA,R,K
IY,AH,M,T
N,M,AA,R
IY,EY,SH,AH
IH,CH,K,AH
AH,S,EH,N
IY,W,AA,Z
UW,S,D,EH
M,AH,N,T
CH,HH,AE,Z
UW,S,T,IH
S,B,IH,D
L,UW,M,IH
AH,B,AA,N
AH,N,IH,K
R,AH,M,AH
K,AH,T,T
T,IY,AA,N
EH,K,SH,AH
UH,D,W,IH
IY,IH,NG,S
IH,T,S,S
N,ER,Z,AH
N,T,P,R
K,L,IY,T
T,IH,L,AH
AE,NG,K,D
T,AH,V,S
N,D,AH,S
AH,JH,IY,AH
S,T,UH,D
UW,B,EH,N
AH,M,P,AH
K,T,IH,Z
IH,N,B,IH
IH,NG,K,AH
P,R,AA,K
N,OW,T,IH
IH,T,IY,T
P,R,AA,S
S,AO,L,T
IY,T,ER,Z
AE,T,IH,T
N,AA,T,N
UW,Y,IH,R
AH,L,K,AH
ER,Z,AE,T
R,AE,K,T
T,S,F,R
Z,AH,V,Z
ER,AH,N,S
EH,R,Z,AH
K,T,R,IH
T,S,IH,K
D,K,AO,R
R,EY,T,IH
AH,T,IY,IH
AH,M,P,AH
M,AH,N,S
AH,AH,D,IH
Z,AO,L,R
D,IH,V,EH
UW,P,ER,K
P,ER,K,AH
R,K,AH,T
L,AE,S,T
N,SH,AH,L
AH,V,IH,N
AH,M,W,AH
AH,N,IH,N
M,AE,S,IH
B,R,EY,K
P,ER,EY,T
NG,T,UW,S
CH,AO,K,L
AH,V,TH,R
IH,NG,DH,AH
HH,EH,K,T
K,AE,S,T
T,AH,M,AH
T,IH,D,IH
S,IH,NG,S
EY,T,AE,Z
UW,Z,D,K
R,DH,AE,T
AE,M,P,AH
M,EH,S,T
IH,D,K,AH
N,AA,M,IH
L,W,ER,K
W,AH,N,N
T,AE,K,S
HH,AA,G,S
