a_0,a_1,a_2,class
AE,NG,K,S
IH,N,V,EH
AE,T,AH,N
B,L,IH,K
AY,AH,L,R
L,OW,L,IH
T,IH,V,Z
IH,N,D,AH
F,R,AH,M
R,DH,AE,N
AE,T,DH,AH
T,R,AH,S
F,R,AH,M
AH,P,P,AH
V,AW,T,S
F,EH,K,T
NG,F,AA,R
N,JH,IH,N
T,AE,Z,AH
L,IH,T,IY
Y,UW,M,AH
AH,N,AW,N
IY,AE,D,AH
W,IH,L,S
CH,UH,R,IH
AH,S,R,EH
IH,N,K,R
AH,T,L,IY
CH,ER,IH,N
M,K,AA,S
IY,P,AH,S
Z,IH,SH,AH
P,AO,R,T
N,D,UH,R
ER,N,AH,L
S,IH,S,T
AE,T,DH,AH
NG,DH,AH,K
K,AO,R,N
R,M,AH,N
AH,V,DH,AH
D,EH,N,D
B,AY,S,ER
IH,R,IH,N
T,R,OW,L
R,EY,D,D
L,IH,S,T
N,T,R,IY
S,T,IH,L
AH,N,D,EH
N,EH,V,ER
IH,S,T,IH
N,T,IH,N
CH,IY,F,IH
UW,AH,G,EH
D,V,EH,R
R,T,AH,D
NG,N,AO,R
D,AH,N,D
L,Y,AH,N
P,AA,R,T
IH,D,IY,EH
EH,S,P,R
R,IY,L,IH
D,AH,D,IH
UW,V,AH,L
EY,T,DH,AH
Z,P,R,AH
EY,AO,G,ER
IH,T,EH,S
R,M,EY,D
UW,K,AH,M
HH,IY,S,EH
OW,K,S,M
NG,S,EH,K
K,AH,N,S
AH,D,EY,AH
EH,L,F,R
S,IH,S,T
ER,CH,AH,S
EH,D,IH,T
AE,N,AH,L
SH,UH,D,N
IH,JH,R,IY
EH,S,T,AH
T,IH,NG,Z
AE,F,S,EH
S,EH,S,ER
G,EH,N,S
R,IH,N,D
JH,EH,K,T
Z,JH,AH,S
IY,D,AH,D
AH,IH,K,S
F,IH,SH,AH
AE,S,EH,T
UW,T,EY,K
P,AH,N,IY
SH,AH,N,Z
T,EH,K,T
D,L,EH,N
S,CH,AH,N
D,DH,AE,T
EH,R,Z,K
AH,S,T,ER
AH,N,D,L
D,EH,F,AH
L,B,IY,AH
S,EH,D,IH
AH,M,P,AH
N,Z,P,L
S,M,AO,L
TH,AH,V,IH
AH,N,T,S
AH,B,AW,T
ER,N,IH,T
P,L,AE,N
P,R,AH,S
T,K,AH,N
UW,M,EY,N
M,P,SH,AH
EY,K,ER,Z
ER,IH,NG,S
D,IY,L,IH
T,K,UH,D
IY,S,IH,N
EY,N,IH,N
AH,G,R,IY
B,IH,N,AH
IH,ZH,AH,N
G,ER,IH,M
T,F,AO,R
K,L,OW,Z
NG,K,S,IH
AE,NG,K,ER
N,S,IY,D
P,L,AE,N
IH,T,S,AH
AH,N,S,IY
AH,N,AA,R
OW,IH,NG,L
EY,SH,AH,N
IH,D,AH,N
ER,M,AH,N
T,S,IH,Z
D,S,AH,M
AE,B,R,AH
K,SH,AH,N
M,OW,S,T
V,L,IY,S
N,IH,L,EH
AH,N,IH,N
S,AH,B,S
T,IH,V,L
JH,AH,N,IH
L,IY,AH,N
K,AH,T,T
Z,OW,V,ER
L,AE,F,T
S,OW,S,EH
N,D,S,EH
R,B,EY,S
D,TH,R,IY
R,IY,S,AH
M,IY,N,Z
D,DH,AH,D
N,OW,IH,N
M,IY,T,IH
AH,N,T,IH
IY,AH,G,R
IH,N,IH,N
Z,T,UW,K
ER,M,AH,N
R,AA,F,AH
T,R,AH,S
V,IH,ZH,AH
S,R,AY,Z
DH,AH,IH,N
EH,V,AH,N
T,K,AA,N
EY,T,S,S
AA,P,R,IH
D,AH,N,T
R,EH,Z,AH
L,IH,D,L
K,W,AH,Z
S,T,EH,N
R,W,AH,N
N,D,F,ER
F,T,M,IH
S,AH,L,Z
S,AH,HH,EH
S,W,IH,L
S,EH,D,IH
N,L,IY,IH
M,AE,N,AH
DH,AH,N,EH
Z,L,EH,D
AH,B,AH,L
AH,N,AH,N
AH,B,L,IY
N,JH,M,AH
EH,K,W,AH
IH,F,IH,K
K,S,ER,S
UW,B,AA,R
DH,AH,F,ER
EH,D,DH,AH
P,ER,HH,EH
IY,Z,M,AH
EY,SH,AH,N
P,Y,UW,T
N,T,R,AH
EY,SH,AH,N
R,UW,V,M
V,OW,V,ER
IH,SH,AH,N
S,AH,Z,T
W,IH,CH,IH
AH,K,AH,M
M,S,EH,D
M,AH,N,S
IH,NG,F,R
T,M,AH,L
IH,N,AO,M
IH,N,P,R
AH,N,D,S
F,AH,N,D
AH,N,T,AH
AE,K,S,IY
AA,R,JH,AH
N,T,R,IH
Y,IH,R,AH
M,IY,T,S
N,S,IH,Z
R,AH,N,D
OW,V,ER,AH
N,IY,EH,S
R,AE,F,T
R,AH,D,AH
AH,K,T,S
T,IH,T,S
ER,T,UW,AH
R,EY,D,IH
EY,D,IH,D
F,R,AH,M
AH,T,S,S
AE,NG,K,IH
HH,AE,Z,N
EY,W,AA,Z
N,T,IH,N
UW,DH,AH,EH
L,Y,AH,N
L,D,ER,AH
ER,EY,SH,AH
IH,V,IH,D
R,UW,V,D
IY,K,AH,N
K,L,AY,N
HH,OW,L,D
S,P,L,IH
AH,T,IH,Z
EY,SH,AH,N
S,T,IH,K
AH,N,T,AH
R,P,EY,AH
R,DH,AE,N
IH,L,P,R
UH,D,L,EH
P,M,AH,N
R,AA,P,T
IH,V,Z,S
S,OW,AH,L
IY,S,T,R
IY,Y,UW,Z
T,B,IY,IH
F,R,AH,M
IY,AH,L,N
S,AH,T,IY
F,R,AH,M
AH,P,IH,R
F,R,AH,M
UH,G,ER,IH
HH,IY,S,EH
T,P,UH,T
IY,W,UH,D
F,Y,UW,D
IY,S,EH,D
T,IY,CH,ER
ER,AH,N,R
K,R,IY,T
F,R,AH,M
R,IH,Z,AH
K,D,EY,T
B,AY,DH,AH
IY,T,AE,K
AE,K,SH,AH
EH,JH,AH,S
T,AE,K,S
AY,AH,F,EH
IH,N,T,R
D,AE,Z,T
OW,N,IY,T
N,UW,EH,S
S,EH,V,AH
AH,S,OW,N
IH,T,ER,M
S,IH,S,T
N,T,IH,T
IY,M,AE,T
EH,N,IY,EH
N,D,AH,D
D,IH,NG,IH
AH,IH,N,S
L,AO,F,AH
AA,N,OW,L
S,M,AH,S
T,D,IH,S
AH,B,AW,T
IY,Z,W,IH
P,SH,AH,N
AH,N,IY,S
R,EY,D,IH
T,UW,B,IY
M,AA,R,K
IY,EH,R,IY
N,B,AE,R
AH,N,D,AH
N,IH,T,IH
K,AH,N,D
Y,UW,Z,D
T,EH,K,T
T,DH,AE,T
T,AH,D,AH
TH,IH,NG,M
M,EH,N,IY
T,IY,L,EH
S,K,AH,M
AH,G,R,IH
D,EH,T,S
T,IH,D,D
AH,D,DH,AH
R,EY,Z,IH
IH,N,V,EH
AA,R,P,AH
P,AA,R,T
P,AH,N,IY
D,IH,F,EH
ER,S,T,K
UW,T,IH,D
R,IY,V,IY
S,R,EY,T
M,P,SH,AH
T,AO,R,M
AH,N,R,IH
L,AO,NG,T
S,IH,S,T
M,AH,N,T
IH,D,AH,R
R,AH,T,IY
K,AH,N,S
B,AY,DH,AH
UW,CH,UW,AH
IH,N,DH,AH
K,T,AH,D
N,ER,SH,IH
AH,T,R,IH
AH,V,DH,AH
AH,DH,ER,K
D,AH,M,AH
Z,IH,S,T
N,T,ER,IY
AH,N,T,N
IH,N,IH,T
DH,IH,S,M
Z,N,AA,T
L,AH,G,R
L,B,IY,K
N,Z,AO,L
ER,IH,JH,AH
AO,S,AH,Z
IH,T,IY,ER
R,EH,P,R
DH,AH,T,R
UH,D,R,IY
F,ER,AH,N
EY,T,F,IH
G,AH,V,ER
AE,K,SH,AH
N,IH,K,S
IY,Z,AH,N
AH,L,R,IY
AH,F,ER,S
AO,AE,Z,R
AH,N,S,T
M,AA,R,K
S,T,AE,S
AH,T,OW,T
N,AE,SH,AH
EH,T,ER,Z
CH,AH,Z,T
D,DH,AE,T
IH,S,EH,R
K,S,EH,K
AH,N,IH,R
P,R,AH,D
N,DH,AH,S
T,UW,B,L
AH,L,IH,Z
K,AH,T,S
R,S,AH,M
SH,UH,R,ER
F,R,AH,M
M,AH,N,T
Y,AH,N,IH
Z,AH,N,D
L,AE,N,D
AA,T,B,IY
L,Y,AH,N
UW,N,AH,T
ER,S,T,L
N,M,AA,R
R,EH,P,R
DH,AH,B,L
UW,AH,P,R
R,AH,S,AH
AA,Z,AO,L
D,DH,AH,S
Z,P,EY,AH
D,AH,V,AH
S,HH,IY,S
N,D,Z,IH
IH,N,DH,AH
IY,AH,D,IH
AH,P,R,IY
D,IH,K,R
IY,S,T,IY
S,T,AY,M
IH,N,M,IH
AH,K,ER,AH
L,ER,K,L
K,AH,P,R
V,DH,AH,R
AA,T,OW,N
N,AA,M,IH
AA,R,JH,AH
T,IH,N,IH
DH,AE,T,AH
DH,AH,K,ER
N,EH,N,IY
P,M,AH,N
AH,R,AY,T
F,AH,S,IH
IY,W,IH,L
AH,N,DH,AH
S,EH,K,S
EY,AH,V,S
T,B,IY,R
IH,N,T,R
N,OW,T,S
AH,N,S,IH
NG,P,AA,R
AO,R,D,IH
T,IH,S,T
L,IH,S,T
Z,F,IH,K
AE,N,AW,N
R,D,DH,AH
M,IY,D,IY
AE,K,SH,AH
IH,T,S,K
K,Y,AH,L
Z,S,EH,K
M,P,AH,N
EH,L,TH,R
P,L,AH,S
T,M,AH,N
S,T,P,IH
NG,Y,UW,N
AE,NG,K,S
B,AY,DH,AH
AE,F,T,ER
R,DH,AH,M
IH,SH,AH,N
T,IY,Z,K
IH,S,T,AH
NG,K,AH,N
F,T,DH,AH
T,R,AH,S
L,AH,N,S
EH,R,IY,L
N,DH,AH,M
N,T,UW,S
AH,L,T,AH
T,AH,D,T
B,AA,N,D
IH,NG,P,R
P,R,AY,S
Z,T,UW,R
K,SH,AH,N
AH,N,D,EH
AH,V,P,R
AH,L,IY,S
F,AO,R,S
IH,SH,UW,Z
N,S,K,AH
S,T,AA,K
S,F,EH,L
K,AH,T,EH
AH,B,S,T
IH,T,IH,K
UW,SH,AH,N
F,IH,K,EH
T,S,EH,D
P,EH,N,S
T,R,EY,T
F,IH,N,IH
AH,N,EH,R
M,AE,N,AH
ZH,ER,IH,N
Z,B,AY,AH
ER,K,UH,D
S,P,EH,K
F,AY,V,T
Z,N,AH,S
IH,K,Y,AH
L,IY,T,R
IH,Z,AA,L
AE,K,T,AH
S,AY,T,AH
F,R,AH,M
IH,SH,AH,N
T,AA,K,D
S,CH,AH,N
IY,S,IH,N
K,L,IY,T
JH,R,AW,N
L,IY,IH,N
T,IH,L,L
IY,W,EH,L
IH,N,DH,IH
M,UW,V,AH
AH,M,P,EH
R,AA,B,L
D,Y,IH,R
IY,P,AO,R
K,D,EH,T
D,IH,F,AH
T,UW,R,IH
NG,K,EY,S
IH,K,AH,N
L,P,EH,N
AY,SH,EH,R
EH,R,IY,AH
T,S,AO,R
S,EH,D,IH
R,Z,AH,N
AH,N,D,T
EH,K,Y,AH
N,P,R,IY
S,R,AW,N
R,IH,S,EH
IH,N,AH,R
AE,Z,AH,T
AH,JH,EH,L
Z,P,R,AH
R,AA,F,AH
T,IY,W,IH
AA,N,T,IY
AA,K,IH,N
AH,M,P,R
AO,R,DH,AH
IH,NG,Y,EH
F,R,AH,M
L,IH,T,IY
L,L,IH,M
R,AH,K,AH
K,W,IH,D
W,AO,R,AH
DH,AE,T,AH
AO,R,T,IH
Z,R,AH,K
S,IH,K,S
V,EH,R,IY
AH,N,S,IH
OW,L,D,IH
T,ER,Z,IH
IH,NG,DH,AH
M,IH,T,IH
T,R,EY,D
F,IH,T,S
T,Y,IH,R
T,D,IH,K
R,M,AH,N
EH,SH,L,IY
T,DH,AH,S
G,EH,N,S
T,T,UW,AH
EY,L,W,IH
D,K,EH,R
R,UW,DH,AH
P,T,IH,M
AA,R,K,AH
R,IH,K,K
EH,R,D,R
L,IY,D,IH
T,ER,AW,N
W,UH,D,K
IH,N,D,EH
AH,N,D,Z
AH,N,T,IY
S,EH,D,IH
T,UW,B,IY
N,F,EY,L
AA,P,T,IH
AE,T,S,L
L,IH,N,T
P,AH,B,L
AW,ER,P,R
K,SH,AH,N
T,AA,K,AH
IY,M,AH,S
AO,R,AH,T
L,EH,K,T
L,AY,K,L
T,AA,R,R
IY,AH,N,D
N,K,R,IY
R,K,P,R
OW,M,EY,K
T,DH,AH,L
IH,R,IY,Z
R,EH,S,S
HH,AY,ER,IH
T,AH,R,IY
N,S,AA,L
W,UH,D,R
SH,EH,R,Z
Z,AH,N,D
OW,L,IY,AH
B,IH,L,AH
AA,N,DH,AH
ER,D,S,T
R,UW,D,D
AH,L,T,AH
ER,F,AO,R
S,T,M,AH
IH,F,AH,N
W,IH,CH,K
R,K,AH,T
S,EH,SH,AH
K,AH,T,S
IH,L,B,IY
P,R,IH,N
S,EH,V,R
G,R,AH,K
L,EH,N,D
P,OW,K,S
IH,P,SH,AH
T,IH,Z,M
DH,EY,AE,D
T,AH,D,IY
L,AH,P,M
F,R,AH,M
D,AA,N,AH
P,M,AH,N
T,R,IY,AH
OW,Z,AH,L
K,AH,N,T
EY,K,IH,N
AH,M,P,AH
R,T,IH,D
D,DH,AH,S
L,D,T,EH
S,IH,NG,N
N,AA,T,M
IH,L,IH,T
ER,IH,R,AH
UW,S,DH,AH
IY,S,T,IH
T,IY,AH,N
Y,IH,R,D
AH,N,B,AH
UH,D,P,R
AH,M,P,IH
P,AE,K,AH
P,AA,R,T
T,UW,HH,EH
N,T,ER,T
AH,N,T,EH
P,R,AH,M
G,AH,V,ER
IH,N,DH,AH
K,S,T,R
K,EH,M,AH
S,T,R,IH
SH,UW,Z,K
AH,Z,AH,N
DH,ER,IH,N
K,SH,AH,N
JH,ER,K,AH
AH,P,T,AH
IH,T,AH,L
K,R,AY,S
EH,K,SH,AH
IH,N,ER,L
AH,F,ER,M
EH,L,P,T
T,EH,N,D
AH,V,DH,AH
IH,L,Y,AH
AY,D,DH,AH
AA,R,K,AH
AH,G,R,IY
D,F,R,AH
N,T,S,AH
AH,V,ER,M
P,ER,EY,T
S,S,EH,D
L,P,R,EH
K,S,K,L
AH,Y,EH,N
L,D,IH,M
W,UH,D,S
R,S,S,T
T,AY,M,T
IH,T,W,IY
L,IH,N,K
K,AH,T,M
M,P,AH,N
W,IH,CH,IH
EH,K,T,IH
K,T,AH,D
JH,R,EY,T
AA,R,K,D
AA,S,T,AH
G,IH,L,D
Z,D,AH,S
N,T,UW,D
AE,F,T,ER
IH,NG,T,R
ER,M,AH,N
ER,M,AH,N
T,K,AH,M
L,AE,S,T
S,T,AA,R
EH,K,T,ER
AH,P,AE,S
R,IY,EH,M
AA,R,JH,ER
R,IY,V,IY
EH,JH,UH,L
DH,AH,L,IY
DH,AH,S,K
M,AH,N,AH
R,IY,AH,L
EH,L,AH,D
IH,Z,V,IH
N,HH,EH,L
R,P,L,IY
AH,K,AH,L
T,S,AH,N
P,AO,R,T
R,IH,L,IH
W,IH,N,D
L,AH,JH,AH
N,S,P,EH
T,AA,P,T
AE,T,AH,S
V,DH,AH,S
T,UW,DH,AH
AH,S,EY,M
N,SH,AH,L
IH,CH,DH,AH
AO,R,L,EH
Z,EY,SH,AH
G,R,IY,M
IH,P,M,AH
G,IH,V,AH
AO,N,AH,N
AH,L,B,AH
V,IH,NG,IH
IY,R,EH,D
AH,M,P,AH
R,N,AH,S
D,AE,K,S
P,OW,Z,R
N,OW,IH,M
M,D,AE,T
IH,Z,EH,N
NG,F,EH,R
W,ER,AH,N
AH,N,AH,N
EH,D,IH,T
K,AH,S,T
N,AH,F,IH
T,B,AH,T
AH,D,AH,M
AO,L,AH,M
IH,DH,S,AH
IH,M,IY,D
N,AH,S,L
S,L,AY,D
EY,Z,W,IH
V,IY,EH,S
AH,L,S,IH
N,AH,JH,ER
AH,JH,ER,IH
L,AY,N,D
S,EH,L,IH
NG,T,UW,AH
F,ER,S,T
N,T,EH,N
F,EH,L,S
IY,D,IY,AH
IH,D,W,IH
R,UW,V,D
T,L,IY,AH
S,IH,NG,S
Z,S,EH,D
K,W,AY,T
DH,AH,IH,K
EH,R,IY,AH
Z,DH,EH,R
JH,S,AH,M
AH,T,AO,R
B,OW,TH,K
AH,T,EH,N
AH,K,ER,AH
N,AH,M,AH
M,AA,R,K
T,B,EY,S
ER,B,IH,Z
IY,L,IY,S
K,SH,AH,N
AH,N,AH,N
Z,W,IH,L
NG,R,IH,M
AH,M,IH,T
S,AO,R,S
Y,UW,Z,IH
AE,S,EH,T
NG,DH,AE,T
SH,AH,N,Z
SH,AH,N,R
AA,R,K,AH
ER,Z,S,EH
K,L,UW,S
IY,B,IY,R
F,IH,Z,IH
R,EY,D,ER
EY,SH,AH,N
T,S,R,IH
Z,IH,SH,AH
AH,V,ER,M
K,ER,Z,S
IH,ZH,AH,N
R,EH,N,D
Y,UW,Z,D
B,AO,R,N
IY,EY,SH,AH
NG,K,S,AH
AH,L,IH,T
F,L,AY,IH
K,L,UW,D
R,AH,N,ER
L,AH,S,IH
ER,DH,AH,D
K,L,EH,R
N,S,IH,D
S,EH,T,AH
NG,F,R,EH
AH,EH,N,D
W,UH,D,IH
T,M,AH,N
K,AE,SH,IH
S,EH,K,T
EH,K,T,AH
ER,DH,EH,R
EH,S,AE,L
T,UW,K,AH
IH,N,T,ER
UW,N,Y,AH
HH,OW,L,D
AH,W,EY,T
T,ER,AW,N
L,F,AO,R
T,R,EY,D
T,R,IH,K
AA,NG,G,R
K,AA,N,AH
F,AO,R,AH
CH,HH,AE,Z
N,OW,N,IH
B,AY,S,AH
D,F,UW,D
P,ER,CH,AH
IY,N,R,IY
AE,T,HH,IY
AH,D,EH,N
M,AH,M,AH
IY,P,AO,R
AH,B,AE,K
AH,T,EH,S
SH,AH,N,Z
M,AH,N,T
N,AO,R,D
EY,S,EH,D
IH,S,T,AH
N,T,R,AH
M,EY,K,ER
N,AH,N,T
AY,S,EH,L
B,AH,T,R
B,AH,T,L
Z,AE,S,T
AH,N,D,L
D,IH,K,S
ER,AH,V,K
Z,IH,N,T
NG,L,EH,D
EH,T,R,IY
HH,AE,D,N
DH,AE,T,IH
F,R,AH,M
AA,Z,S,T
V,ER,DH,AH
P,EH,T,R
L,D,T,R
P,AH,T,AH
P,ER,CH,AH
Y,UH,R,AH
IH,M,EY,N
T,R,IY,Z
K,AH,N,S
AY,N,D,S
IH,R,R,IY
T,IY,D,AH
M,EY,K,ER
Z,L,EH,S
T,P,UH,T
Z,K,AH,N
R,AH,N,T
EH,N,S,T
EH,K,W,AH
S,M,IY,T
IH,L,Y,AH
AH,S,T,IH
IH,G,Z,IH
AE,N,D,AH
AE,NG,K,S
S,EH,D,L
M,EY,AE,D
ER,DH,IH,S
D,F,R,AH
AE,N,T,IH
N,IY,S,AH
IH,N,K,L
T,AH,L,AH
V,L,IY,IH
W,AA,Z,N
CH,AH,S,AH
K,AA,N,S
IY,V,IY,AH
Y,AH,N,AH
IH,L,Y,AH
T,UW,L,AH
N,B,IY,S
K,P,IH,R
S,ER,P,L
AO,R,T,ER
L,W,IH,N
K,S,IH,N
DH,AE,T,L
SH,UW,W,IH
K,S,B,IH
R,IH,N,D
N,AH,S,EH
ER,SH,EH,R
K,CH,ER,ER
T,R,AH,K
T,DH,IH,S
ER,T,UW,AH
AH,N,D,IH
M,EH,S,T
UW,DH,AH,R
DH,AH,W,ER
AH,L,OW,ER
Z,R,EY,Z
T,UW,P,R
P,AE,K,T
N,SH,UH,R
N,AA,T,T
S,T,R,IY
AH,N,IH,Z
OW,Z,D,AH
P,L,AY,AH
UH,D,R,EH
T,W,IH,L
K,F,AO,R
T,W,EH,N
R,T,ER,Z
NG,AH,D,IH
V,T,AO,K
T,UW,AH,L
AH,D,AA,L
IH,N,D,AH
OW,D,S,AH
AH,HH,OW,L
AH,V,P,R
D,ER,AH,L
AA,Z,DH,AH
Z,AH,N,D
Z,K,AE,N
P,AE,T,AH
IH,N,K,R
K,R,UW,D
AO,R,T,ER
Z,IH,K,S
IY,V,D,AH
N,SH,AH,L
AH,N,D,ER
EY,SH,AH,N
V,EH,S,T
NG,R,EY,T
EH,K,T,IH
K,AH,N,S
L,AA,T,IH
M,OW,S,T
T,B,IY,L
Z,AH,SH,EH
P,OW,S,T
ER,Z,S,IH
AH,S,T,EH
IH,S,T,IH
S,AH,P,L
ER,IH,NG,IH
R,JH,AH,Z
N,D,AE,Z
SH,AH,N,K
Z,K,AH,N
CH,IH,N,K
AE,Z,IH,N
UW,SH,EH,R
S,T,Y,IH
IH,V,AH,L
AH,S,EY,M
IH,K,EY,T
N,EH,K,S
AH,N,D,D
OW,N,K,AH
N,EY,M,D
Z,HH,EH,D
NG,AE,K,T
F,R,AH,M
K,S,K,L
M,V,IH,D
AH,N,D,IH
AO,L,T,AH
T,AH,AE,Z
AA,N,T,R
EH,M,B,AH
AH,B,AH,L
R,T,JH,AH
Y,UH,R,D
IY,Y,UW,Z
N,P,R,IH
S,EH,L,AH
T,R,IY,Z
B,UH,L,M
T,S,AH,N
N,UW,R,IY
N,TH,S,T
S,P,AH,S
N,T,IH,N
NG,AH,N,D
F,IH,K,S
AY,V,Y,IH
EH,D,IH,N
Z,EH,N,T
P,R,AA,D
EH,N,Y,IH
G,R,AE,M
IH,F,IH,K
V,IY,HH,IH
AA,T,T,R
IH,T,AO,L
M,IY,D,IY
D,AA,P,T
SH,AO,R,T
F,ER,M,Z
AA,R,W,IH
AH,L,L,IH
NG,K,L,EH
AH,D,UW,S
K,W,AH,Z
Y,AH,N,K
M,OW,S,T
B,AE,K,S
AO,R,T,ER
EY,T,S,K
D,Z,W,ER
N,T,IH,N
R,IY,B,IH
AH,N,T,S
G,AH,V,ER
F,P,OY,N
AY,K,L,IY
AA,N,AH,M
IH,M,P,L
K,AH,P,IH
OW,TH,DH,AH
S,AH,P,M
T,S,AE,N
F,T,UW,R
K,L,OW,Z
F,AO,R,K
ER,AH,N,T
V,ER,AE,N
N,D,W,IH
N,AE,D,M
W,AH,Z,IH
V,AY,D,IH
L,OW,Z,D
L,M,IY,T
SH,AH,N,Z
B,IY,P,R
AO,R,AH,N
UW,W,EY,T
W,IH,L,AH
N,T,IH,N
R,AH,S,T
UH,L,IY,D
AO,R,W,AH
K,AE,S,T
N,T,R,AH
B,AA,L,AH
M,IY,T,IH
F,AH,S,AH
W,EH,N,IH
L,R,EY,T
AH,L,EH,T
S,AH,P,L
R,D,AH,N
S,T,R,AH
UW,N,AH,T
R,EH,V,AH
D,N,IH,R
IH,L,IH,N
N,D,R,IH
AH,N,T,T
EY,T,F,EH
AH,S,T,L
AA,Z,D,IH
SH,IH,P,IH
AH,N,Z,IH
EY,L,D,T
AH,AO,R,D
N,AW,IH,N
N,AH,S,T
D,AH,M,EH
R,EH,V,AH
EH,V,AH,N
IH,DH,IH,N
K,UH,D,M
IH,SH,UW,Z
F,R,AH,M
IH,G,Z,EH
IY,S,IH,N
AY,T,AO,R
AH,T,IY,S
EH,S,S,AH
M,Y,UW,N
SH,AH,N,S
B,OW,TH,K
IY,K,R,AH
V,AH,N,D
S,P,IH,R
AH,N,T,S
JH,ER,D,EH
AH,SH,AO,R
UW,SH,AH,N
R,OW,V,ER
EH,N,IY,IH
M,ER,SH,AH
ER,T,IH,D
N,ER,AH,L
B,AE,NG,K
Z,IH,NG,AH
D,HH,IY,K
N,T,R,AH
V,B,IH,K
T,B,UH,R
P,L,IY,D
F,R,AH,M
ER,M,EY,N
N,T,ER,N
V,EH,S,T
L,W,UH,D
AH,G,EH,N
AH,P,R,IY
AO,R,M,ER
AE,Z,W,IY
R,EY,T,S
AO,R,IH,M
S,W,EH,N
N,T,R,AH
Y,AH,N,Z
T,EH,N,IY
P,L,AE,N
M,AH,N,T
T,OW,L,D
DH,AH,EH,K
F,ER,AH,N
AH,S,AE,K
AH,V,IH,T
EH,R,AE,N
D,M,IH,L
AH,D,AW,N
T,S,G,IH
Z,F,AO,R
D,V,AE,L
EH,D,IH,T
IH,L,F,L
S,P,OY,N
NG,K,ER,Z
L,Y,AH,N
D,K,AH,N
N,Y,EH,N
D,AH,M,EH
AE,S,EH,T
D,DH,AH,IH
D,IY,EH,R
AY,V,B,IH
T,OW,T,AH
N,D,IH,K
EY,N,IH,T
AH,P,R,AH
W,UH,D,N
Z,JH,EH,N
T,T,UW,M
P,AE,K,AH
Z,N,OW,IH
IH,T,S,AH
IH,N,DH,AH
HH,EH,V,IY
S,R,IH,M
AE,N,S,AH
AH,B,AH,L
IH,N,D,IH
M,S,T,R
T,R,AH,D
AY,Z,AH,Z
D,AE,F,T
OW,D,UW,IH
AE,P,AH,T
AH,N,T,M
K,AH,N,S
AA,M,AH,N
OW,AH,N,D
Z,IH,N,K
ER,V,AH,S
UW,M,Y,AH
N,AA,T,IH
AW,N,T,AH
AH,N,S,ER
SH,UH,G,ER
AH,L,AA,R
ER,Z,AH,N
N,AA,T,M
IH,R,IY,AH
EY,SH,AH,N
AH,B,AO,R
IH,T,AH,K
K,T,IH,N
M,AH,SH,IY
R,EH,S,IH
D,M,AA,R
AY,ER,D,L
G,IH,L,D
T,UW,IY,Z
AO,R,AH,N
N,Z,G,R
L,AH,V,L
S,CH,OW,Z
N,EY,T,IH
B,EY,S,IH
AH,S,W,EH
AH,S,OW,S
N,R,IY,S
D,Z,W,IH
OW,L,D,R
AH,V,AO,L
IY,P,EY,S
AO,R,TH,AH
AE,T,AH,L
S,AH,B,S
EY,SH,AH,N
AH,Z,S,EH
HH,IY,S,EH
N,T,EH,N
L,OW,N,AH
K,S,AH,M
S,AY,D,IH
AH,W,AO,R
IH,R,EH,N
DH,AH,EH,R
EH,D,D,IH
AA,R,SH,AH
P,R,AH,D
N,SH,AH,N
P,AH,N,S
N,W,AH,N
R,IY,M,L
IH,N,T,ER
N,K,AH,M
N,IH,T,S
V,EH,JH,T
AA,R,JH,IH
T,P,AH,T
D,IH,T,S
Z,IH,N,K
IY,AH,L,Z
P,EH,N,D
K,AA,N,AH
IY,K,UH,D
N,AH,S,T
IY,D,IH,S
N,DH,AH,R
D,OW,V,ER
S,EH,R,IY
L,IH,M,AH
N,AH,T,S
T,L,AE,S
F,ER,T,S
K,AE,T,K
AO,R,AH,N
D,AH,S,EH
IH,T,W,IY
N,D,K,EH
N,D,D,R
F,R,AH,M
N,AH,L,IH
M,AH,N,T
R,AA,F,AH
K,S,F,EH
NG,B,AH,T
T,S,S,EH
EY,SH,AH,N
B,IH,Z,N
D,W,AA,Z
AY,T,S,T
ER,Z,W,IH
N,T,IH,N
G,AH,S,T
P,EH,K,T
S,EH,T,AH
T,UW,AH,S
JH,AH,N,AH
N,D,EY,T
B,IY,T,EH
L,V,AA,L
EH,K,SH,AH
IH,NG,V,EH
AE,NG,K,IH
AE,V,AO,L
D,B,AA,N
L,D,Z,R
L,OW,AA,N
S,W,UH,M
AA,N,DH,AH
V,IY,EH,S
V,IY,EH,S
S,L,AO,S
S,S,IH,K
L,AH,V,M
P,AA,R,T
EH,D,AH,T
W,IH,L,IH
D,AH,K,T
T,HH,AY,L
N,T,P,R
UW,EY,T,T
EH,JH,UW,L
M,D,AE,N
AH,T,EH,N
AE,S,EH,T
ER,Z,AA,N
R,AH,N,T
AE,Z,DH,AH
N,HH,IY,T
AH,W,AH,L
AH,N,TH,S
T,ER,M,L
IH,NG,IH,N
Z,EH,N,T
G,OW,L,D
S,P,EH,K
P,EH,K,T
OW,P,AH,N
IH,K,L,EH
N,K,AH,M
W,IH,L,L
L,IH,T,IY
T,S,AH,N
L,UW,D,Z
N,IY,EH,S
D,UH,R,AH
EY,M,AH,N
K,S,P,IH
EH,R,DH,AH
IY,N,Z,T
N,R,EH,S
IH,T,S,S
IH,NG,IH,T
Y,UW,Z,D
