a_0,a_1,a_2,class
V,Z,S,EH
T,IY,AE,N
T,EH,L,AH
N,S,EH,T
IH,P,IH,N
AH,M,AH,N
L,UW,SH,AH
D,T,UW,K
W,AH,N,S
B,OW,TH,K
IH,R,IY,AH
R,IY,AH,L
D,D,ER,EH
F,EH,D,T
K,AA,S,T
R,IH,K,AH
T,EY,SH,AH
G,OW,SH,IY
OW,Z,AO,L
D,ER,S,T
AH,P,S,IY
N,AE,N,AH
M,EH,K,S
IH,R,AH,S
AY,R,M,AH
AO,R,T,ER
M,EY,JH,ER
AA,N,S,AH
UW,P,R,IY
UW,T,EY,K
L,AY,K,L
AH,L,AH,T
AH,L,M,IY
ER,V,AH,S
W,AO,R,T
AY,N,Z,IH
AH,N,Z,S
IY,IH,NG,AH
T,UW,T,IH
M,AA,N,AH
S,R,AY,Z
T,IH,V,S
AH,S,T,R
P,ER,EH,R
JH,R,EY,T
W,AA,Z,N
P,R,AH,D
ER,M,AH,N
AH,M,AE,N
AH,G,N,IH
AH,M,P,AH
L,UW,D,Z
IH,T,R,IY
AO,R,T,T
K,W,AO,R
T,W,IH,L
T,M,EY,S
P,R,AH,D
S,T,AA,K
V,AY,AH,R
K,T,ER,EH
AA,B,IY,D
EY,K,AA,N
N,IH,N,T
IH,K,AO,Z
EY,DH,AE,T
IH,V,AH,T
EY,JH,ER,R
S,IY,D,IH
P,AH,N,IY
UW,B,IY,IH
W,ER,TH,AH
IH,T,W,IH
R,T,ER,ER
IH,N,D,IH
AH,M,P,AH
SH,UH,G,ER
IY,N,Y,ER
R,DH,AH,S
AA,Z,AH,K
OW,Z,AH,L
T,UW,R,AH
S,DH,AH,AH
UW,T,B,IH
IH,T,S,EH
AH,T,IH,N
V,ER,DH,AH
P,R,AA,D
AO,N,CH,IH
R,T,ER,R
ER,M,S,AH
V,DH,AH,S
JH,UH,L,D
N,D,AH,D
R,AA,F,AH
EH,L,AH,T
S,T,AA,K
AE,T,DH,AH
OW,L,TH,IH
N,AH,T,R
R,IH,Z,AH
F,AH,S,ER
AH,T,L,IY
N,V,AA,L
AH,S,EH,K
AH,V,DH,AH
R,EY,D,IH
N,D,P,R
R,JH,L,IY
N,TH,IH,N
L,R,AY,T
R,K,AH,T
AH,T,S,T
UW,OW,N,L
AH,N,S,AH
K,ER,AH,N
N,S,AH,Z
N,AA,P,ER
EH,D,AH,D
W,EH,N,T
N,V,EH,S
S,T,IH,N
IH,NG,AE,K
T,S,AA,N
M,F,EH,L
Y,IH,R,ER
AH,N,IH,K
L,EY,T,AH
N,D,AH,D
AE,M,AH,N
L,D,ER,L
AH,N,T,L
IH,L,R,AH
S,T,W,ER
Z,B,IH,L
IH,T,L,EH
AA,K,DH,AH
EH,N,B,IY
IH,SH,AH,N
DH,EH,M,IH
AH,G,R,IY
AE,N,D,IH
T,D,IY,L
IY,D,IY,L
N,EH,K,S
L,D,K,AH
N,EY,T,IH
AE,Z,K,AH
IY,T,AH,D
S,P,OW,K
P,AA,Z,IH
AH,L,OW,K
AO,R,D,IH
F,AH,S,ER
DH,AH,K,AH
S,IH,K,S
P,AA,R,T
S,EH,K,S
DH,AH,F,ER
JH,AH,V,AH
HH,OW,L,D
IH,S,T,ER
S,AH,P,L
D,IH,T,S
D,Z,IH,N
EH,S,F,ER
N,AH,L,IH
IH,CH,IH,Z
SH,AH,L,S
AO,S,AH,Z
EY,P,S,IY
IH,NG,F,ER
T,R,EY,D
M,P,AH,N
OW,S,EH,D
T,IH,K,S
SH,EH,R,Z
AH,Y,UW,N
UW,T,ER,Z
AH,N,AH,L
AH,L,SH,EH
K,OW,V,ER
AE,S,EH,T
R,L,IY,S
W,AH,Z,IH
T,IH,D,IH
N,D,AH,N
UW,IH,N,K
AH,N,D,N
N,IY,IH,Z
AH,N,D,N
N,D,AE,Z
N,CH,ER,Z
K,W,AH,Z
N,IH,N,K
V,ER,T,AH
N,IY,EH,S
AA,N,HH,IY
Z,AH,D,EH
B,AE,NG,K
R,IY,Z,AH
EH,M,B,ER
AH,V,W,AH
S,R,IY,S
AY,S,IH,Z
IY,AH,M,AH
AH,L,IH,S
AH,SH,EH,R
OW,AH,S,IH
Z,EH,N,T
G,R,EY,D
T,S,EH,K
IH,SH,UW,IH
D,DH,AH,EH
D,DH,AH,S
N,T,IH,L
G,R,EH,S
R,IY,S,T
AH,V,DH,AH
DH,AH,P,ER
S,L,AO,N
G,R,IY,D
AH,D,P,L
N,AH,L,Z
S,T,AA,K
AO,R,T,ER
AH,M,P,EH
M,B,ER,AH
IH,N,T,R
AE,NG,K,S
T,ER,N,EH
K,R,EH,D
IH,N,AO,R
L,IY,F,R
N,D,F,R
UW,M,EY,K
T,IH,T,D
EH,K,EY,D
Y,ER,AE,D
ER,AY,V,IH
S,T,AH,N
AH,V,P,R
N,IY,S,EH
EH,D,IH,T
AH,V,S,IH
IY,IH,NG,D
AH,N,T,T
N,M,AA,R
N,IH,K,K
DH,AH,P,R
T,AH,N,D
T,EH,R,AH
EH,DH,ER,S
R,AY,S,AH
V,ER,DH,AH
B,AY,DH,EH
EH,N,T,AH
AE,T,AH,L
AH,D,IH,T
AH,V,W,EH
F,IH,NG,T
AE,T,OW,N
IY,W,AH,N
G,AH,N,D
M,EY,N,IH
AH,Z,IH,N
R,P,R,AH
AH,D,UW,S
S,P,R,EH
HH,IY,S,EH
N,M,AH,N
AH,DH,ER,S
AA,S,T,S
S,AH,N,D
IY,AH,K,AH
F,AO,R,S
S,T,EY,T
S,P,OY,N
P,EH,N,S
AH,D,EH,N
D,S,AO,T
N,AH,N,D
V,AH,JH,AH
ER,V,Z,T
T,S,OW,EH
P,AH,N,IY
OW,ER,R,IH
N,T,IH,N
AH,N,SH,EH
AA,N,F,AH
AH,N,S,EH
ER,T,AH,N
S,T,IH,D
OW,M,AH,N
R,AH,T,EH
AA,N,DH,AH
S,IH,D,ER
AH,K,AW,N
SH,AH,N,AH
EH,SH,P,R
R,EH,SH,S
IH,V,AH,T
Z,IH,S,T
EY,V,P,R
AH,N,UW,IH
AH,K,AH,N
M,D,DH,AH
EY,JH,AH,N
Z,AY,N,D
N,L,AO,S
EH,S,T,ER
EH,T,S,S
ER,T,IY,Z
T,S,EH,D
M,P,AO,R
L,IH,NG,AH
AH,D,AH,N
T,UW,EH,N
K,N,OW,IH
AH,V,DH,AH
P,AO,R,T
N,K,AO,R
D,EY,L,IY
M,P,AH,N
SH,AH,N,IH
N,AA,T,T
IH,P,R,IY
IH,L,Y,AH
T,K,AO,L
AH,N,T,R
T,S,AY,N
D,AH,D,IH
D,ER,F,R
G,EY,V,N
EH,R,IH,Z
OY,L,K,AH
N,D,ER,S
M,AE,G,AH
L,IH,M,AH
Z,AE,V,R
T,AH,D,T
ER,EY,SH,AH
N,B,AY,S
L,AH,N,D
OW,K,T,AH
P,AW,ER,AH
T,S,SH,EH
B,AY,AH,N
N,D,IH,T
AH,N,T,R
OW,L,D,ER
L,IY,T,R
L,AH,N,T
P,AH,B,L
AH,TH,AO,R
S,T,AE,N
AH,B,AH,L
D,N,AA,N
T,S,D,IH
W,ER,IH,T
AH,SH,EH,R
IH,N,EH,N
AE,T,DH,IH
IH,NG,OW,Z
EH,R,IY,AH
T,DH,AH,K
P,S,EH,D
N,W,AA,Z
SH,IH,P,S
UW,S,T,AH
EH,D,IY,AH
AH,G,R,IY
IH,N,DH,EH
S,T,AE,K
AY,D,IH,D
AH,N,IH,T
EH,S,AE,K
T,L,OW,ER
R,EY,D,IH
OW,AH,G,R
AH,T,IY,Z
D,EH,T,S
AH,S,AH,Z
UW,AA,R,IY
R,AE,M,S
HH,UW,W,ER
DH,AH,L,IY
N,T,ER,AH
AH,V,ER,IH
IH,N,P,AH
Z,AH,T,EH
AE,K,T,S
ER,Z,AH,N
AA,T,T,R
AA,R,K,AH
R,IY,D,IH
L,IH,M,IH
L,P,AH,T
NG,HH,IH,Z
AE,N,T,L
AO,R,T,S
D,W,UH,D
S,S,ER,T
EH,D,AA,N
EH,D,DH,AH
R,AH,S,T
K,AA,N,T
R,EY,D,ER
T,R,AH,S
EH,N,IY,AH
B,IH,Z,N
N,F,AO,R
M,AA,R,K
N,B,AH,T
B,IH,N,IH
IH,L,Y,AH
AY,L,V,IY
L,Z,P,ER
OW,P,AH,N
Z,DH,AH,L
L,EH,D,T
L,Y,UW,Z
N,AH,S,T
S,AH,B,AH
W,AO,R,T
AH,V,D,IH
HH,OW,L,D
OY,N,T,S
AE,N,AE,D
N,D,AE,N
AH,P,M,AH
EH,N,HH,IY
AH,N,D,Z
AH,S,T,R
L,B,IY,AH
D,M,AH,T
R,B,IY,IH
T,UW,TH,R
R,S,AH,Z
D,AH,T,IY
T,R,EH,N
D,T,EY,K
L,AH,V,AH
T,UW,P,R
AH,R,IY,S
R,P,R,AH
F,IH,R,Z
S,AE,F,T
UW,R,AY,S
AH,M,V,EH
N,AH,M,AH
D,B,AA,N
D,ER,Z,S
R,AH,T,IY
DH,AH,DH,ER
M,AH,N,T
S,R,IY,L
N,AA,L,AH
K,AH,T,IH
R,EY,D,D
P,R,AH,T
L,T,OW,L
AY,R,M,AH
T,UW,DH,AH
W,AA,L,AH
AE,K,SH,AH
N,D,K,R
N,D,AH,D
IH,V,EH,L
S,T,AA,K
IH,N,K,L
IH,F,AH,K
K,AH,L,T
AA,Z,R,IH
AE,F,T,ER
Z,F,EY,L
K,AH,N,D
P,ER,CH,AH
AH,P,OW,Z
HH,OW,L,D
T,IH,JH,AH
P,EH,R,AH
W,IH,DH,T
EH,N,SH,AH
IH,T,IH,Z
R,AH,N,Z
L,UW,D,Z
G,R,AE,N
L,EY,T,ER
AE,K,S,K
N,AH,JH,IH
P,ER,IH,N
N,K,R,EH
K,T,AH,D
IH,R,IY,AH
UH,R,AH,T
T,ER,M,AH
OW,Z,K,ER
K,AY,N,D
S,IY,K,IH
IH,N,V,EH
IH,DH,HH,IH
EH,T,AW,ER
T,S,K,AH
S,T,IH,L
S,W,IH,L
S,K,UH,D
R,T,IH,S
G,R,IY,D
NG,IH,T,S
T,IH,NG,IH
M,EY,K,ER
M,AE,N,D
K,W,AY,R
AH,N,IH,T
NG,S,T,R
UW,AH,L,IH
AA,L,ER,Z
W,AH,N,AH
P,R,IH,N
R,IH,N,S
T,R,IY,K
T,UW,M,IY
IY,V,N,IH
AW,N,G,R
T,ER,M,D
T,AH,V,IH
IH,N,P,R
K,L,UW,D
R,JH,AH,Z
EH,N,T,AH
K,AO,R,D
EH,N,DH,AH
S,DH,AH,K
EH,D,IH,T
L,Y,AH,N
Z,K,AH,N
IY,AH,N,D
R,OW,CH,IH
G,R,EH,T
T,S,EH,D
N,D,W,IY
R,M,AH,N
L,Y,UW,AH
R,EY,T,S
IY,L,W,IH
B,IH,AA,N
S,T,M,AH
EH,D,IY,S
M,P,EH,R
AA,M,IH,K
AH,V,DH,AH
ER,S,P,R
S,R,AH,K
W,IH,CH,K
L,AO,L,S
T,K,AH,N
IH,Z,AY,N
EH,K,SH,AH
T,R,AE,K
R,EY,D,IY
IH,NG,D,AH
K,AA,M,AH
AE,NG,K,ER
T,IY,Z,AH
M,AA,R,K
IH,N,IH,S
EY,SH,AH,N
IY,T,AE,L
R,EH,D,IY
OW,D,DH,AH
R,B,AH,T
P,EH,N,D
L,AY,DH,AH
R,AA,B,L
AO,R,IY,Z
EH,D,DH,AH
AH,S,T,R
S,L,OW,S
T,R,AH,S
K,AA,N,T
IY,AH,S,L
OW,L,S,EH
AH,L,CH,ER
F,AO,R,T
Z,AH,V,R
N,K,R,IY
EH,S,T,ER
AH,S,EH,R
AO,R,IH,N
DH,AH,IH,K
AH,L,P,AH
DH,AH,IH,N
M,AH,N,IY
AA,M,OY,L
S,EH,K,T
TH,AW,T,AH
DH,AE,T,K
Z,AH,W,ER
L,IH,L,EH
UW,T,EY,K
N,Y,IH,R
T,P,UH,T
M,AH,L,ER
AE,R,AH,L
N,IY,G,AH
N,EY,SH,AH
Y,EH,S,T
S,T,IH,N
D,ER,M,EH
W,IY,AA,R
R,AA,JH,EH
DH,AH,IH,N
D,AH,S,T
UW,P,R,IH
DH,ER,K,AH
D,Y,UW,N
M,EH,S,T
T,IH,K,D
S,T,EH,N
AY,AH,N,D
N,D,S,N
N,D,IH,K
IH,Z,OW,N
M,AH,T,D
AH,B,AW,T
EH,D,ER,AH
S,CH,EY,N
AH,N,UW,Z
S,M,EY,D
AH,S,M,EH
B,AH,JH,IH
AH,N,DH,IH
T,AH,G,EH
L,IY,G,AH
P,AH,L,T
P,EH,K,T
IY,EH,S,T
K,AO,R,T
T,ER,S,T
AH,T,S,EH
UW,D,AH,T
L,AO,S,AH
R,P,R,EH
AO,R,T,ER
IH,NG,K,L
P,OY,N,T
F,AY,L,IH
N,DH,AH,K
S,AH,G,N
UW,F,AA,L
AH,W,AO,R
AW,N,D,Z
T,S,IY,Z
N,F,ER,AH
AE,Z,AH,S
AH,SH,EH,R
AH,M,P,EH
IH,D,EH,N
AH,N,IH,N
N,D,R,IY
R,K,R,IY
ER,AH,N,S
DH,AH,IH,K
AA,R,T,IH
Z,IH,K,S
K,S,P,EH
AO,L,K,AH
P,IH,T,S
N,W,AA,Z
S,AH,N,D
D,IH,D,N
IH,T,S,R
TH,R,UW,AH
AO,N,AH,N
TH,AH,N,IH
D,AH,L,AH
M,P,AH,N
EH,K,T,IH
AH,V,DH,AH
L,K,EY,S
DH,AH,K,AH
T,R,AE,N
F,IY,L,IH
S,K,L,IH
P,IH,R,IY
T,S,S,EH
AY,M,W,EH
P,R,AH,D
AE,N,D,AH
K,AH,L,T
IY,S,T,R
T,F,AO,R
AE,NG,K,S
T,S,AH,N
UW,S,K,R
IH,N,Y,AH
JH,AH,N,AH
P,AO,F,S
Z,IH,N,R
AH,N,Z,AH
N,EH,K,S
IH,P,EH,N
S,EH,D,IH
V,ER,IY,IH
S,P,EH,R
R,K,AA,R
IY,P,AO,R
AH,N,S,T
K,K,AH,N
AE,T,AH,K
AE,T,W,IH
DH,AH,F,ER
B,IY,N,EH
IH,F,L,EH
R,M,AH,N
V,IY,N,D
W,IH,N,T
K,L,IH,R
G,IH,N,IH
M,AA,D,ER
T,ER,V,EH
ER,V,EH,N
IY,W,AH,N
ER,V,ER,S
N,T,S,EH
K,S,P,R
EH,V,AH,N
AA,N,D,IH
EH,K,T,AH
IY,AE,L,AH
S,IH,T,S
V,F,AO,R
K,AH,N,T
AY,D,IH,D
N,T,R,AH
F,AY,DH,AH
SH,AH,N,Z
Z,S,EH,D
Z,HH,AW,EH
M,AO,R,AH
IH,N,T,R
AO,R,IY,AH
AO,F,DH,AH
AH,Y,IH,R
B,R,EY,K
AA,T,S,AH
IY,AA,N,AH
S,T,M,AH
N,SH,AH,N
EH,T,AA,N
OW,AH,N,D
OW,AH,S,T
V,M,EY,Z
W,AO,R,T
D,V,EH,R
N,F,AO,R
DH,AH,S,IH
IH,N,DH,AH
AH,N,AA,N
AH,T,R,IY
CH,AH,S,AH
B,IY,T,K
M,EY,T,AH
AH,K,T,S
N,T,S,IH
F,EH,K,T
D,IH,V,IH
L,B,IY,AH
N,DH,AH,T
T,R,AE,K
N,S,EH,T
P,R,AH,D
B,IH,L,AH
AH,B,AW,T
IH,V,IH,D
AA,T,P,R
IH,DH,IH,N
T,IH,V,L
D,DH,AH,AH
AO,R,R,IY
L,D,DH,AH
R,OY,L,T
DH,AE,T,EH
T,R,IH,K
S,IH,T,S
N,T,D,IH
R,AH,T,EH
IH,N,IH,S
AH,N,AH,Z
Z,L,AY,K
D,IH,F,AH
P,AH,N,IY
AH,L,CH,ER
IH,L,Y,AH
EH,S,CH,AH
UH,D,B,IY
IH,T,D,IH
P,R,OW,T
AH,D,UW,S
UW,S,F,L
S,EH,N,S
N,Y,UW,IH
M,IH,Z,T
ER,V,AH,S
P,L,AY,IH
EY,SH,AH,N
N,AH,V,AH
IH,D,IY,EH
K,OW,V,ER
T,R,IY,EH
ER,L,D,EH
NG,F,AO,R
K,SH,AH,N
ER,D,R,IH
AH,M,B,ER
IY,S,K,EH
IH,T,M,AH
AA,Z,IH,N
R,IY,S,IH
Y,IH,R,AH
AE,T,ER,N
M,P,AH,N
L,EH,N,D
SH,UH,R,ER
Z,N,OW,L
P,EY,P,ER
IH,DH,G,AH
V,F,AO,R
S,T,P,R
CH,T,AO,R
V,IH,T,S
T,UW,DH,AH
G,R,OW,IH
S,HH,IY,S
R,T,ER,Z
DH,IH,S,K
P,R,IH,D
EY,F,R,AH
L,AY,K,L
NG,L,OW,N
N,F,ER,AH
AO,L,S,ER
R,IY,S,EH
N,T,R,IY
DH,AH,K,AH
IH,N,DH,AH
L,EY,SH,AH
R,AY,S,AH
R,OW,Z,T
V,IY,AH,N
D,AA,L,ER
M,M,EY,N
N,Z,AE,Z
N,D,S,IH
R,K,R,IY
N,IH,R,IH
ER,R,IH,T
IH,N,AH,S
N,AE,B,N
S,S,T,R
IH,F,T,D
EY,T,M,AH
EH,K,T,IH
ER,M,S,AH
N,T,P,R
B,AY,S,AH
T,AH,D,S
OW,IH,NG,IH
EH,S,S,AH
N,AH,HH,EH
IH,Z,AH,L
AH,L,K,AH
AH,K,AH,L
AY,K,L,IY
UW,S,F,AH
M,M,EH,S
NG,DH,IY,Z
L,AH,S,IH
IH,SH,UW,Z
T,UW,AE,K
W,IH,L,T
T,AH,N,D
P,ER,T,S
ER,Z,M,EH
S,P,EH,N
AH,L,Z,AH
AH,L,DH,AH
R,ER,S,AH
AH,N,T,R
IH,ZH,AH,N
R,IY,JH,AH
T,AH,G,EH
S,P,EH,K
R,ER,K,AH
S,HH,AY,L
T,UW,B,IH
L,AE,S,T
IY,HH,AO,L
AH,T,EH,N
K,S,L,IH
IY,L,ER,Z
Z,N,AA,T
IY,W,AA,Z
AH,L,AY,D
IY,S,K,EH
N,S,AH,L
AE,F,T,ER
IH,L,Y,AH
T,DH,IH,S
AH,N,F,R
AY,DH,AH,D
AH,L,AO,L
L,Z,S,EH
AH,N,T,S
P,S,AY,N
IY,S,AH,S
L,M,IY,T
R,IH,P,IH
D,N,AA,T
AH,JH,AH,S
K,IH,N,T
T,ER,M,K
IH,N,W,IH
K,SH,AH,N
D,UW,S,IH
IH,N,T,R
M,OW,T,IH
K,W,IH,K
IH,N,EH,N
V,EH,L,AH
S,P,L,ER
AH,N,AH,N
EY,N,JH,D
D,B,IH,N
D,IH,N,K
AH,G,EH,N
AH,V,P,R
IH,Z,P,R
N,TH,F,R
T,IH,N,T
SH,AH,N,AH
T,ER,V,EH
N,AH,S,T
K,AO,Z,IH
EH,L,IH,N
AA,T,B,IY
EH,N,IH,T
R,T,T,ER
N,EH,S,AH
AH,N,D,T
F,AE,K,T
L,R,EH,D
AH,M,AA,R
R,G,AH,T
JH,EH,K,T
F,P,AE,S
N,D,AH,D
UW,DH,AH,S
Y,IH,R,S
V,L,IY,S
N,T,DH,AH
T,IH,V,AH
AH,EH,N,D
DH,AH,K,ER
D,AH,N,D
Z,IH,R,EH
R,IY,K,R
W,IY,K,EH
EH,N,D,S
IH,S,T,S
NG,AE,N,AH
T,R,IY,AH
M,ER,JH,IH
IH,N,DH,AH
L,EH,JH,AH
T,IH,Z,N
IH,NG,AH,N
N,F,AH,D
P,R,EH,Z
S,AH,N,T
F,AH,S,AH
AH,S,T,R
TH,R,EH,T
AO,R,T,S
T,S,IH,K
HH,AE,D,D
IY,F,AO,R
F,L,OW,AH
ER,B,AY,L
T,S,T,R
F,AE,M,AH
S,IH,Z,D
S,IY,DH,AH
IH,NG,AH,K
L,EH,JH,AH
D,L,AE,S
AY,M,K,AH
R,AH,S,IY
F,AW,N,D
T,AH,P,AH
M,AH,V,AH
T,F,AO,R
EY,K,AH,S
R,AE,M,IH
AW,T,DH,AH
T,UW,K,AH
D,B,UH,L
G,EY,V,N
AA,B,L,AH
AH,B,AY,L
P,T,AH,N
EH,S,IH,Z
N,S,EH,T
L,IH,F,T
S,AH,CH,AH
IY,R,AY,S
IH,N,AH,K
D,IY,Z,T
L,EH,K,S
G,ER,T,ER
B,AE,L,AH
F,AA,R,N
V,ER,N,ER
Z,EY,SH,AH
IY,S,EH,D
R,AO,NG,R
R,IY,S,AH
S,M,AH,N
B,R,AH,T
UW,K,R,EH
OW,B,AY,AH
D,EH,K,S
Z,R,EH,R
AO,R,AH,N
AE,D,L,IH
K,AO,R,D
NG,B,IH,Z
S,EY,IH,T
K,T,AH,D
T,UW,B,IY
T,W,IY,N
HH,OW,L,D
F,G,AA,R
L,IY,D,ER
L,IY,T,IH
Y,AH,T,IH
NG,SH,AO,R
D,L,IY,K
AH,IH,Z,K
EH,N,S,T
D,F,AO,R
G,Z,EH,K
EY,T,M,AH
JH,L,AO,Z
UW,AH,S,IY
AH,N,D,Z
K,S,P,R
EH,K,SH,AH
P,AE,S,T
L,IH,L,EH
UW,AH,L,IY
AO,R,IY,IH
IH,V,AH,T
AE,T,IH,T
N,AH,L,IH
B,AE,NG,K
R,K,S,AH
AH,M,ER,IY
T,R,EY,D
IH,K,AA,N
ER,V,EH,N
OW,ZH,AH,N
IH,NG,IH,N
NG,IH,N,T
D,IH,NG,S
R,AH,S,T
AW,N,S,AH
HH,EH,L,D
IY,B,AA,T
S,M,AA,R
T,EH,N,IY
D,DH,AH,S
Z,IH,S,T
T,IY,Z,AH
P,R,IH,Z
K,L,OW,Z
V,ER,S,AH
T,AE,T,AH
L,S,OW,T
EH,R,IY,AH
Z,N,AH,S
W,IH,CH,IH
AE,T,IH,T
AH,N,D,D
T,R,AH,L
D,ER,L,IY
K,SH,AH,N
T,UW,S,T
AH,G,R,IY
AA,L,ER,Z
Z,DH,AH,D
N,F,R,AH
R,IY,AH,L
DH,AH,Y,IH
R,EY,T,R
P,L,OY,D
ER,L,D,EH
IH,S,K,AH
P,R,AH,D
D,UW,S,IH
K,AH,N,T
IH,F,ER,EH
SH,AH,L,Z
AY,DH,AH,K
R,UW,L,IH
T,P,R,AH
L,IH,F,T
K,AO,Z,IH
Z,AA,R,N
HH,OW,L,D
K,T,AH,D
L,UW,D,EH
OW,N,UW,Z
EY,L,Z,T
K,AO,R,D
K,S,P,EH
UH,G,ER,S
AY,Z,IH,N
N,IY,D,AH
IH,Z,IH,K
L,OY,IY,Z
IH,NG,P,R
AY,ER,IY,Z
P,AH,N,IY
L,G,AE,S
AY,S,DH,EH
V,G,AE,S
AH,N,S,IH
JH,EH,N,ER
K,R,AO,S
T,AH,D,T
S,IY,D,IH
AH,AW,T,S
IH,N,T,ER
T,HH,AE,Z
AH,S,T,R
P,L,IH,T
OW,T,AH,Z
AE,P,DH,AH
AH,L,CH,ER
IY,EY,SH,AH
S,IY,L,IH
V,D,DH,AH
N,AH,G,R
T,IY,AO,R
K,AE,P,AH
R,IY,AH,T
DH,AH,AE,D
AH,P,AO,R
AA,N,AH,T
V,Z,AE,T
UW,R,IH,D
EH,D,DH,EH
S,IH,NG,K
OW,V,ER,IH
M,P,T,T
AH,N,D,R
IH,DH,DH,AH
Z,K,AA,L
AH,B,EH,S
SH,IY,S,EH
AH,S,IH,N
ER,S,EH,D
AH,T,AO,K
G,EH,T,AH
AA,R,K,S
P,EH,K,T
T,R,EY,D
K,L,IY,T
AA,N,T,R
EY,SH,AH,N
EH,N,SH,AH
AE,Z,DH,AH
JH,EH,S,T
EH,M,S,T
N,AE,CH,ER
DH,AH,P,R
L,IH,NG,K
F,AO,R,AH
R,IY,AH,N
T,M,AH,N
AH,N,D,N
AE,N,S,IH
EH,K,T,AH
NG,K,DH,EH
DH,AH,EH,N
AE,D,AO,L
SH,UH,D,S
AE,NG,K,IH
AY,N,D,T
R,M,AH,N
AH,L,OW,K
N,S,T,R
S,AH,T,IH
N,HH,AE,Z
Z,AH,T,EH
DH,AH,F,ER
AH,L,M,IY
EH,NG,TH,AH
R,OW,TH,AH
AO,R,T,ER
N,L,AY,S
AH,T,S,EH
UW,SH,AH,N
AH,B,AW,T
S,AH,S,T
AA,T,S,EH
L,AH,N,D
EH,K,T,AH
K,AH,N,T
T,W,AY,L
S,IH,S,T
IH,N,D,EH
AA,N,DH,AH
P,R,AY,S
ER,DH,ER,D
AO,R,AH,T
W,IY,K,AH
AH,IH,N,D
S,P,R,IH
AH,V,W,ER
P,R,AH,D
IY,W,EH,R
AH,N,S,IY
AH,T,IH,Z
AH,N,S,IY
T,AH,N,AH
JH,M,AA,R
IH,CH,F,AH
EY,SH,AH,N
AY,AO,R,AH
P,AE,S,T
S,EH,N,D
K,EY,T,ER
L,IY,G,R
IY,IH,Z,N
AH,IH,N,D
F,AW,N,D
ER,Z,AH,N
DH,AH,IH,K
ER,AH,N,T
B,AE,L,AH
AO,R,DH,ER
N,AH,JH,ER
AE,N,HH,EH
R,EY,D,IH
T,L,IY,AH
Z,R,IH,K
P,EH,N,S
P,M,AH,N
T,R,EY,D
AH,D,AA,N
V,DH,AH,D
R,AH,T,IY
M,P,OW,Z
L,D,F,L
B,IH,L,S
AA,P,W,EH
AH,F,AO,R
T,EY,K,AH
Z,S,EH,D
M,AO,R,R
N,S,M,AH
S,K,AE,R
UW,M,ER,Z
N,T,IH,N
AH,N,S,T
N,AW,IH,N
T,S,DH,AH
D,R,IH,L
IY,P,AH,L
W,AO,T,ER
IH,N,DH,AH
M,P,IY,T
IH,JH,UW,AH
IH,SH,UW,Z
AE,CH,ER,AH
AE,S,AH,T
T,IH,SH,AH
EY,SH,AH,N
DH,ER,L,IY
K,T,AH,D
S,AH,V,IH
P,AH,N,IY
IY,M,AA,R
V,ER,M,AH
ER,B,IH,Z
AO,F,IH,S
IY,M,AH,N
IH,N,K,L
L,B,IH,L
F,ER,DH,ER
D,IH,NG,IH
R,IY,Z,IH
D,IH,D,S
N,EH,F,ER
EH,D,DH,AH
Z,S,AH,S
T,IH,K,S
HH,AA,L,AH
P,M,AH,N
N,SH,AH,N
N,SH,AH,N
T,F,AO,R
OW,EH,JH,AH
SH,AH,N,AH
CH,ER,IY,AH
D,ER,DH,AH
T,S,AE,Z
N,D,AH,N
M,EH,S,T
IH,K,K,R
DH,AH,S,T
R,T,AH,N
IH,L,B,IH
K,T,S,S
OY,L,IH,N
S,IH,NG,K
D,B,AY,ER
IH,L,K,AH
R,S,AH,Z
AO,R,M,AH
N,AH,JH,ER
N,T,IH,L
V,EH,R,IY
AY,AO,R,AH
AH,B,AH,L
K,IH,N,T
D,Z,S,T
L,AE,T,ER
K,T,AH,D
EY,T,IH,D
NG,M,IH,L
EY,SH,AH,N
N,Z,B,AH
F,EH,R,Z
IH,N,DH,AH
L,F,AO,R
UW,W,IH,N
S,IH,Z,D
AH,P,AH,Z
AE,F,T,ER
V,TH,R,IY
D,W,ER,L
DH,AH,F,L
AO,R,M,Z
DH,AH,P,R
ER,K,AA,S
T,EH,N,IY
T,R,IY,L
Y,UW,T,ER
M,AH,N,T
S,T,UW,R
DH,AH,S,AH
S,AH,M,ER
ER,B,AA,N
AH,N,S,IY
R,R,AY,Z
N,CH,ER,T
V,AH,L,IH
F,ER,S,T
JH,UW,L,IH
N,D,EH,T
NG,K,IH,Z
L,IY,ER,T
R,AA,P,IH
ER,R,OW,Z
V,W,ER,D
Y,AH,N,AH
L,EH,K,T
N,Y,IH,R
AE,K,SH,AH
N,ER,AH,L
W,IH,CH,IH
K,EH,M,IH
R,IH,K,T
L,OW,N,Z
N,ER,Z,AH
IY,T,UW,S
EH,N,EH,S
S,R,IH,T
N,AH,S,IH
N,DH,AH,D
AH,S,T,R
AH,S,T,R
D,L,AE,S
P,EH,N,D
T,S,S,EH
JH,IH,NG,AH
IY,P,AA,L
EH,JH,AH,D
K,N,AA,L
N,IH,F,IH
S,T,IH,L
IH,L,B,IY
L,ER,HH,EH
AH,M,P,AH
AH,M,P,IY
V,ER,T,AH
