a_0,a_1,a_2,class
T,S,EH,D
V,S,T,R
T,M,AH,N
N,IH,T,S
S,EH,T,S
M,EY,T,AH
D,AO,L,R
AE,N,D,T
R,S,IY,K
ER,Z,IH,N
N,T,DH,AH
AE,Z,K,AH
Z,K,AH,N
Z,S,IH,N
AE,NG,K,N
L,IY,T,D
T,L,IY,S
T,DH,AE,T
F,EY,S,T
P,R,AH,T
IH,N,DH,AH
P,R,AH,T
EY,D,DH,IH
T,AH,K,L
R,AH,N,D
L,AY,S,AH
N,D,Z,AH
F,IH,K,AH
Z,B,IY,IH
OW,AO,R,D
F,T,ER,AH
AH,IH,N,T
AH,N,SH,IH
AH,K,SH,AH
AA,R,Z,AH
R,AH,D,AH
EH,N,EH,S
R,IH,N,T
T,W,IY,K
AH,N,AW,T
IH,N,D,AH
IY,HH,IH,K
L,F,AO,R
T,S,EH,T
EY,W,UH,D
W,EY,F,R
AA,N,D,T
N,D,AH,D
IY,AH,S,R
W,AA,Z,D
UW,DH,AH,L
AH,N,IY,S
R,AH,M,IH
JH,AH,Z,IH
AH,IH,N,T
N,AH,S,IH
IH,T,S,K
T,AH,N,Z
P,EH,R,AH
EH,R,AH,N
S,T,AA,R
B,IH,L,Z
D,B,AA,N
B,AA,N,D
N,D,IH,K
ER,AH,N,T
D,AA,P,T
S,EH,N,D
N,JH,AH,Z
B,AA,N,D
AO,R,IH,N
B,AE,NG,K
ER,F,R,AH
R,IY,S,T
D,IH,S,K
S,T,S,IH
D,W,IH,L
UW,P,OW,S
R,EY,D,Z
F,IH,N,IH
SH,EH,R,Z
IH,L,EH,K
R,T,ER,Z
V,AH,L,AH
AH,N,D,AH
M,AE,S,IH
IH,K,D,IH
AO,R,IY,T
IH,NG,W,IH
K,OW,L,D
M,EH,T,AH
D,N,AA,T
EY,SH,AH,N
L,IY,W,IH
IH,N,K,R
AH,S,W,AH
S,L,EY,T
OW,B,AH,L
EH,JH,AH,S
W,IH,DH,S
IH,L,B,IH
SH,AH,N,AH
B,IY,DH,AH
M,AH,N,T
T,AY,M,AH
EH,D,IH,T
AH,N,IH,N
S,EH,D,IH
AA,R,T,T
V,AY,R,AH
AA,R,K,S
IH,N,DH,AH
EY,T,AE,N
JH,D,AH,K
R,D,AE,Z
ER,S,T,R
R,IY,AH,D
T,UW,DH,AH
IH,NG,IH,T
DH,AH,F,AH
T,R,AH,S
Z,P,UH,T
NG,T,UW,S
AO,R,AH,T
F,IY,L,D
EY,T,AH,D
R,AH,S,T
K,SH,AH,N
HH,AA,R,D
AH,L,EY,T
T,UW,IH,N
K,S,R,AH
NG,D,EY,T
AH,M,IH,S
N,T,AE,K
AH,V,DH,AH
P,R,AH,T
SH,AH,N,S
N,AW,N,S
AH,L,P,R
M,IH,K,K
M,AW,N,T
AH,N,IY,Z
SH,UH,D,R
AH,DH,ER,IH
D,IH,P,L
AH,R,IH,N
W,EY,K,AH
R,OW,N,S
D,IH,T,IH
OW,Z,AH,L
IY,G,AH,L
R,AE,K,T
R,HH,AW,S
T,AE,K,S
B,AA,N,D
T,R,EY,T
T,R,EY,D
M,AH,N,S
NG,M,AA,R
AE,K,T,IH
S,AA,N,S
R,EY,D,T
N,T,T,R
D,IH,K,L
K,S,P,L
S,EH,K,T
ER,AH,N,T
EH,T,AH,L
P,R,AY,S
OW,TH,IH,N
L,IH,R,AH
AH,D,AW,N
W,IH,L,K
N,T,IH,N
UH,R,AH,N
T,W,IY,N
R,D,IY,R
D,D,IH,S
R,D,DH,AH
TH,R,OW,AH
Z,DH,AH,D
R,AH,S,T
S,IH,S,T
T,R,EY,N
K,AH,T,S
L,AY,Z,IH
EH,S,IH,K
AH,N,K,AH
S,M,AH,N
IH,L,R,IH
OW,S,T,AH
Z,IH,T,S
T,M,AH,N
N,IY,AA,N
S,AO,R,S
T,IY,M,T
AE,N,AH,N
K,IH,L,D
M,AY,N,L
Z,S,UW,N
AH,M,AH,T
K,OW,AO,R
K,B,IH,L
B,IY,P,R
DH,EH,R,K
P,R,IH,D
EH,S,B,IH
IH,T,ER,Z
T,B,IH,T
K,CH,ER,IH
M,AH,M,AH
IH,P,EH,N
IH,D,AY,T
N,ER,AH,L
AH,R,IH,T
K,L,UW,D
IH,N,DH,AH
AH,K,T,S
UH,D,S,L
AH,N,D,IH
L,EH,S,D
N,AH,M,IH
L,IY,S,T
N,AW,N,S
T,AH,M,AH
P,AA,S,AH
Y,UW,Z,D
M,B,EY,S
S,T,UW,D
D,T,UW,K
EY,T,IH,T
R,EH,P,R
K,AH,V,R
S,F,AO,R
ER,Z,K,AH
IY,S,EH,D
M,ER,P,R
HH,IY,T,IH
AH,V,DH,AH
S,Y,IH,R
EH,K,SH,AH
V,IY,EH,S
W,AA,Z,AH
AH,S,IY,D
SH,AH,N,AH
AO,R,T,AH
T,M,AH,N
M,AH,T,L
V,T,R,AH
EH,K,T,AH
D,V,ER,S
R,IY,Z,N
Z,OY,L,S
T,IH,V,Z
D,Z,AH,N
CH,L,IH,K
S,AH,N,D
Z,F,EH,L
Z,AH,Y,IH
AH,D,UW,S
AE,T,DH,AH
AH,V,T,R
D,F,R,AH
AH,SH,EH,R
AH,M,AH,T
P,EH,N,D
AA,N,D,Z
N,D,W,IH
AA,R,OW,D
S,IH,S,T
AH,P,EY,T
R,M,AE,T
ER,CH,UW,AH
D,HH,AA,R
AO,R,DH,AH
R,T,S,AH
IH,N,IH,T
B,AA,N,D
P,AO,R,T
IY,K,AH,S
AH,N,IY,Z
T,IY,CH,K
AY,V,B,IH
EY,T,AH,N
ER,S,IH,K
M,AH,N,T
IH,N,D,AH
S,EH,D,IH
AH,L,AA,R
EH,S,AH,N
Z,DH,AH,L
AH,T,ER,IH
Z,R,IY,K
T,N,OW,Z
IY,T,DH,AH
IY,F,R,AH
ER,Y,IH,R
T,L,IY,IH
L,IH,S,T
SH,EH,R,Z
S,K,EY,S
M,AH,N,T
EY,B,AH,L
Z,N,OW,IH
N,Z,HH,IH
AH,M,P,AH
L,IY,R,AH
S,EH,T,T
ER,IY,R,IH
S,B,AY,S
S,EH,T,S
S,AH,F,IH
W,UH,D,K
AH,T,R,IH
B,AA,N,D
AH,DH,ER,Z
W,IY,K,AH
K,AH,T,S
IH,L,Y,AH
T,AH,S,T
N,S,DH,AH
IH,L,Y,AH
AH,K,AW,N
K,T,AH,N
T,F,EH,D
AO,F,ER,IH
R,T,ER,N
P,EH,K,T
N,DH,OW,Z
AH,L,AO,S
S,T,IH,T
IH,NG,IH,N
T,UW,AH,N
L,IY,S,T
V,L,IY,IH
SH,AH,N,AH
S,T,K,AH
DH,AE,N,T
AH,T,K,AH
T,IH,D,S
AH,N,D,IH
R,AY,S,AH
IY,S,OW,L
OW,P,IH,R
UW,B,IY,K
B,IY,K,AH
P,R,AY,S
R,EY,D,IH
AH,M,IH,T
AH,N,T,IH
DH,AH,G,R
L,IY,R,IH
EH,S,P,L
IH,T,K,AH
ER,D,S,T
S,T,AH,D
K,S,M,AH
ER,ER,N,IH
N,L,AO,S
T,IH,V,IH
K,AA,M,AH
N,D,AH,D
EY,IH,T,S
DH,AH,S,T
D,HH,OW,L
M,AE,N,AH
N,V,EH,S
M,AH,N,S
T,S,OW,N
AH,S,IH,L
S,M,AH,N
ER,AH,Y,IH
Z,D,UW,T
P,EH,K,T
AA,F,AH,T
ER,AH,L,IH
S,EY,DH,AH
N,D,AH,D
S,CH,AE,N
AH,N,D,S
OW,L,D,IH
AH,N,T,IH
EH,N,S,AH
K,S,EH,D
AH,F,ER,S
S,EH,D,IH
T,AE,N,IH
D,IH,T,IH
L,IH,N,T
AH,B,S,IH
L,Y,AH,N
S,T,F,IH
K,W,AH,Z
IH,Z,B,IH
L,AH,P,S
AY,V,AH,T
IY,S,EH,D
W,AH,N,S
EH,D,DH,AH
N,AA,N,S
R,AH,N,D
OW,S,IY,D
B,AO,R,D
K,R,OW,K
D,IH,SH,AH
EY,T,DH,AH
K,S,B,IH
S,S,ER,T
IH,N,IH,T
P,T,IH,K
SH,AH,N,AH
N,T,EH,N
ER,Z,W,IH
L,AY,S,AH
AY,AH,N,S
T,DH,AH,AH
P,AO,R,T
D,N,EH,T
IH,Z,S,T
Y,AH,N,K
M,EY,N,Z
ER,AH,N,AH
AA,R,K,AH
R,K,AH,T
P,L,EY,S
B,AA,N,D
IH,L,Y,AH
N,IH,N,K
P,L,AY,T
P,AY,L,IH
T,R,AY,K
AH,AE,G,R
S,T,AA,K
M,AH,K,AH
N,IH,T,S
D,M,AA,R
T,AH,L,AH
L,IH,T,S
T,ER,D,IH
S,W,IY,K
D,EY,Z,AH
R,DH,AH,S
F,AO,R,S
F,AO,R,AH
M,AY,N,IH
T,S,K,AH
S,S,EH,D
T,AH,S,T
AY,N,Z,IH
V,T,AO,K
IY,DH,AE,T
AA,R,D,AH
R,AE,K,T
D,AH,N,D
AW,ER,DH,AH
T,IH,Z,D
Z,AH,N,D
K,SH,AH,N
L,AY,ER,AH
AH,N,IY,Z
ER,N,ER,Z
HH,IY,R,T
AA,F,AH,T
IH,V,EH,N
T,AO,L,IH
AE,M,P,AH
L,AH,T,IH
UW,M,EY,K
T,UW,DH,AH
IH,K,AA,N
AH,D,UW,S
R,IY,S,K
EH,D,B,IH
N,T,R,AH
V,M,AE,N
L,EY,SH,AH
M,AH,N,T
D,V,AE,N
Z,AH,N,T
N,T,IH,D
W,AO,R,T
T,AH,D,IH
IY,S,EH,D
S,UW,T,T
S,T,ER,D
IY,B,IH,L
D,AH,K,T
AH,N,S,IH
AH,N,AE,N
S,T,Y,IH
G,IH,V,AH
S,EH,D,IH
AO,R,IY,T
K,EY,S,AH
K,L,ER,K
AE,N,AO,R
L,Y,AH,N
IY,L,D,T
ER,R,IH,Z
TH,ER,AY,Z
R,AH,N,T
Z,F,R,AH
AH,N,S,IH
G,OW,L,D
B,IH,N,D
D,R,AO,N
AW,N,S,AH
S,AH,Z,IH
L,EY,T,IH
AO,R,S,AH
AH,N,IH,K
ER,AH,N,S
N,S,IH,D
T,M,AH,N
IH,F,AH,K
ER,IH,JH,K
D,T,UW,IH
AH,JH,AH,Z
T,DH,AH,K
R,EY,T,IH
AH,N,S,AH
S,AH,L,T
L,EH,K,T
L,UW,D,Z
M,P,AH,N
M,AH,N,AH
K,EY,T,AH
Z,S,EH,D
T,DH,AE,T
R,AH,F,S
D,ER,K,AH
N,D,P,R
P,EH,R,D
K,AH,T,S
L,S,OW,K
D,HH,AO,L
DH,AH,S,IH
S,T,AA,K
S,EH,V,AH
T,IH,N,K
V,IY,EH,S
ER,L,IY,T
EH,D,IH,T
AH,N,UW,IH
R,AH,L,AH
F,IH,SH,AH
AO,R,N,D
EH,L,AA,N
F,AY,D,IH
R,L,AY,N
NG,DH,AH,D
N,T,IH,Z
K,AH,T,IH
EH,G,Y,AH
R,EH,S,IH
M,Y,IH,R
IY,OW,AE,K
N,AH,F,IH
L,AH,V,IH
N,D,P,R
AH,P,AO,R
AH,B,S,K
EY,N,JH,AH
F,Y,UW,Z
N,AA,M,AH
IH,L,EH,K
N,S,S,IH
AE,N,IH,N
AH,N,D,N
DH,AH,IH,N
EH,D,IH,T
T,R,IY,T
L,UW,D,IH
M,AH,F,AH
L,Y,AH,N
AH,T,IH,N
AH,M,AO,R
DH,AH,EH,N
EH,D,IH,N
UW,D,IH,N
IY,S,EH,D
ZH,AH,N,S
S,IH,S,T
AA,N,T,R
IH,T,AH,K
IH,T,S,T
G,R,IY,D
OW,Z,D,AH
N,D,IH,D
AH,B,AA,N
T,S,P,R
M,D,AE,T
V,W,AA,Z
IY,R,EY,T
AO,R,P,R
P,EY,M,AH
AO,R,S,IH
DH,AH,IH,K
R,AY,AH,T
P,R,AH,S
F,AY,L,AH
AE,L,AH,N
AH,N,AH,L
L,W,ER,K
D,IH,SH,AH
T,UW,DH,AH
AH,B,S,IH
T,UW,S,AH
ER,V,AH,S
EH,S,T,IH
N,T,R,AH
N,Y,AH,N
M,AA,R,K
V,Z,F,R
HH,AE,D,T
T,AH,L,D
AA,N,P,R
G,Z,EH,K
R,G,AH,T
IH,N,DH,AH
JH,AH,B,AH
OW,P,AH,N
EH,N,CH,AH
Z,AH,N,T
IH,N,DH,AH
AH,M,F,IH
D,UW,AH,L
K,T,L,IH
DH,AH,ER,IH
M,AO,L,K
AH,S,T,AH
F,IH,T,S
T,UW,DH,AH
UW,K,OW,IH
AH,N,T,IH
L,W,IH,L
F,T,ER,N
AY,P,AE,S
T,K,UH,D
AO,R,T,K
N,IH,NG,AH
V,AY,T,IH
N,K,ER,AH
L,Y,AH,N
T,B,AA,N
ER,S,IY,Z
IY,IH,K,S
UH,R,AH,N
IH,K,AO,Z
T,R,EY,T
F,IH,S,K
HH,OW,L,S
IH,R,IY,AH
F,AO,R,S
R,IH,L,Z
D,DH,AH,S
ER,K,AH,N
P,AA,L,AH
AE,D,P,R
IH,L,Y,AH
R,EH,JH,IH
AO,R,T,T
IY,AH,P,L
R,EH,Z,IH
EH,Z,IH,D
AH,P,M,AH
AE,N,SH,AH
UW,AH,N,S
N,L,OW,N
R,D,W,IH
L,AE,S,K
K,S,ER,S
R,IY,Z,AH
EH,ZH,ER,Z
UW,M,ER,Z
AE,Z,B,IH
L,K,AH,N
D,UH,R,IH
L,IH,NG,T
K,AO,Z,L
AH,S,TH,R
K,AH,L,IH
T,AA,K,IH
AH,B,AH,L
D,W,IH,L
W,IH,L,T
P,R,IY,Z
IH,K,D,IH
IH,SH,AH,L
Z,P,AA,R
AY,IH,NG,T
EH,D,DH,AH
JH,M,AH,N
IH,R,EH,N
EH,D,DH,AH
V,DH,AH,S
S,AY,N,D
AH,N,D,AH
HH,AE,Z,S
Z,F,AO,R
V,IY,EH,S
D,Z,EH,K
L,UW,D,Z
L,AH,V,L
F,IH,K,IH
NG,AH,N,D
L,SH,EH,R
S,T,M,AH
R,AY,T,S
ER,M,AH,N
ER,AH,N,T
Z,IH,SH,AH
NG,Z,IH,N
S,IY,Z,AH
F,ER,AH,N
EH,D,IH,T
Z,AA,N,S
N,D,K,L
V,AH,N,T
Y,IH,R,R
N,S,T,L
EH,K,T,AH
D,IH,T,S
T,AH,N,D
Z,B,IY,IH
L,IH,T,AH
S,T,IH,D
Y,IH,R,D
IH,R,D,IH
T,ER,M,AH
W,UH,D,T
AH,S,T,S
AY,N,D,AH
K,T,AA,N
AO,R,EH,K
AO,R,IH,T
DH,ER,AO,R
AH,D,DH,AH
M,AH,S,T
W,UH,D,K
AH,S,T,R
P,R,EY,Z
EY,T,AH,S
AO,R,EH,K
F,ER,D,AH
S,IY,V,N
AH,B,IH,L
AA,N,T,R
ER,F,AH,N
S,AH,K,S
CH,IY,F,IH
P,R,EH,Z
AH,AE,D,AH
V,IY,EH,S
N,SH,AO,R
T,AE,K,S
N,B,OW,N
N,DH,AH,K
L,IH,N,D
AO,R,DH,AH
T,S,IY,K
UW,N,AH,T
EH,D,DH,AH
AA,R,K,AH
R,AH,G,R
EY,K,ER,Z
AH,N,T,T
S,K,AH,N
T,AH,D,T
AH,S,IY,IH
N,DH,EY,D
S,S,EH,D
AA,N,DH,AH
R,S,T,T
T,K,AH,N
S,IH,L,IH
N,DH,AH,K
S,T,AE,N
CH,HH,AE,Z
SH,AH,N,Z
IH,N,D,AH
K,S,IH,K
S,AH,B,S
R,UW,V,AH
AH,N,T,AH
AW,N,S,T
Z,W,IH,L
S,T,Y,IH
T,W,AH,N
N,T,IH,L
F,IH,SH,AH
D,DH,AE,T
AE,T,DH,AH
IY,T,AE,L
ER,DH,AH,T
AE,T,DH,AH
AO,F,AH,S
T,P,R,AH
S,DH,AE,T
R,IY,AH,D
NG,K,S,L
R,IY,S,IH
IY,P,R,AH
AA,N,T,T
K,L,AY,N
K,L,OW,Z
K,AH,N,D
N,T,EY,N
UW,HH,IH,T
IY,Y,UW,T
S,P,AO,R
K,AH,L,D
S,EH,K,S
V,DH,AH,R
D,AH,S,T
F,AY,L,IH
NG,P,AA,R
EH,K,SH,AH
IH,K,T,IH
R,EH,P,R
S,EH,R,AH
K,L,AY,N
B,IH,L,IH
EH,P,R,AH
S,ER,T,IH
K,SH,AH,N
AH,K,T,S
S,F,AO,R
M,AA,N,AH
L,AY,AE,Z
UW,S,T,IH
UW,T,EY,K
DH,AE,T,K
ER,Z,IH,N
V,B,IH,N
T,R,EY,D
W,IH,CH,IH
AH,N,D,IH
M,B,AE,T
K,SH,AH,N
Y,UW,AH,L
UH,D,AO,L
F,AY,N,AH
T,W,UH,D
Z,N,IH,S
L,OW,N,Z
SH,AH,N,IH
EH,D,DH,AH
AH,N,AW,N
N,W,AA,Z
AH,HH,ER,D
T,UW,DH,AH
K,SH,AH,N
IH,N,AH,S
L,AY,N,D
T,R,AH,L
S,EH,D,IH
IH,N,DH,AH
D,L,EH,D
M,AY,OW,N
S,D,EH,T
AH,N,IH,K
D,B,IH,N
EY,F,R,AH
T,R,AH,S
AH,N,D,N
D,N,AA,N
AH,L,AW,T
S,T,AA,R
AH,N,D,T
T,IY,R,D
D,AH,Z,N
K,AH,T,T
N,IH,G,Z
IH,N,R,IH
S,D,EH,T
S,EH,T,S
UW,D,DH,AH
IY,IH,N,K
T,S,S,T
M,AH,N,T
N,IH,F,IH
CH,EH,K,AH
ER,P,AW,N
IH,L,EH,K
L,AH,P,T
K,AE,S,T
T,IH,N,K
ER,S,AH,S
AH,V,IH,T
L,AE,S,T
Y,AH,L,AH
AY,S,S,L
V,DH,AH,IH
W,EH,R,N
R,AH,S,T
T,AH,N,D
AH,M,P,L
R,JH,AH,Z
S,T,UW,S
L,Y,AH,N
M,EH,S,T
UW,ZH,UW,AH
N,W,ER,D
UW,M,AO,R
AY,N,W,IH
Z,N,AA,T
EY,JH,IH,N
IY,V,IY,AH
K,AE,SH,AH
R,IH,K,S
G,R,AH,S
L,EY,SH,AH
AH,B,AW,T
AH,T,IH,K
EH,V,R,AH
N,DH,OW,AH
AE,T,DH,AH
K,R,EH,D
T,AH,N,L
S,EY,L,AH
R,IH,Z,AH
IH,T,AH,K
IH,S,T,S
N,F,AO,R
AH,D,AA,L
S,P,EH,K
EH,D,IH,T
L,IY,T,R
W,AO,R,L
AE,T,DH,AH
K,AH,T,AH
AY,V,Y,IH
N,AH,G,R
R,T,IY,AH
T,UW,DH,AH
NG,ER,G,R
T,K,AH,N
T,R,EY,D
M,P,AO,R
L,Y,AH,N
R,IY,S,K
T,D,AA,L
OW,EH,V,AH
EH,N,SH,AH
Z,L,AY,K
IY,S,AH,N
HH,AE,Z,N
EH,N,IH,N
HH,AE,Z,IH
P,AA,R,L
UW,D,IY,L
AO,R,T,AH
T,EH,N,D
AH,N,AW,N
S,T,DH,AH
S,IH,N,T
AH,V,DH,AH
W,AA,Z,IH
UW,W,ER,K
AH,P,M,AH
AH,JH,ER,N
K,AH,T,R
ER,S,T,K
R,IY,S,IH
AE,K,T,AH
T,EY,K,AH
S,T,EY,T
D,IH,T,AH
ER,AH,T,D
AH,V,D,IH
OY,HH,AE,Z
AH,N,IH,T
T,M,IH,L
S,AH,N,D
T,Y,IH,R
M,EH,S,T
K,AH,N,T
AH,V,AY,D
AH,JH,IH,T
S,T,AH,T
OW,L,D,Z
AH,M,EH,S
R,JH,AH,N
T,IH,D,IH
IH,G,N,IH
B,AW,T,T
AO,R,DH,AH
T,W,IY,K
S,T,EY,T
V,DH,AH,T
S,W,AH,N
R,T,P,R
R,AY,S,AH
OY,L,IH,N
IH,N,DH,AH
IH,L,Y,AH
V,M,IY,T
N,M,EH,D
K,AW,N,T
N,Y,UW,D
T,L,AY,N
V,HH,EH,L
IH,F,EH,K
S,AO,R,S
N,S,EH,D
TH,W,AA,Z
AH,S,T,R
M,AH,N,T
UW,HH,OW,L
AE,K,S,K
IH,DH,DH,AH
N,F,EH,D
AH,B,AO,R
B,AO,R,D
SH,AH,L,AH
S,P,EH,N
T,T,UW,R
D,V,AY,AH
AH,T,AH,L
AH,N,AW,N
Z,M,AO,R
T,AE,F,S
P,R,EH,Z
DH,AH,K,AH
AA,R,JH,AH
B,AE,R,AH
M,AA,D,AH
R,DH,AH,K
D,T,EY,K
OW,F,AA,R
AO,R,T,IH
L,EH,JH,IH
ER,Z,AA,R
K,S,AH,K
M,IH,N,AH
AE,N,EH,L
ER,DH,AE,N
IY,S,EH,D
T,UW,EH,N
M,P,AH,N
AE,K,SH,AH
W,AY,ER,S
D,DH,AH,K
L,F,R,AH
AE,K,SH,AH
AH,V,W,IH
OW,R,IY,S
HH,AE,Z,S
EH,D,IH,N
EY,EH,S,S
EH,T,IH,N
V,S,IH,L
K,L,IY,T
AO,NG,D,AH
D,DH,IH,S
N,D,R,IH
L,AH,JH,AH
OW,AA,R,N
T,IH,D,K
K,T,AE,N
S,T,M,AH
D,EH,K,S
T,IH,D,T
AE,T,ER,N
DH,AH,Y,IH
D,DH,AH,T
T,IY,Z,T
EY,P,ER,AH
UW,M,ER,S
N,OW,G,R
AH,K,T,S
N,AW,N,S
S,EH,N,T
AH,B,AH,L
AH,F,AO,L
S,DH,AH,AH
P,L,AE,S
R,IH,K,AH
L,AE,V,AH
ER,F,AO,R
S,T,IH,R
T,F,AO,R
AH,L,IH,S
UW,CH,ER,Z
M,EH,T,IH
AH,F,ER,D
N,DH,AH,IH
D,AO,R,AH
K,AW,N,T
M,AE,T,IH
L,AH,M,Z
S,T,AH,N
P,AA,R,T
EY,JH,IH,N
AH,Z,B,IH
IH,M,P,L
Z,IH,N,D
R,IH,Z,AH
SH,AH,N,AH
Z,M,IH,N
AH,T,IH,R
V,S,IH,L
T,W,EY,T
AH,W,ER,L
K,SH,AH,N
ER,D,EY,T
N,S,T,IH
DH,AH,B,R
P,ER,EY,T
AE,T,DH,AH
P,R,IH,D
S,F,AO,R
K,L,AY,N
M,EH,N,T
V,M,AA,N
T,R,EY,D
T,IH,V,L
AH,S,T,R
Y,UW,IH,N
B,L,IH,K
D,DH,AH,R
N,T,F,AH
T,ER,N,AH
T,AE,N,AH
P,AA,R,T
D,K,AA,R
AA,R,M,S
M,AA,R,K
IY,ER,Z,AH
T,L,IY,IH
EH,K,SH,AH
N,EY,SH,AH
V,D,IH,K
R,K,AH,T
T,AH,B,IH
T,AE,T,AH
T,UW,F,IH
AH,N,T,L
S,T,Y,IH
AA,R,IH,N
K,R,IY,S
AH,S,IY,Z
EH,S,V,IH
DH,F,AO,R
T,R,AY,IH
R,UW,L,Z
B,AH,T,K
R,EY,N,T
OW,D,AA,L
N,D,W,AH
D,AE,N,AH
EH,JH,UH,L
V,AY,D,S
T,IH,N,K
T,AA,R,AH
JH,IH,T,D
F,ER,AH,N
Z,W,AY,D
S,F,ER,S
T,SH,EH,R
S,P,AA,R
R,IY,Z,IH
D,AE,T,L
EH,K,AH,N
ER,V,EH,N
L,K,AH,N
L,EY,T,AH
S,M,AH,N
D,IH,S,K
N,D,AH,D
EH,K,Y,AH
M,AH,T,IH
AH,T,IH,R
UW,B,IY,AH
IH,SH,AH,N
V,N,AO,R
P,ER,S,IH
NG,HH,IY,R
D,T,UW,R
UW,B,IH,T
OW,S,T,AH
EH,N,D,IH
T,DH,IH,S
EH,N,IY,K
R,EY,T,AH
EH,R,IY,D
N,F,AO,R
IH,T,W,IH
T,ER,AH,N
K,IH,N,T
ER,V,IY,N
JH,R,EY,T
N,S,IY,Z
T,AA,P,S
ER,IY,IH,Z
IH,NG,K,R
AH,R,IH,S
Z,B,IY,IH
AA,N,T,S
NG,AH,V,R
SH,AH,N,IH
T,OW,L,D
EH,R,F,AH
S,T,IH,T
AH,M,AH,T
DH,AE,N,IH
S,P,EH,N
N,AH,B,R
AH,N,T,IH
T,R,EY,N
M,AA,R,K
N,S,IY,IH
T,S,EH,D
DH,EH,M,S
IH,G,AH,T
P,EY,T,IH
AE,NG,K,S
EH,R,AH,L
ER,D,AW,T
IH,V,AH,T
AE,N,EH,K
T,ER,N,AH
N,AH,T,IH
EY,K,AH,N
F,ER,S,T
T,AH,G,R
EH,N,HH,AH
Y,UW,N,AH
N,AH,L,IH
IY,IH,Z,N
F,R,AE,K
P,EH,K,T
R,AH,P,S
S,IH,N,S
AO,L,AW,T
EH,K,S,T
T,IY,IH,K
L,HH,EH,L
OW,F,EY,S
Y,UW,Z,AH
IY,D,ER,Z
T,L,IY,S
W,ER,L,D
AH,W,AH,N
AH,L,B,IH
AA,Z,IH,T
R,AH,N,AH
D,IH,Z,IH
N,D,F,AH
IY,N,DH,AH
B,AH,L,R
AH,T,OW,T
T,R,IY,AH
S,K,AW,N
T,S,B,IH
ER,IH,NG,AH
EH,S,T,T
W,AA,N,T
R,EY,D,R
N,EY,SH,AH
IY,HH,IY,S
N,EY,SH,AH
T,W,IY,K
K,T,AH,D
IH,L,Y,AH
AH,N,DH,AH
N,AA,N,IH
AH,L,IY,AH
AA,K,B,R
N,S,W,IH
Z,S,EH,D
IY,R,AY,S
D,T,UW,K
V,ER,DH,AH
V,DH,AH,D
D,DH,EY,IH
T,R,EY,D
G,OW,L,D
P,EY,SH,AH
AH,T,EH,R
N,T,ER,N
JH,F,IH,K
IH,N,K,R
R,AH,D,AH
K,SH,AH,N
R,T,IH,K
K,SH,AH,N
N,UW,K,R
S,K,AH,T
N,D,AH,K
R,T,IH,K
AH,D,AA,L
V,S,IH,K
AH,R,EH,L
IH,S,T,S
B,IH,G,AH
T,AA,K,L
AY,V,ER,S
V,B,IH,N
N,AH,N,T
UW,B,UW,S
L,M,IY,T
EH,S,T,S
AE,D,M,IH
T,AE,K,S
EH,D,AH,T
EY,SH,AH,N
ER,N,IH,N
M,P,AO,R
B,IY,IH,N
ER,V,EH,N
K,IY,P,AH
V,AH,L,N
DH,R,IH,S
ER,R,AW,N
P,R,AY,S
IY,IH,N,D
B,ER,D,AH
N,T,IH,N
T,AE,K,S
D,K,OW,IH
AE,Z,B,IH
L,IH,G,AH
R,JH,IH,N
AH,N,AW,N
AH,S,EH,L
AH,M,AE,S
Z,IH,S,T
IH,Z,AH,L
M,B,AE,L
W,EY,Z,IH
N,D,ER,S
P,AA,L,AH
AH,N,S,IH
D,IY,M,AH
M,AH,S,T
L,ER,W,IH
AH,R,IH,Z
R,M,AH,L
P,IH,NG,L
T,HH,AE,Z
S,AH,V,S
L,ER,EY,T
D,AH,N,D
L,IY,N,AH
D,AH,B,AH
V,AH,P,R
DH,AH,SH,IH
R,AH,V,IH
UW,IH,NG,S
Z,K,AH,N
Y,AH,T,IH
T,AA,N,S
SH,AH,N,T
N,D,IH,N
R,EY,T,K
AA,M,P,R
EH,D,W,AH
N,AE,K,T
EH,L,P,T
D,AH,N,S
NG,K,IH,T
R,DH,AH,AH
K,AH,N,K
R,T,ER,R
IH,K,P,R
IH,Z,EH,S
SH,AH,N,Z
N,D,ER,L
Y,UW,Z,D
T,UW,DH,AH
D,IH,NG,AH
T,M,AO,R
EH,N,D,IH
AH,N,D,S
AA,N,P,R
P,R,AY,S
AA,D,AH,L
L,AE,N,T
D,UW,S,IH
D,AH,TH,R
AH,N,TH,S
S,T,AE,T
SH,AH,N,Z
IY,D,AH,D
AH,M,AO,R
ER,AH,N,T
OW,TH,TH,R
IH,NG,AH,N
IH,TH,AW,T
B,AE,L,AH
IH,S,K,AH
SH,AH,L,S
W,IH,DH,AH
N,DH,AH,S
P,R,AA,D
K,AE,S,T
D,DH,AH,R
B,IY,AA,N
AA,N,S,K
AO,R,Y,IH
D,IH,S,K
R,AH,S,T
M,IH,SH,AH
S,P,ER,T
IH,T,R,AH
W,AA,N,T
T,L,IY,K
AH,T,EH,N
DH,AH,M,AH
D,DH,AE,T
AH,G,EH,N
Z,W,UH,D
K,IH,NG,AH
N,AA,T,R
G,AE,N,T
EH,P,ER,AH
AE,Z,IH,N
D,AA,N,T
S,IY,D,IH
